year,quarter,item_number,shipped_qty,average_inventory,turnover_rate
2023,3,179356,2.0,-1.25,-1.6
2023,3,179357,8.0,2.0,4.0
2023,3,179359,4.0,-1.0,-4.0
2023,3,179361,5.0,-10.25,-0.4878048780487805
2023,3,179363,5.0,-10.5,-0.47619047619047616
2023,3,179365,1.0,4.5,0.2222222222222222
2023,3,179367,7.0,-1.25,-5.6
2023,3,180153,6.0,3.0,2.0
2023,3,180164,3.0,0.0,inf
2023,3,180165,1.0,0.0,inf
2023,3,180166,2.0,2.5,0.8
2023,3,180170,2.0,1.0,2.0
2023,3,180222,2.0,1.0,2.0
2023,3,180224,1.0,0.0,inf
2023,3,180226,3.0,3.5,0.8571428571428571
2023,3,180228,1.0,0.75,1.3333333333333333
2023,3,180234,1.0,1.5,0.6666666666666666
2023,3,180237,3.0,8.75,0.34285714285714286
2023,3,180249,4.0,0.3333333333333333,12.0
2023,3,180251,2.0,2.0,1.0
2023,3,180254,2.0,3.0,0.6666666666666666
2023,3,180546,0.0,1.5,0.0
2023,3,180554,2.0,3.25,0.6153846153846154
2023,3,180678,3.0,1.5,2.0
2023,3,180704,1.0,0.5,2.0
2023,3,180705,2.0,0.0,inf
2023,3,180711,1.0,0.5,2.0
2023,3,180716,2.0,2.5,0.8
2023,3,180837,2.0,-1.0,-2.0
2023,3,180838,0.0,-0.5,-0.0
2023,3,180841,1.0,0.5,2.0
2023,3,180842,2.0,1.75,1.1428571428571428
2023,3,180846,4.0,3.0,1.3333333333333333
2023,3,180849,1.0,0.5,2.0
2023,3,180851,2.0,0.5,4.0
2023,3,180945,1.0,0.0,inf
2023,3,181101,2.0,0.0,inf
2023,3,181134,1.0,0.0,inf
2023,3,181266,2.0,0.0,inf
2023,3,181398,5.0,0.0,inf
2023,3,181455,1.0,0.0,inf
2023,3,181829,2.0,0.0,inf
2023,3,181839,0.0,1.0,0.0
2023,3,181869,2.0,0.5,4.0
2023,3,181876,0.0,2.0,0.0
2023,3,181888,6.0,3.0,2.0
2023,3,181891,4.0,-13.5,-0.2962962962962963
2023,3,181894,1.0,1.75,0.5714285714285714
2023,3,181913,1.0,1.1666666666666667,0.8571428571428571
2023,3,182123,2.0,2.0,1.0
2023,3,182137,0.0,1.0,0.0
2023,3,182146,0.0,5.0,0.0
2023,3,182190,1.0,0.0,inf
2023,3,182193,1.0,0.5,2.0
2023,3,182194,3.0,1.0,3.0
2023,3,182196,1.0,-14.5,-0.06896551724137931
2023,3,182198,4.0,-6.75,-0.5925925925925926
2023,3,182200,5.0,0.5,10.0
2023,3,182203,2.0,1.25,1.6
2023,3,182205,0.0,-4.5,-0.0
2023,3,182207,3.0,0.0,inf
2023,3,182209,2.0,3.0,0.6666666666666666
2023,3,182211,1.0,-8.0,-0.125
2023,3,182213,1.0,0.5,2.0
2023,3,182216,5.0,2.5,2.0
2023,3,182218,1.0,2.0,0.5
2023,3,182230,0.0,1.5,0.0
2023,3,182234,0.0,1.5,0.0
2023,3,182446,1.0,0.0,inf
2023,3,182543,0.0,-1.0,-0.0
2023,3,182547,1.0,0.25,4.0
2023,3,182550,0.0,16.0,0.0
2023,3,182594,0.0,0.5,0.0
2023,3,182697,1.0,0.5,2.0
2023,3,182714,2.0,1.0,2.0
2023,3,182716,4.0,1.5,2.6666666666666665
2023,3,182717,7.0,4.75,1.4736842105263157
2023,3,182718,2.0,5.0,0.4
2023,3,182719,2.0,0.5,4.0
2023,3,183047,2.0,1.0,2.0
2023,3,183059,2.0,1.0,2.0
2023,3,183060,2.0,0.0,inf
2023,3,183086,2.0,1.3333333333333333,1.5
2023,3,183293,2.0,1.25,1.6
2023,3,183296,2.0,-1.0,-2.0
2023,3,183299,0.0,7.0,0.0
2023,3,183311,3.0,0.0,inf
2023,3,183312,1.0,1.5,0.6666666666666666
2023,3,183328,2.0,0.0,inf
2023,3,183463,1.0,0.5,2.0
2023,3,183513,3.0,-3.1666666666666665,-0.9473684210526316
2023,3,183515,1.0,7.5,0.13333333333333333
2023,3,183517,3.0,0.25,12.0
2023,3,183519,5.0,1.0,5.0
2023,3,183528,0.0,1.0,0.0
2023,3,183534,8.0,7.166666666666667,1.1162790697674418
2023,3,183543,1.0,1.5,0.6666666666666666
2023,3,183545,4.0,2.5,1.6
2023,3,183550,0.0,1.0,0.0
2023,3,183560,4.0,0.25,16.0
2023,3,183563,4.0,0.5,8.0
2023,3,183567,1.0,2.5,0.4
2023,3,183579,0.0,1.0,0.0
2023,3,183581,4.0,3.5,1.1428571428571428
2023,3,183696,5.0,3.25,1.5384615384615385
2023,3,183699,0.0,1.5,0.0
2023,3,183702,2.0,1.3333333333333333,1.5
2023,3,183714,3.0,2.0,1.5
2023,3,183740,2.0,1.0,2.0
2023,3,183743,2.0,1.0,2.0
2023,3,183747,4.0,1.0,4.0
2023,3,183750,2.0,0.0,inf
2023,3,183759,0.0,-0.5,-0.0
2023,3,183762,3.0,-1.75,-1.7142857142857142
2023,3,183774,0.0,0.5,0.0
2023,3,183777,6.0,2.0,3.0
2023,3,183786,2.0,1.0,2.0
2023,3,183789,3.0,1.75,1.7142857142857142
2023,3,183904,1.0,0.25,4.0
2023,3,183907,2.0,-1.0,-2.0
2023,3,183962,1.0,0.0,inf
2023,3,183993,0.0,1.0,0.0
2023,3,184009,2.0,0.75,2.6666666666666665
2023,3,184041,0.0,0.5,0.0
2023,3,184049,1.0,2.1666666666666665,0.46153846153846156
2023,3,184065,2.0,-1.5,-1.3333333333333333
2023,3,184073,7.0,3.0,2.3333333333333335
2023,3,184081,1.0,0.0,inf
2023,3,184089,4.0,3.0,1.3333333333333333
2023,3,184097,8.0,2.75,2.909090909090909
2023,3,184105,4.0,3.0,1.3333333333333333
2023,3,184113,2.0,1.25,1.6
2023,3,184125,2.0,-1.0,-2.0
2023,3,184129,0.0,1.0,0.0
2023,3,184365,2.0,1.0,2.0
2023,3,184375,1.0,0.5,2.0
2023,3,184405,0.0,1.5,0.0
2023,3,184417,0.0,2.0,0.0
2023,3,184441,1.0,0.5,2.0
2023,3,184722,2.0,0.5,4.0
2023,3,184734,3.0,2.0,1.5
2023,3,184786,1.0,0.5,2.0
2023,3,184935,2.0,1.0,2.0
2023,3,184939,2.0,1.0,2.0
2023,3,185108,12.0,-47.5,-0.25263157894736843
2023,3,185109,23.0,-19.5,-1.1794871794871795
2023,3,185110,33.0,-32.5,-1.0153846153846153
2023,3,185111,31.0,-50.666666666666664,-0.611842105263158
2023,3,185112,0.0,-24.5,-0.0
2023,3,185113,10.0,-12.0,-0.8333333333333334
2023,3,185114,7.0,-17.25,-0.4057971014492754
2023,3,185115,27.0,-4.166666666666667,-6.4799999999999995
2023,3,185116,13.0,-17.25,-0.7536231884057971
2023,3,185117,8.0,2.0,4.0
2023,3,185118,1.0,-0.5,-2.0
2023,3,185119,9.0,-13.166666666666666,-0.6835443037974683
2023,3,185517,2.0,2.25,0.8888888888888888
2023,3,188417,5.0,0.0,inf
2023,3,188418,6.0,-1.5,-4.0
2023,3,188426,2.0,0.5,4.0
2023,3,188427,0.0,9.0,0.0
2023,3,188428,0.0,4.0,0.0
2023,3,188429,0.0,0.5,0.0
2023,3,188431,3.0,4.166666666666667,0.72
2023,3,188432,7.0,4.5,1.5555555555555556
2023,3,188434,2.0,5.0,0.4
2023,3,188554,0.0,-8.5,-0.0
2023,3,188556,2.0,0.0,inf
2023,3,188557,2.0,-2.25,-0.8888888888888888
2023,3,188559,0.0,0.0,
2023,3,188560,1.0,0.5,2.0
2023,3,188561,3.0,2.0,1.5
2023,3,188562,4.0,1.75,2.2857142857142856
2023,3,188563,1.0,0.0,inf
2023,3,188701,2.0,-17.0,-0.11764705882352941
2023,3,188702,4.0,0.25,16.0
2023,3,188703,2.0,-22.0,-0.09090909090909091
2023,3,188704,2.0,1.0,2.0
2023,3,188705,2.0,3.0,0.6666666666666666
2023,3,188709,0.0,1.0,0.0
2023,3,188711,1.0,0.5,2.0
2023,3,188712,2.0,4.0,0.5
2023,3,188715,2.0,-0.5,-4.0
2023,3,210195,380.0,990.25,0.3837414794243878
2023,3,210196,459.0,-1691.5,-0.271356783919598
2023,3,210618,1681.0,17113.5,0.09822654629386157
2023,3,210619,1800.0,16250.0,0.11076923076923077
2023,3,213280,73.0,-34.0,-2.1470588235294117
2023,3,226220,275.0,571.5,0.48118985126859143
2023,3,226240,223.0,-368.75,-0.6047457627118644
2023,3,226260,0.0,99.5,0.0
2023,3,226700,300.0,339.0,0.8849557522123894
2023,3,226720,332.0,240.5,1.3804573804573805
2023,3,226740,561.0,-47.0,-11.936170212765957
2023,3,227000,0.0,24.5,0.0
2023,3,227040,0.0,32.0,0.0
2023,3,228680,185.0,-234.25,-0.7897545357524013
2023,3,228700,0.0,-534.5,-0.0
2023,3,230080,706.0,659.75,1.070102311481622
2023,3,230120,723.0,638.75,1.1318982387475538
2023,3,230180,528.0,-45.25,-11.668508287292818
2023,3,231560,0.0,-1277.5,-0.0
2023,3,231900,2870.0,-765.25,-3.750408363279974
2023,3,231940,2963.0,826.5,3.584996975196612
2023,3,233380,0.0,697.5,0.0
2023,3,235061,731.0,-22.5,-32.48888888888889
2023,3,235080,810.0,172.0,4.709302325581396
2023,3,235400,0.0,-120.0,-0.0
2023,3,235861,144.0,12404.0,0.011609158336020638
2023,3,235941,1921.0,1319.5,1.455854490337249
2023,3,236320,2000.0,0.0,inf
2023,3,238020,296.0,181.0,1.6353591160220995
2023,3,238030,1.0,22.5,0.044444444444444446
2023,3,238040,610.0,2691.5,0.22663942039754784
2023,3,238460,44.0,106.25,0.41411764705882353
2023,3,238475,0.0,21.0,0.0
2023,3,238480,1000.0,504.0,1.9841269841269842
2023,3,239600,1589.0,-397.5,-3.9974842767295597
2023,3,245005,42.0,3261.0,0.012879484820607176
2023,3,245105,159.0,-276.5,-0.5750452079566004
2023,3,245122,1120.0,7240.0,0.15469613259668508
2023,3,245123,169.0,-101.5,-1.6650246305418719
2023,3,245142,166.0,755.0,0.21986754966887417
2023,3,245404,648.0,756.0,0.8571428571428571
2023,3,245755,783.0,1120.5,0.6987951807228916
2023,3,246271,295.0,1740.5,0.1694915254237288
2023,3,247135,20000.0,33725.0,0.5930318754633062
2023,3,49511-309,36.0,18.0,2.0
2023,3,509101,513.0,-284.5,-1.803163444639719
2023,3,510368,39.0,139.25,0.2800718132854578
2023,3,510762,2806.0,2936.1666666666665,0.9556678208548561
2023,3,510824,1584.0,3878.3333333333335,0.40842286205414696
2023,3,510936,0.0,774.0,0.0
2023,3,512027,1500.0,1165.0,1.2875536480686696
2023,3,512620,1893.0,4084.5,0.4634594197576203
2023,3,512740,291.0,-373.75,-0.7785953177257525
2023,3,512749,324.0,-106.5,-3.0422535211267605
2023,3,512794,77.0,50.5,1.5247524752475248
2023,3,513046,127.0,63.5,2.0
2023,3,513049,0.0,-2762.0,-0.0
2023,3,513601,0.0,-39.0,-0.0
2023,3,513622,11.0,13.5,0.8148148148148148
2023,3,52-116-917-501,8.0,59.0,0.13559322033898305
2023,3,52-116-917-520,0.0,34.0,0.0
2023,3,52-116-917-523,4.0,83.5,0.04790419161676647
2023,3,52-116-918-501,7.0,130.5,0.05363984674329502
2023,3,52-116-918-521,1.0,9.5,0.10526315789473684
2023,3,52-116-920-501,4.0,105.0,0.0380952380952381
2023,3,52-116-922-501,20.0,217.33333333333334,0.09202453987730061
2023,3,52-116-924-501,24.0,75.0,0.32
2023,3,52-116-968-501,8.0,48.0,0.16666666666666666
2023,3,52-123-957-522,10.0,-12.5,-0.8
2023,3,52-127-084-009,3.0,19.5,0.15384615384615385
2023,3,52-128-321-501,10.0,206.0,0.04854368932038835
2023,3,52-128-321-520,8.0,14.0,0.5714285714285714
2023,3,52-129-440-501,24.0,111.0,0.21621621621621623
2023,3,52-129-440-520,1.0,26.5,0.03773584905660377
2023,3,52-129-475-501,2.0,-2.75,-0.7272727272727273
2023,3,52-161-304-001,4.0,2.0,2.0
2023,3,52-219-923-515,0.0,11.333333333333334,0.0
2023,3,52-219-923-519,12.0,8.0,1.5
2023,3,52-236-149-017,2.0,5.0,0.4
2023,3,52-239-343-003,52.0,26.0,2.0
2023,3,52-239-345-001,27.0,29.25,0.9230769230769231
2023,3,52-239-349-001,40.0,80.0,0.5
2023,3,52-239-349-005,2.0,1.0,2.0
2023,3,52-239-351-002,2.0,5.0,0.4
2023,3,52-239-563-001,48.0,8.0,6.0
2023,3,52-239-566-001,96.0,444.0,0.21621621621621623
2023,3,52-239-567-001,48.0,221.0,0.2171945701357466
2023,3,52-239-571-001,96.0,485.0,0.1979381443298969
2023,3,52-260-478-003,2.0,2.0,1.0
2023,3,52-260-537-001,66.0,-79.0,-0.8354430379746836
2023,3,52-261-022-001,2.0,-2.0,-1.0
2023,3,52-324-006-075,19.0,9.5,2.0
2023,3,52-324-007-098,3.0,2.5,1.2
2023,3,52-360-245-001,11.0,6.25,1.76
2023,3,52-360-905-001,2.0,-12.5,-0.16
2023,3,52-361-106-001,5.0,18.5,0.2702702702702703
2023,3,52-362-269-001,0.0,-96.5,-0.0
2023,3,52-362-273-501,0.0,10.0,0.0
2023,3,52-362-317-001,0.0,-37.0,-0.0
2023,3,52-362-318-001,0.0,-47.0,-0.0
2023,3,52-362-322-001,0.0,-1.5,-0.0
2023,3,52-362-329-001,0.0,99.5,0.0
2023,3,52-362-332-001,0.0,-30.5,-0.0
2023,3,52-362-333-001,0.0,20.0,0.0
2023,3,52-427-064-501,0.0,165.5,0.0
2023,3,52-427-144-501,108.0,-199.0,-0.542713567839196
2023,3,52-427-243-501,0.0,25.5,0.0
2023,3,52-427-285-501,0.0,133.5,0.0
2023,3,52-427-757-501,0.0,27.5,0.0
2023,3,52-427-932-501,12.0,20.25,0.5925925925925926
2023,3,52-460-745-501,1.0,46.5,0.021505376344086023
2023,3,52-460-761-501,1.0,53.5,0.018691588785046728
2023,3,52-460-769-007,1.0,0.0,inf
2023,3,52-460-769-009,3.0,6.0,0.5
2023,3,52-460-769-012,2.0,-2.75,-0.7272727272727273
2023,3,52-460-769-013,4.0,-11.5,-0.34782608695652173
2023,3,52-460-769-014,3.0,-3.0,-1.0
2023,3,52-460-769-015,8.0,-0.5,-16.0
2023,3,52-460-769-016,2.0,1.0,2.0
2023,3,52-460-769-017,2.0,15.5,0.12903225806451613
2023,3,52-460-769-018,1.0,-7.5,-0.13333333333333333
2023,3,52-460-769-019,9.0,-3.0,-3.0
2023,3,52-460-769-020,1.0,3.5,0.2857142857142857
2023,3,52-460-769-021,3.0,3.6666666666666665,0.8181818181818182
2023,3,52-460-769-022,1.0,0.5,2.0
2023,3,52-460-769-210,1.0,-1.0,-1.0
2023,3,52-460-769-214,3.0,-4.25,-0.7058823529411765
2023,3,52-460-769-216,1.0,5.5,0.18181818181818182
2023,3,52-460-769-218,2.0,0.5,4.0
2023,3,52-460-769-700,5.0,2.1666666666666665,2.307692307692308
2023,3,52-460-769-702,3.0,1.5,2.0
2023,3,52-460-808-501,6.0,58.0,0.10344827586206896
2023,3,52-461-828-501,1.0,-0.5,-2.0
2023,3,52-462-165-501,36.0,-39.0,-0.9230769230769231
2023,3,52-462-482-501,0.0,-102.0,-0.0
2023,3,52-462-491-501,0.0,-124.5,-0.0
2023,3,555060,50.0,-49.0,-1.0204081632653061
2023,3,555062,35.0,7.5,4.666666666666667
2023,3,555072,0.0,7.5,0.0
2023,3,555074,4.0,0.75,5.333333333333333
2023,3,555075,0.0,-30.0,-0.0
2023,3,557021,7.0,3.5,2.0
2023,3,557023,10.0,0.0,inf
2023,3,557046,10.0,2.5,4.0
2023,3,572651075,6.0,13.0,0.46153846153846156
2023,3,6050B7016,24.0,45.0,0.5333333333333333
2023,3,6055B2001,19.0,9.5,2.0
2023,3,60A0B1001,0.0,210.0,0.0
2023,3,60A0B1002,0.0,112.5,0.0
2023,3,60A0B1003,11.0,16.25,0.676923076923077
2023,3,60A0B1004,9.0,79.75,0.11285266457680251
2023,3,60A0B1005,0.0,221.0,0.0
2023,3,60A0B1006,19.0,39.5,0.4810126582278481
2023,3,60A0B1007,21.0,19.5,1.0769230769230769
2023,3,60A0B3001,1.0,18.0,0.05555555555555555
2023,3,60A0B3002,1572.0,1493.25,1.052737317930688
2023,3,60A0B3003,16.0,40.166666666666664,0.39834024896265563
2023,3,60A0B3004,41.0,53.5,0.7663551401869159
2023,3,60A0B6001,0.0,693.0,0.0
2023,3,60A0B6002,15.0,77.5,0.1935483870967742
2023,3,60AABT001,312.0,980.0,0.3183673469387755
2023,3,60B0B1000,17.0,1877.75,0.009053388363733192
2023,3,60B0B1001,1010.0,1356.0,0.7448377581120944
2023,3,60B0B1003,132.0,168.5,0.7833827893175074
2023,3,60B0B1004,285.0,413.8333333333333,0.6886830447039871
2023,3,70782-202B-5180,50.0,25.0,2.0
2023,3,758016970,2.0,2.0,1.0
2023,3,758017080,3.0,2.5,1.2
2023,3,760116100,4.0,22.0,0.18181818181818182
2023,3,760116110,20.0,37.0,0.5405405405405406
2023,3,760116150,1.0,23.5,0.0425531914893617
2023,3,760186000,1.0,4.5,0.2222222222222222
2023,3,760186050,44.0,-132.0,-0.3333333333333333
2023,3,760186060,3.0,21.5,0.13953488372093023
2023,3,760186070,7.0,-14.5,-0.4827586206896552
2023,3,760212030,0.0,103.0,0.0
2023,3,760282000,14.0,153.0,0.0915032679738562
2023,3,760282010,0.0,32.5,0.0
2023,3,760382349,0.0,4.5,0.0
2023,3,760382389,0.0,-3.5,-0.0
2023,3,760382729,0.0,-5.5,-0.0
2023,3,7604A0099,0.0,32.0,0.0
2023,3,7604B0009,0.0,48.5,0.0
2023,3,76061070A,0.0,167.0,0.0
2023,3,76061072B,0.0,44.5,0.0
2023,3,76068072B,1.0,-4.0,-0.25
2023,3,760851440,1.0,-6.5,-0.15384615384615385
2023,3,76120050A,6.0,6.0,1.0
2023,3,761200510,25.0,88.83333333333333,0.28142589118198874
2023,3,7624A2200,20.0,25.0,0.8
2023,3,762503080,0.0,13.5,0.0
2023,3,762503350,1.0,2.5,0.4
2023,3,762503660,8.0,8.0,1.0
2023,3,762503910,0.0,6.5,0.0
2023,3,762871010,41.0,34.75,1.1798561151079137
2023,3,762881010,87.0,167.5,0.5194029850746269
2023,3,763380100,9.0,26.25,0.34285714285714286
2023,3,763478060,24.0,166.0,0.14457831325301204
2023,3,763478070,4.0,44.5,0.0898876404494382
2023,3,763478080,0.0,18.0,0.0
2023,3,763871010,0.0,454.0,0.0
2023,3,763871060,19.0,10.75,1.7674418604651163
2023,3,763970600,60.0,161.0,0.37267080745341613
2023,3,765270160,24.0,3.75,6.4
2023,3,765310340,0.0,1.5,0.0
2023,3,765560200,6.0,42.0,0.14285714285714285
2023,3,765560210,3.0,8.5,0.35294117647058826
2023,3,767780010,20.0,6.25,3.2
2023,3,768081040,12.0,102.0,0.11764705882352941
2023,3,768082350,32.0,112.33333333333333,0.28486646884273
2023,3,768082420,7.0,4.0,1.75
2023,3,768560030,1918.0,961.0,1.995837669094693
2023,3,768560850,103.0,23.25,4.43010752688172
2023,3,769180450,64.0,68.0,0.9411764705882353
2023,3,769580070,36.0,0.25,144.0
2023,3,769580920,0.0,5.0,0.0
2023,3,769580930,1.0,0.0,inf
2023,3,769582730,21.0,653.5,0.032134659525631215
2023,3,772221409,40.0,140.0,0.2857142857142857
2023,3,772221421,0.0,-9.0,-0.0
2023,3,772310235,20.0,115.0,0.17391304347826086
2023,3,772310408,10.0,160.5,0.06230529595015576
2023,3,772610723,0.0,1926.0,0.0
2023,3,772610807,200.0,-114.66666666666667,-1.744186046511628
2023,3,772611228,0.0,34.0,0.0
2023,3,772611246,0.0,100.0,0.0
2023,3,772611306,352.0,572.3333333333334,0.6150262085032032
2023,3,772612606,0.0,832.0,0.0
2023,3,772614121,0.0,50.0,0.0
2023,3,772614325,7.0,3.5,2.0
2023,3,772615712,127.0,1534.75,0.08274963349079655
2023,3,772615713,73.0,363.5,0.20082530949105915
2023,3,772630056,936.0,708.3333333333334,1.3214117647058823
2023,3,772630152,48.0,-50.0,-0.96
2023,3,772630422,244.0,646.0,0.37770897832817335
2023,3,772631350,0.0,220.0,0.0
2023,3,772634054,100.0,150.0,0.6666666666666666
2023,3,772634056,200.0,1433.3333333333333,0.13953488372093023
2023,3,772634070,0.0,890.0,0.0
2023,3,772634104,200.0,-1088.0,-0.18382352941176472
2023,3,772634152,0.0,247.0,0.0
2023,3,772634153,0.0,765.0,0.0
2023,3,772650305,44.0,163.0,0.26993865030674846
2023,3,772650321,0.0,26.0,0.0
2023,3,772650797,0.0,16.0,0.0
2023,3,772720339,0.0,84.5,0.0
2023,3,772762007,0.0,-42.5,-0.0
2023,3,772762087,8.0,201.0,0.03980099502487562
2023,3,772762103,0.0,768.0,0.0
2023,3,773344006,4.0,0.25,16.0
2023,3,7C0252040,0.0,-18.0,-0.0
2023,3,7C0342490,18.0,-7.5,-2.4
2023,3,7C0352440,0.0,3.5,0.0
2023,3,7C0449080,20.0,43.5,0.45977011494252873
2023,3,7C0449159,0.0,12.5,0.0
2023,3,7C0449190,1.0,1.5,0.6666666666666666
2023,3,7C064101A,50.0,328.0,0.1524390243902439
2023,3,7C064102B,0.0,62.0,0.0
2023,3,7C0851370,0.0,8.0,0.0
2023,3,7C0851390,0.0,-0.5,-0.0
2023,3,7C105250B,4.0,11.0,0.36363636363636365
2023,3,7C1052510,40.0,252.0,0.15873015873015872
2023,3,7C1252110,20.0,183.33333333333334,0.10909090909090909
2023,3,7C1252130,0.0,16.0,0.0
2023,3,7C1252160,0.0,66.0,0.0
2023,3,7C1252180,12.0,6.0,2.0
2023,3,7C1252250,10.0,12.5,0.8
2023,3,7C5350180,4.0,51.5,0.07766990291262135
2023,3,7C5350210,1.0,0.5,2.0
2023,3,7C5750500,4.0,9.0,0.4444444444444444
2023,3,7C8051000,6.0,74.5,0.08053691275167785
2023,3,7C8051060,19.0,-12.75,-1.4901960784313726
2023,3,7C8051140,20.0,180.5,0.11080332409972299
2023,3,7C9550100,27.0,-23.166666666666668,-1.1654676258992804
2023,3,902793,2.0,1.0,2.0
2023,3,902897,1.0,0.5,2.0
2023,3,902909,2.0,1.0,2.0
2023,3,902930,0.0,3.0,0.0
2023,3,903568,18.0,1.0,18.0
2023,3,903574,234.0,151.0,1.5496688741721854
2023,3,903575,60.0,56.25,1.0666666666666667
2023,3,903576,90.0,805.5,0.11173184357541899
2023,3,903577,39.0,52.25,0.7464114832535885
2023,3,903578,101.0,852.8333333333334,0.11842876685557943
2023,3,903580,405.0,883.5,0.45840407470288624
2023,3,903581,72.0,368.0,0.1956521739130435
2023,3,903582,376.0,297.5,1.2638655462184873
2023,3,903583,188.0,224.0,0.8392857142857143
2023,3,903584,87.0,368.5,0.23609226594301222
2023,3,903585,140.0,66.0,2.121212121212121
2023,3,903586,0.0,9.5,0.0
2023,3,903587,60.0,-28.0,-2.142857142857143
2023,3,903589,27.0,8.5,3.176470588235294
2023,3,903590,0.0,14.5,0.0
2023,3,A07018,0.0,10.0,0.0
2023,3,A07034,0.0,18.0,0.0
2023,3,A07035,0.0,3.0,0.0
2023,3,A91250,0.0,7.0,0.0
2023,3,A91555,16.0,114.0,0.14035087719298245
2023,3,A91557,0.0,4.0,0.0
2023,3,A91560,21.0,13.5,1.5555555555555556
2023,3,A91561,0.0,24.0,0.0
2023,3,AC0306,0.0,-24.0,-0.0
2023,3,AC0720,573.0,3037.75,0.18862645049790142
2023,3,AC0730,0.0,103.0,0.0
2023,3,AC0732,56.0,-16.0,-3.5
2023,3,AC0734,0.0,26.5,0.0
2023,3,AC1409,2.0,1.0,2.0
2023,3,AC1411,0.0,6.5,0.0
2023,3,AC1444,3.0,61.5,0.04878048780487805
2023,3,AC1445,0.0,5.0,0.0
2023,3,AC1464,2.0,1.5,1.3333333333333333
2023,3,AC1487,1.0,0.5,2.0
2023,3,AC1568,0.0,0.5,0.0
2023,3,AC1576,1.0,0.5,2.0
2023,3,AC1578,1.0,0.5,2.0
2023,3,AC1854,8.0,10.0,0.8
2023,3,AC1859,1.0,1.5,0.6666666666666666
2023,3,AC1860,4.0,34.0,0.11764705882352941
2023,3,AC1863,4.0,53.0,0.07547169811320754
2023,3,AC1864,8.0,18.0,0.4444444444444444
2023,3,AC1866,0.0,15.0,0.0
2023,3,AC1868,4.0,16.0,0.25
2023,3,AC1869,4.0,16.0,0.25
2023,3,AC1871,0.0,-3.0,-0.0
2023,3,AC2175,0.0,2.0,0.0
2023,3,AC2425,0.0,6.5,0.0
2023,3,AC2459,0.0,9.0,0.0
2023,3,AC2461,1.0,-4.5,-0.2222222222222222
2023,3,AC2602,13.0,3.0,4.333333333333333
2023,3,AC2603,0.0,-2.0,-0.0
2023,3,AC2606,4.0,-0.75,-5.333333333333333
2023,3,AC2608,17.0,3.1666666666666665,5.368421052631579
2023,3,AC2610,1.0,-4.5,-0.2222222222222222
2023,3,AC5261,3.0,2.1666666666666665,1.3846153846153848
2023,3,AC5263,0.0,1.0,0.0
2023,3,AC5570,0.0,0.5,0.0
2023,3,AC5583,1.0,0.5,2.0
2023,3,AC5720,0.0,16.0,0.0
2023,3,AC5721,4.0,12.25,0.32653061224489793
2023,3,AC5724,8.0,34.75,0.2302158273381295
2023,3,AC5728,0.0,4.0,0.0
2023,3,AC5729,10.0,-18.75,-0.5333333333333333
2023,3,AC5909,0.0,5.5,0.0
2023,3,AC6113,150.0,311.5,0.48154093097913325
2023,3,AC6503,0.0,-32.5,-0.0
2023,3,AC6513,16.0,-8.5,-1.8823529411764706
2023,3,AC8479,1.0,1.5,0.6666666666666666
2023,3,AC8480,0.0,-12.5,-0.0
2023,3,AC8631,1.0,-0.5,-2.0
2023,3,AC8668,7.0,-14.25,-0.49122807017543857
2023,3,AC8810,15.0,23.75,0.631578947368421
2023,3,AC8835,2.0,4.0,0.5
2023,3,AC8838,0.0,4.0,0.0
2023,3,AP0099,50.0,-76.0,-0.6578947368421053
2023,3,AP0114,0.0,-2.5,-0.0
2023,3,AP0128,0.0,1.0,0.0
2023,3,AP0129,0.0,0.0,
2023,3,AP0144,0.0,-0.5,-0.0
2023,3,AP0150,0.0,-0.5,-0.0
2023,3,AP0151,4.0,4.5,0.8888888888888888
2023,3,AP0152,0.0,-4.5,-0.0
2023,3,AP0154,0.0,-17.0,-0.0
2023,3,AP0156,0.0,-5.5,-0.0
2023,3,AP3985,0.0,-10.5,-0.0
2023,3,CM1040,0.0,1.5,0.0
2023,3,CM1054,2.0,3.0,0.6666666666666666
2023,3,CM1100,2.0,1.0,2.0
2023,3,CM1101,1.0,2.5,0.4
2023,3,CM1102,4.0,-4.166666666666667,-0.96
2023,3,CP-611-271-620,61.0,30.5,2.0
2023,3,CP-617-511-654,54.0,27.0,2.0
2023,3,CP-617-511-723,100.0,50.0,2.0
2023,3,D81500,1350.0,675.0,2.0
2023,3,DA0149,93.0,22.5,4.133333333333334
2023,3,DB0113,0.0,-0.5,-0.0
2023,3,DB0116,0.0,-0.5,-0.0
2023,3,DE0951,300.0,633.5,0.47355958958168903
2023,3,DE1751,12.0,6.0,2.0
2023,3,DF0676,0.0,-48.0,-0.0
2023,3,DF0678,64.0,-20.0,-3.2
2023,3,DM0005,603.0,1061.5,0.5680640602920396
2023,3,DM0020,0.0,63.5,0.0
2023,3,DM0040,0.0,13.5,0.0
2023,3,DM0070,5.0,5.5,0.9090909090909091
2023,3,DM0401,105.0,-115.0,-0.9130434782608695
2023,3,DM0442,0.0,28.0,0.0
2023,3,DM0446,3.0,-1.5,-2.0
2023,3,DM0448,0.0,0.5,0.0
2023,3,DM0457,19.0,8.0,2.375
2023,3,DM0458,0.0,15.5,0.0
2023,3,DM0462,25.0,-26.833333333333332,-0.9316770186335405
2023,3,DM0463,15.0,0.5,30.0
