year,quarter_x,item_number,received_qty,quarter_y,shipped_qty,turnover_rate
2023,2.0,V1000288,1384.0,1.0,1677.0,1.2117052023121386
2023,2.0,V1000288,1384.0,2.0,385.0,0.2781791907514451
2023,2.0,V1000288,1384.0,3.0,660.0,0.476878612716763
2023,3.0,V1000288,1208.0,1.0,1677.0,1.3882450331125828
2023,3.0,V1000288,1208.0,2.0,385.0,0.31870860927152317
2023,3.0,V1000288,1208.0,3.0,660.0,0.5463576158940397
2023,2.0,V1000290,794.0,1.0,899.0,1.1322418136020151
2023,2.0,V1000290,794.0,2.0,769.0,0.9685138539042821
2023,2.0,V1000290,794.0,3.0,256.0,0.3224181360201511
2023,3.0,V1000290,2100.0,1.0,899.0,0.4280952380952381
2023,3.0,V1000290,2100.0,2.0,769.0,0.3661904761904762
2023,3.0,V1000290,2100.0,3.0,256.0,0.1219047619047619
2023,2.0,V1000917,40.0,2.0,40.0,1.0
2023,2.0,V1000936,20.0,1.0,6.0,0.3
2023,2.0,V1000936,20.0,2.0,18.0,0.9
2023,2.0,V1000936,20.0,3.0,30.0,1.5
2023,3.0,V1000936,40.0,1.0,6.0,0.15
2023,3.0,V1000936,40.0,2.0,18.0,0.45
2023,3.0,V1000936,40.0,3.0,30.0,0.75
2023,2.0,V1000995,12.0,2.0,12.0,1.0
2023,2.0,V1000995,12.0,3.0,9.0,0.75
2023,3.0,V1000995,18.0,2.0,12.0,0.6666666666666666
2023,3.0,V1000995,18.0,3.0,9.0,0.5
2023,2.0,V1001040,2.0,2.0,1.0,0.5
2023,2.0,V1001040,2.0,3.0,4.0,2.0
2023,3.0,V1001040,7.0,2.0,1.0,0.14285714285714285
2023,3.0,V1001040,7.0,3.0,4.0,0.5714285714285714
2023,2.0,V1001053,15.0,1.0,15.0,1.0
2023,2.0,V1001053,15.0,3.0,15.0,1.0
2023,3.0,V1001053,30.0,1.0,15.0,0.5
2023,3.0,V1001053,30.0,3.0,15.0,0.5
2023,2.0,V1001085,9.0,2.0,12.0,1.3333333333333333
2023,2.0,V1001085,9.0,3.0,6.0,0.6666666666666666
2023,3.0,V1001085,18.0,2.0,12.0,0.6666666666666666
2023,3.0,V1001085,18.0,3.0,6.0,0.3333333333333333
2023,2.0,V1001183,10.0,2.0,10.0,1.0
2023,2.0,V50810,96.0,2.0,120.0,1.25
2023,2.0,V50810,96.0,3.0,24.0,0.25
2023,2.0,V50812,180.0,1.0,20.0,0.1111111111111111
2023,2.0,V50812,180.0,2.0,160.0,0.8888888888888888
2023,2.0,V50812,180.0,3.0,20.0,0.1111111111111111
2023,2.0,V50832,280.0,1.0,180.0,0.6428571428571429
2023,2.0,V50832,280.0,2.0,280.0,1.0
2023,2.0,V50838,20.0,2.0,18.0,0.9
2023,2.0,V50838,20.0,3.0,1.0,0.05
2023,2.0,V50839,3.0,0.0,0.0,0.0
2023,2.0,V51673,1000.0,0.0,0.0,0.0
2023,2.0,V51767,456.0,2.0,428.0,0.9385964912280702
2023,2.0,V51970,56.0,3.0,36.0,0.6428571428571429
2023,2.0,X10101,301.0,0.0,0.0,0.0
2023,2.0,Y044063,2.0,2.0,2.0,1.0
2023,2.0,Y044104,2.0,2.0,2.0,1.0
2023,2.0,Y044522,1.0,2.0,1.0,1.0
2023,2.0,YA6345,1.0,2.0,1.0,1.0
2023,3.0,08-112-783-501,2.0,0.0,0.0,0.0
2023,3.0,104328,61.0,1.0,44.0,0.7213114754098361
2023,3.0,104328,61.0,2.0,2.0,0.03278688524590164
2023,3.0,104328,61.0,3.0,59.0,0.9672131147540983
2023,3.0,104621,3.0,3.0,3.0,1.0
2023,3.0,104675,2.0,2.0,1.0,0.5
2023,3.0,104675,2.0,3.0,2.0,1.0
2023,3.0,104715,8.0,3.0,4.0,0.5
2023,3.0,111034,600.0,1.0,592.0,0.9866666666666667
2023,3.0,111034,600.0,2.0,773.0,1.2883333333333333
2023,3.0,111034,600.0,3.0,71.0,0.11833333333333333
2023,3.0,111046,33.0,1.0,44.0,1.3333333333333333
2023,3.0,111046,33.0,2.0,66.0,2.0
2023,3.0,111046,33.0,3.0,24.0,0.7272727272727273
2023,3.0,112097,215.0,3.0,28.0,0.13023255813953488
2023,3.0,112119,371.0,3.0,19.0,0.05121293800539083
2023,3.0,115114,36.0,1.0,87.0,2.4166666666666665
2023,3.0,115114,36.0,2.0,46.0,1.2777777777777777
2023,3.0,115114,36.0,3.0,62.0,1.7222222222222223
2023,3.0,115125,32.0,1.0,64.0,2.0
2023,3.0,115125,32.0,2.0,80.0,2.5
2023,3.0,115125,32.0,3.0,112.0,3.5
2023,3.0,115184,20.0,1.0,106.0,5.3
2023,3.0,115184,20.0,2.0,48.0,2.4
2023,3.0,115184,20.0,3.0,50.0,2.5
2023,3.0,117411LF,288.0,1.0,860.0,2.986111111111111
2023,3.0,117411LF,288.0,3.0,170.0,0.5902777777777778
2023,3.0,132204,288.0,1.0,163.0,0.5659722222222222
2023,3.0,132204,288.0,2.0,120.0,0.4166666666666667
2023,3.0,132204,288.0,3.0,150.0,0.5208333333333334
2023,3.0,132206,144.0,1.0,103.0,0.7152777777777778
2023,3.0,132206,144.0,2.0,123.0,0.8541666666666666
2023,3.0,132206,144.0,3.0,14.0,0.09722222222222222
2023,3.0,132207,12.0,3.0,12.0,1.0
2023,3.0,169035,33.0,1.0,85.0,2.5757575757575757
2023,3.0,169035,33.0,2.0,60.0,1.8181818181818181
2023,3.0,169038,99.0,1.0,24.0,0.24242424242424243
2023,3.0,169038,99.0,2.0,105.0,1.0606060606060606
2023,3.0,169053,33.0,1.0,28.0,0.8484848484848485
2023,3.0,175009,4.0,2.0,2.0,0.5
2023,3.0,175009,4.0,3.0,2.0,0.5
2023,3.0,175062,2.0,1.0,3.0,1.5
2023,3.0,175062,2.0,3.0,2.0,1.0
2023,3.0,175277,1.0,0.0,0.0,0.0
2023,3.0,175831,6.0,2.0,4.0,0.6666666666666666
2023,3.0,175831,6.0,3.0,1.0,0.16666666666666666
2023,3.0,175850,4.0,3.0,4.0,1.0
2023,3.0,178031,1.0,3.0,1.0,1.0
2023,3.0,178459,1.0,3.0,1.0,1.0
2023,3.0,178563,1.0,3.0,1.0,1.0
2023,3.0,178569,2.0,3.0,2.0,1.0
2023,3.0,178580,4.0,1.0,3.0,0.75
2023,3.0,178580,4.0,3.0,4.0,1.0
2023,3.0,178639,3.0,3.0,3.0,1.0
2023,3.0,178646,5.0,3.0,5.0,1.0
2023,3.0,178652,4.0,3.0,4.0,1.0
2023,3.0,178718,1.0,0.0,0.0,0.0
2023,3.0,178730,2.0,3.0,2.0,1.0
2023,3.0,178977,1.0,0.0,0.0,0.0
2023,3.0,179185,13.0,3.0,7.0,0.5384615384615384
2023,3.0,179264,2.0,3.0,2.0,1.0
2023,3.0,179268,1.0,3.0,1.0,1.0
2023,3.0,179271,7.0,2.0,2.0,0.2857142857142857
2023,3.0,179271,7.0,3.0,5.0,0.7142857142857143
2023,3.0,180165,1.0,3.0,1.0,1.0
2023,3.0,180170,2.0,3.0,2.0,1.0
2023,3.0,180224,1.0,1.0,3.0,3.0
2023,3.0,180224,1.0,3.0,1.0,1.0
2023,3.0,180249,6.0,3.0,4.0,0.6666666666666666
2023,3.0,180678,3.0,3.0,3.0,1.0
2023,3.0,180711,3.0,3.0,1.0,0.3333333333333333
2023,3.0,180716,4.0,3.0,2.0,0.5
2023,3.0,180849,1.0,1.0,6.0,6.0
2023,3.0,180849,1.0,3.0,1.0,1.0
2023,3.0,181101,2.0,3.0,2.0,1.0
2023,3.0,181134,1.0,3.0,1.0,1.0
2023,3.0,181266,2.0,3.0,2.0,1.0
2023,3.0,181398,5.0,3.0,5.0,1.0
2023,3.0,181455,1.0,3.0,1.0,1.0
2023,3.0,181888,6.0,1.0,1.0,0.16666666666666666
2023,3.0,181888,6.0,3.0,6.0,1.0
2023,3.0,181894,4.0,3.0,1.0,0.25
2023,3.0,182137,2.0,1.0,1.0,0.5
2023,3.0,182211,1.0,1.0,2.0,2.0
2023,3.0,182211,1.0,3.0,1.0,1.0
2023,3.0,182446,1.0,3.0,1.0,1.0
2023,3.0,182543,2.0,0.0,0.0,0.0
2023,3.0,182697,1.0,3.0,1.0,1.0
2023,3.0,182714,4.0,3.0,2.0,0.5
2023,3.0,182716,1.0,3.0,4.0,4.0
2023,3.0,182719,2.0,1.0,2.0,1.0
2023,3.0,182719,2.0,3.0,2.0,1.0
2023,3.0,183059,2.0,3.0,2.0,1.0
2023,3.0,183060,2.0,3.0,2.0,1.0
2023,3.0,183086,4.0,3.0,2.0,0.5
2023,3.0,183293,3.0,3.0,2.0,0.6666666666666666
2023,3.0,183296,2.0,3.0,2.0,1.0
2023,3.0,183311,3.0,3.0,3.0,1.0
2023,3.0,183328,2.0,3.0,2.0,1.0
2023,3.0,183463,1.0,3.0,1.0,1.0
2023,3.0,183563,6.0,3.0,4.0,0.6666666666666666
2023,3.0,183696,6.0,3.0,5.0,0.8333333333333334
2023,3.0,183699,3.0,0.0,0.0,0.0
2023,3.0,183714,1.0,3.0,3.0,3.0
2023,3.0,183743,2.0,3.0,2.0,1.0
2023,3.0,183777,6.0,3.0,6.0,1.0
2023,3.0,183993,2.0,1.0,4.0,2.0
2023,3.0,184081,1.0,3.0,1.0,1.0
2023,3.0,184375,1.0,3.0,1.0,1.0
2023,3.0,184734,5.0,1.0,1.0,0.2
2023,3.0,184734,5.0,3.0,3.0,0.6
2023,3.0,184935,2.0,3.0,2.0,1.0
2023,3.0,184939,2.0,3.0,2.0,1.0
2023,3.0,188563,1.0,3.0,1.0,1.0
2023,3.0,213280,83.0,3.0,73.0,0.8795180722891566
2023,3.0,227040,148.0,0.0,0.0,0.0
2023,3.0,231560,401.0,0.0,0.0,0.0
2023,3.0,238040,528.0,1.0,717.0,1.3579545454545454
2023,3.0,238040,528.0,2.0,830.0,1.571969696969697
2023,3.0,238040,528.0,3.0,610.0,1.1553030303030303
2023,3.0,510936,1348.0,0.0,0.0,0.0
2023,3.0,52-116-917-520,2.0,1.0,3.0,1.5
2023,3.0,52-116-924-501,12.0,1.0,44.0,3.6666666666666665
2023,3.0,52-116-924-501,12.0,2.0,32.0,2.6666666666666665
2023,3.0,52-116-924-501,12.0,3.0,24.0,2.0
2023,3.0,52-261-022-001,2.0,1.0,2.0,1.0
2023,3.0,52-261-022-001,2.0,3.0,2.0,1.0
2023,3.0,52-362-269-001,369.0,1.0,6.0,0.016260162601626018
2023,3.0,52-362-269-001,369.0,2.0,36.0,0.0975609756097561
2023,3.0,52-362-273-501,24.0,0.0,0.0,0.0
2023,3.0,52-362-317-001,36.0,2.0,33.0,0.9166666666666666
2023,3.0,52-362-318-001,50.0,0.0,0.0,0.0
2023,3.0,52-362-322-001,225.0,2.0,24.0,0.10666666666666667
2023,3.0,52-362-329-001,783.0,2.0,60.0,0.07662835249042145
2023,3.0,52-427-064-501,75.0,0.0,0.0,0.0
2023,3.0,52-427-243-501,3.0,0.0,0.0,0.0
2023,3.0,52-427-285-501,307.0,0.0,0.0,0.0
2023,3.0,52-427-757-501,25.0,0.0,0.0,0.0
2023,3.0,52-427-932-501,19.0,3.0,12.0,0.631578947368421
2023,3.0,52-460-769-013,4.0,1.0,6.0,1.5
2023,3.0,52-460-769-013,4.0,3.0,4.0,1.0
2023,3.0,52-462-482-501,160.0,1.0,75.0,0.46875
2023,3.0,52-462-491-501,121.0,0.0,0.0,0.0
2023,3.0,557023,10.0,3.0,10.0,1.0
2023,3.0,760212030,38.0,0.0,0.0,0.0
2023,3.0,760282010,9.0,0.0,0.0,0.0
2023,3.0,760382349,3.0,0.0,0.0,0.0
2023,3.0,7604A0099,2.0,0.0,0.0,0.0
2023,3.0,76061070A,58.0,0.0,0.0,0.0
2023,3.0,76061072B,17.0,0.0,0.0,0.0
2023,3.0,762503080,5.0,0.0,0.0,0.0
2023,3.0,762503910,1.0,1.0,1.0,1.0
2023,3.0,762503910,1.0,2.0,1.0,1.0
2023,3.0,762871010,20.0,3.0,41.0,2.05
2023,3.0,763478080,14.0,0.0,0.0,0.0
2023,3.0,763871010,30.0,1.0,63.0,2.1
2023,3.0,763871060,20.0,3.0,19.0,0.95
2023,3.0,763970600,40.0,3.0,60.0,1.5
2023,3.0,765270160,7.0,3.0,24.0,3.4285714285714284
2023,3.0,768560850,500.0,1.0,397.0,0.794
2023,3.0,768560850,500.0,3.0,103.0,0.206
2023,3.0,769580070,9.0,1.0,16.0,1.7777777777777777
2023,3.0,769580070,9.0,3.0,36.0,4.0
2023,3.0,769580920,4.0,0.0,0.0,0.0
2023,3.0,769580930,1.0,3.0,1.0,1.0
2023,3.0,772310235,10.0,1.0,1.0,0.1
2023,3.0,772310235,10.0,2.0,1.0,0.1
2023,3.0,772310235,10.0,3.0,20.0,2.0
2023,3.0,772610723,200.0,1.0,500.0,2.5
2023,3.0,772610807,400.0,2.0,348.0,0.87
2023,3.0,772610807,400.0,3.0,200.0,0.5
2023,3.0,772611228,100.0,0.0,0.0,0.0
2023,3.0,772611246,100.0,0.0,0.0,0.0
2023,3.0,772614121,100.0,2.0,100.0,1.0
2023,3.0,772630056,200.0,1.0,88.0,0.44
2023,3.0,772630056,200.0,2.0,14.0,0.07
2023,3.0,772630056,200.0,3.0,936.0,4.68
2023,3.0,772630422,200.0,3.0,244.0,1.22
2023,3.0,772631350,50.0,0.0,0.0,0.0
2023,3.0,772634056,400.0,3.0,200.0,0.5
2023,3.0,772634070,200.0,1.0,298.0,1.49
2023,3.0,772634104,200.0,1.0,155.0,0.775
2023,3.0,772634104,200.0,2.0,2186.0,10.93
2023,3.0,772634104,200.0,3.0,200.0,1.0
2023,3.0,772650321,20.0,0.0,0.0,0.0
2023,3.0,772762007,15.0,1.0,45.0,3.0
2023,3.0,772762103,140.0,0.0,0.0,0.0
2023,3.0,7C0252040,20.0,0.0,0.0,0.0
2023,3.0,7C0352440,1.0,0.0,0.0,0.0
2023,3.0,7C0449080,1.0,3.0,20.0,20.0
2023,3.0,7C0449159,3.0,1.0,5.0,1.6666666666666667
2023,3.0,7C0851370,2.0,1.0,1.0,0.5
2023,3.0,7C0851390,1.0,0.0,0.0,0.0
2023,3.0,7C1252160,100.0,0.0,0.0,0.0
2023,3.0,7C8051140,15.0,1.0,10.0,0.6666666666666666
2023,3.0,7C8051140,15.0,2.0,28.0,1.8666666666666667
2023,3.0,7C8051140,15.0,3.0,20.0,1.3333333333333333
2023,3.0,7C9550100,34.0,1.0,1.0,0.029411764705882353
2023,3.0,7C9550100,34.0,3.0,27.0,0.7941176470588235
2023,3.0,902909,2.0,3.0,2.0,1.0
2023,3.0,902930,6.0,2.0,6.0,1.0
2023,3.0,A07018,30.0,2.0,8.0,0.26666666666666666
2023,3.0,A07035,6.0,0.0,0.0,0.0
2023,3.0,A91250,18.0,0.0,0.0,0.0
2023,3.0,A91557,20.0,0.0,0.0,0.0
2023,3.0,AC0306,22.0,1.0,6.0,0.2727272727272727
2023,3.0,AC0306,22.0,2.0,43.0,1.9545454545454546
2023,3.0,AC0730,106.0,1.0,25.0,0.2358490566037736
2023,3.0,AC0734,59.0,1.0,17.0,0.288135593220339
2023,3.0,AC1445,10.0,1.0,10.0,1.0
2023,3.0,AC1568,1.0,0.0,0.0,0.0
2023,3.0,AC2425,11.0,0.0,0.0,0.0
2023,3.0,AC5720,30.0,0.0,0.0,0.0
2023,3.0,AC5721,29.0,1.0,2.0,0.06896551724137931
2023,3.0,AC5721,29.0,3.0,4.0,0.13793103448275862
2023,3.0,AC5724,31.0,3.0,8.0,0.25806451612903225
2023,3.0,AC5729,71.0,1.0,5.0,0.07042253521126761
2023,3.0,AC5729,71.0,3.0,10.0,0.14084507042253522
2023,3.0,AC6503,9.0,0.0,0.0,0.0
2023,3.0,AC6513,26.0,3.0,16.0,0.6153846153846154
2023,3.0,AC8480,5.0,1.0,5.0,1.0
2023,3.0,AP0114,3.0,0.0,0.0,0.0
2023,3.0,AP0129,2.0,0.0,0.0,0.0
2023,3.0,AP0144,3.0,0.0,0.0,0.0
2023,3.0,AP0154,4.0,0.0,0.0,0.0
2023,3.0,AP0156,11.0,1.0,1.0,0.09090909090909091
2023,3.0,AP0156,11.0,2.0,3.0,0.2727272727272727
2023,3.0,AP3985,1.0,1.0,1.0,1.0
2023,3.0,AP3985,1.0,2.0,2.0,2.0
2023,3.0,DB0113,1.0,0.0,0.0,0.0
2023,3.0,DB0116,1.0,0.0,0.0,0.0
2023,3.0,DM0442,64.0,0.0,0.0,0.0
2023,3.0,DM0457,45.0,1.0,5.0,0.1111111111111111
2023,3.0,DM0457,45.0,3.0,19.0,0.4222222222222222
2023,3.0,DM0463,17.0,1.0,2.0,0.11764705882352941
2023,3.0,DM0463,17.0,3.0,15.0,0.8823529411764706
2023,3.0,DM0464,8.0,0.0,0.0,0.0
2023,3.0,DP1493,3.0,1.0,2.0,0.6666666666666666
2023,3.0,DT0766,10.0,1.0,10.0,1.0
2023,3.0,DT0766,10.0,3.0,8.0,0.8
2023,3.0,EE0128,2.0,3.0,1.0,0.5
2023,3.0,EE0217,3.0,2.0,4.0,1.3333333333333333
2023,3.0,EE0217,3.0,3.0,2.0,0.6666666666666666
2023,3.0,FK473B,1.0,0.0,0.0,0.0
2023,3.0,M39690,2880.0,1.0,2880.0,1.0
2023,3.0,M75064,100.0,1.0,82.0,0.82
2023,3.0,M75064,100.0,3.0,65.0,0.65
2023,3.0,M99344,2.0,3.0,2.0,1.0
2023,3.0,M99351,4.0,3.0,4.0,1.0
2023,3.0,P0001113,2.0,3.0,2.0,1.0
2023,3.0,P0001115,1.0,3.0,3.0,3.0
2023,3.0,P0001121,2.0,3.0,2.0,1.0
2023,3.0,P2000658,4.0,0.0,0.0,0.0
2023,3.0,P2001149,28.0,1.0,31.0,1.1071428571428572
2023,3.0,P2001235,6.0,2.0,5.0,0.8333333333333334
2023,3.0,P2001235,6.0,3.0,6.0,1.0
2023,3.0,P2002376,198.0,1.0,184.0,0.9292929292929293
2023,3.0,P2002376,198.0,2.0,100.0,0.5050505050505051
2023,3.0,P2002376,198.0,3.0,70.0,0.35353535353535354
2023,3.0,P2002414,8.0,1.0,36.0,4.5
2023,3.0,P2002414,8.0,2.0,13.0,1.625
2023,3.0,P2002414,8.0,3.0,15.0,1.875
2023,3.0,P2002422,8.0,3.0,8.0,1.0
2023,3.0,P2002469,24.0,1.0,30.0,1.25
2023,3.0,P2002469,24.0,3.0,24.0,1.0
2023,3.0,P2002653,34.0,0.0,0.0,0.0
2023,3.0,P2003472,12.0,1.0,10.0,0.8333333333333334
2023,3.0,P2003472,12.0,2.0,2.0,0.16666666666666666
2023,3.0,P2003472,12.0,3.0,6.0,0.5
2023,3.0,P2004713,9.0,3.0,9.0,1.0
2023,3.0,P2004721,6.0,3.0,2.0,0.3333333333333333
2023,3.0,P2004831,6.0,2.0,4.0,0.6666666666666666
2023,3.0,P42546,48.0,1.0,103.0,2.1458333333333335
2023,3.0,P42546,48.0,2.0,52.0,1.0833333333333333
2023,3.0,P42546,48.0,3.0,8.0,0.16666666666666666
2023,3.0,P5001003,6.0,1.0,2.0,0.3333333333333333
2023,3.0,P5001055,23.0,0.0,0.0,0.0
2023,3.0,P5001064,2.0,0.0,0.0,0.0
2023,3.0,P5001099,12.0,1.0,5.0,0.4166666666666667
2023,3.0,P5001102,1.0,0.0,0.0,0.0
2023,3.0,P5001109,5.0,0.0,0.0,0.0
2023,3.0,P5001186,19.0,1.0,12.0,0.631578947368421
2023,3.0,P5001186,19.0,2.0,3.0,0.15789473684210525
2023,3.0,P5001193,21.0,1.0,30.0,1.4285714285714286
2023,3.0,P5001193,21.0,3.0,15.0,0.7142857142857143
2023,3.0,P5001221,14.0,2.0,2.0,0.14285714285714285
2023,3.0,P5001224,1.0,0.0,0.0,0.0
2023,3.0,P5001236,30.0,3.0,46.0,1.5333333333333334
2023,3.0,P5001345,6.0,0.0,0.0,0.0
2023,3.0,P5001351,2.0,0.0,0.0,0.0
2023,3.0,P5001381,1.0,1.0,2.0,2.0
2023,3.0,P5001389,4.0,0.0,0.0,0.0
2023,3.0,P5001416,3.0,0.0,0.0,0.0
2023,3.0,P5001497,22.0,0.0,0.0,0.0
2023,3.0,P5001527,53.0,3.0,10.0,0.18867924528301888
2023,3.0,P5001528,19.0,0.0,0.0,0.0
2023,3.0,P5001533,3.0,0.0,0.0,0.0
2023,3.0,P5001551,12.0,0.0,0.0,0.0
2023,3.0,P5001557,9.0,0.0,0.0,0.0
2023,3.0,P5001700,8.0,0.0,0.0,0.0
2023,3.0,P5001702,20.0,0.0,0.0,0.0
2023,3.0,P5001841,1.0,2.0,1.0,1.0
2023,3.0,P5002004,2.0,0.0,0.0,0.0
2023,3.0,P5002072,2.0,0.0,0.0,0.0
2023,3.0,P5002083,4.0,0.0,0.0,0.0
2023,3.0,P5002189,10.0,1.0,10.0,1.0
2023,3.0,P5002189,10.0,2.0,11.0,1.1
2023,3.0,P5002222,1.0,2.0,5.0,5.0
2023,3.0,P5002841,7.0,0.0,0.0,0.0
2023,3.0,P5002857,10.0,3.0,3.0,0.3
2023,3.0,P5003175,2.0,0.0,0.0,0.0
2023,3.0,P5003542,2.0,3.0,2.0,1.0
2023,3.0,P5003574,195.0,0.0,0.0,0.0
2023,3.0,P5003578,190.0,1.0,60.0,0.3157894736842105
2023,3.0,P5003609,22.0,1.0,2.0,0.09090909090909091
2023,3.0,P5003609,22.0,2.0,23.0,1.0454545454545454
2023,3.0,P5003619,8.0,1.0,8.0,1.0
2023,3.0,P5003619,8.0,2.0,14.0,1.75
2023,3.0,P5004258,19.0,1.0,24.0,1.263157894736842
2023,3.0,P5004258,19.0,2.0,19.0,1.0
2023,3.0,P5004260,100.0,1.0,81.0,0.81
2023,3.0,P5004260,100.0,2.0,100.0,1.0
2023,3.0,P5004260,100.0,3.0,100.0,1.0
2023,3.0,P57181,48.0,3.0,136.0,2.8333333333333335
2023,3.0,P57242,8.0,2.0,8.0,1.0
2023,3.0,P6010087,66.0,1.0,24.0,0.36363636363636365
2023,3.0,P6010087,66.0,3.0,13.0,0.19696969696969696
2023,3.0,P6010105,48.0,1.0,24.0,0.5
2023,3.0,P6010105,48.0,2.0,10.0,0.20833333333333334
2023,3.0,P6010105,48.0,3.0,24.0,0.5
2023,3.0,P6010165,8.0,2.0,6.0,0.75
2023,3.0,P6010182,4.0,0.0,0.0,0.0
2023,3.0,P6010326,12.0,1.0,2.0,0.16666666666666666
2023,3.0,P6010326,12.0,2.0,10.0,0.8333333333333334
2023,3.0,P6010329,4.0,0.0,0.0,0.0
2023,3.0,P6010340,20.0,1.0,9.0,0.45
2023,3.0,P6010340,20.0,2.0,6.0,0.3
2023,3.0,P6010340,20.0,3.0,9.0,0.45
2023,3.0,P6010362,32.0,1.0,16.0,0.5
2023,3.0,P6010362,32.0,2.0,32.0,1.0
2023,3.0,P6010362,32.0,3.0,36.0,1.125
2023,3.0,P6010372,12.0,1.0,12.0,1.0
2023,3.0,P6010376,24.0,2.0,30.0,1.25
2023,3.0,P6010880,18.0,1.0,20.0,1.1111111111111112
2023,3.0,P6010880,18.0,2.0,18.0,1.0
2023,3.0,P6010880,18.0,3.0,3.0,0.16666666666666666
2023,3.0,P6010935,1.0,0.0,0.0,0.0
2023,3.0,P6010949,8.0,0.0,0.0,0.0
2023,3.0,P6011037,8.0,2.0,7.0,0.875
2023,3.0,P6011050,2.0,1.0,2.0,1.0
2023,3.0,P6011065,2.0,0.0,0.0,0.0
2023,3.0,P6011297,1.0,0.0,0.0,0.0
2023,3.0,P6011311,1.0,3.0,2.0,2.0
2023,3.0,P6011418,2.0,0.0,0.0,0.0
2023,3.0,P6011540,2.0,0.0,0.0,0.0
2023,3.0,P6011555,1.0,0.0,0.0,0.0
2023,3.0,P6011638,1.0,0.0,0.0,0.0
2023,3.0,P6012464,2.0,2.0,10.0,5.0
2023,3.0,P6012566,8.0,2.0,6.0,0.75
2023,3.0,P6012566,8.0,3.0,3.0,0.375
2023,3.0,P6012650,4.0,1.0,2.0,0.5
2023,3.0,P6012741,2.0,1.0,2.0,1.0
2023,3.0,P6012741,2.0,2.0,4.0,2.0
2023,3.0,P6012741,2.0,3.0,7.0,3.5
2023,3.0,P6012988,8.0,2.0,4.0,0.5
2023,3.0,P6013078,4.0,1.0,2.0,0.5
2023,3.0,P6013078,4.0,2.0,2.0,0.5
2023,3.0,P6013152,5.0,1.0,1.0,0.2
2023,3.0,P6013152,5.0,2.0,2.0,0.4
2023,3.0,P6013424,21.0,1.0,6.0,0.2857142857142857
2023,3.0,P6013424,21.0,3.0,2.0,0.09523809523809523
2023,3.0,P6013448,2.0,0.0,0.0,0.0
2023,3.0,P6013462,20.0,1.0,12.0,0.6
2023,3.0,P6013462,20.0,2.0,4.0,0.2
2023,3.0,P6013462,20.0,3.0,6.0,0.3
2023,3.0,P6013480,4.0,1.0,2.0,0.5
2023,3.0,P6013480,4.0,3.0,1.0,0.25
2023,3.0,P6013658,22.0,3.0,44.0,2.0
2023,3.0,P6014932,24.0,0.0,0.0,0.0
2023,3.0,P6015667,1.0,2.0,1.0,1.0
2023,3.0,P6018910,4.0,3.0,4.0,1.0
2023,3.0,P6019598,1.0,3.0,1.0,1.0
2023,3.0,P70963,420.0,2.0,420.0,1.0
2023,3.0,P85180,50.0,3.0,50.0,1.0
2023,3.0,P85337,9.0,0.0,0.0,0.0
2023,3.0,QX6170D,1.0,3.0,1.0,1.0
2023,3.0,SM0260,1.0,3.0,1.0,1.0
2023,3.0,SM0750,1.0,3.0,1.0,1.0
2023,3.0,SM0929,2.0,3.0,2.0,1.0
2023,3.0,SM1241,2.0,0.0,0.0,0.0
2023,3.0,SM1249,2.0,1.0,2.0,1.0
2023,3.0,SM1249,2.0,3.0,2.0,1.0
2023,3.0,SM1582,3.0,3.0,3.0,1.0
2023,3.0,SM1815,1.0,3.0,1.0,1.0
2023,3.0,SM1858,3.0,3.0,2.0,0.6666666666666666
2023,3.0,SM1910,2.0,3.0,2.0,1.0
2023,3.0,SM2087,64.0,0.0,0.0,0.0
2023,3.0,SM2094,36.0,0.0,0.0,0.0
2023,3.0,SM2111,42.0,3.0,42.0,1.0
2023,3.0,SM2201,1.0,0.0,0.0,0.0
2023,3.0,SM2276,1.0,3.0,6.0,6.0
2023,3.0,V1000941,40.0,2.0,31.0,0.775
2023,3.0,V1000941,40.0,3.0,19.0,0.475
2023,3.0,V1000974,16.0,0.0,0.0,0.0
2023,3.0,V1000977,40.0,3.0,40.0,1.0
2023,3.0,V1001013,20.0,3.0,20.0,1.0
2023,3.0,V1001019,6.0,2.0,24.0,4.0
2023,3.0,V1001037,3.0,0.0,0.0,0.0
2023,3.0,V1001071,7.0,1.0,7.0,1.0
2023,3.0,V1001071,7.0,3.0,7.0,1.0
2023,3.0,V1001091,11.0,1.0,33.0,3.0
2023,3.0,V1001091,11.0,3.0,30.0,2.727272727272727
2023,3.0,V1001098,30.0,1.0,50.0,1.6666666666666667
2023,3.0,V1001098,30.0,3.0,31.0,1.0333333333333334
2023,3.0,V1001188,3.0,2.0,6.0,2.0
2023,3.0,V1001188,3.0,3.0,9.0,3.0
2023,3.0,V1001198,4.0,1.0,5.0,1.25
2023,3.0,V1001203,3.0,3.0,7.0,2.3333333333333335
2023,3.0,V1001222,4.0,1.0,1.0,0.25
2023,3.0,V1001222,4.0,2.0,3.0,0.75
2023,3.0,V1001222,4.0,3.0,5.0,1.25
2023,3.0,Y044753,2.0,3.0,2.0,1.0
2021,0.0,112119,0.0,1.0,86.0,0.0
2021,0.0,179319,0.0,1.0,2.0,0.0
2021,0.0,182543,0.0,1.0,1.0,0.0
2021,0.0,210196,0.0,1.0,585.0,0.0
2021,0.0,210196,0.0,2.0,1065.0,0.0
