year,month,item_number,Quantity_shipped,average_inventory,turnover_rate
2021,2,P5003564,4.0,-2.0,-2.0
2021,2,P5003570,6.0,-3.0,-2.0
2021,2,P5003572,4.0,-2.0,-2.0
2021,2,P5003580,3.0,-1.5,-2.0
2021,2,P5003605,2.0,-1.0,-2.0
2021,2,P5003606,1.0,-0.5,-2.0
2021,2,P5003615,5.0,9.5,0.5263157894736842
2021,2,P5003617,0.0,8.0,0.0
2021,2,P5003619,1.0,-0.5,-2.0
2021,2,P5003623,0.0,36.0,0.0
2021,2,P5003625,0.0,4.0,0.0
2021,2,P5004254,0.0,250.0,0.0
2021,2,P5004259,32.0,84.0,0.38095238095238093
2021,2,P5004260,10.0,45.0,0.2222222222222222
2021,2,P5004266,2.0,31.0,0.06451612903225806
2021,2,P5004269,1.0,13.5,0.07407407407407407
2021,2,P5004272,34.0,17.0,2.0
2021,2,P5004276,8.0,4.0,2.0
2021,2,P5004279,9.0,1.5,6.0
2021,2,P5004283,2.0,8.5,0.23529411764705882
2021,2,P5004287,4.0,2.0,2.0
2021,2,P5004290,0.0,2.5,0.0
2021,2,P5004293,6.0,5.0,1.2
2021,2,P5004297,1.0,5.5,0.18181818181818182
2021,2,P5004300,0.0,4.0,0.0
2021,2,P5004303,0.0,6.0,0.0
2021,2,P50920,2.0,-1.0,-2.0
2021,2,P58729,0.0,11.5,0.0
2021,2,P6010001,2.0,-1.0,-2.0
2021,2,P6010041,7.0,-3.5,-2.0
2021,2,P6010087,16.0,-8.0,-2.0
2021,2,P6010088,24.0,-12.0,-2.0
2021,2,P6010097,0.0,3.0,0.0
2021,2,P6010098,18.0,-6.0,-3.0
2021,2,P6010099,0.0,12.0,0.0
2021,2,P6010101,26.0,-4.0,-6.5
2021,2,P6010105,16.0,-8.0,-2.0
2021,2,P6010108,0.0,9.0,0.0
2021,2,P6010110,0.0,3.0,0.0
2021,2,P6010121,0.0,1.0,0.0
2021,2,P6010130,3.0,10.5,0.2857142857142857
2021,2,P6010131,0.0,16.0,0.0
2021,2,P6010142,0.0,12.0,0.0
2021,2,P6010144,2.0,17.0,0.11764705882352941
2021,2,P6010146,38.0,-19.0,-2.0
2021,2,P6010148,0.0,12.0,0.0
2021,2,P6010170,12.0,-6.0,-2.0
2021,2,P6010211,0.0,2.0,0.0
2021,2,P6010238,5.0,-2.5,-2.0
2021,2,P6010267,20.0,-10.0,-2.0
2021,2,P6010269,28.0,-14.0,-2.0
2021,2,P6010319,0.0,2.0,0.0
2021,2,P6010322,0.0,6.0,0.0
2021,2,P6010347,0.0,4.0,0.0
2021,2,P6010350,0.0,2.0,0.0
2021,2,P6010361,2.0,1.5,1.3333333333333333
2021,2,P6010362,6.0,1.0,6.0
2021,2,P6010363,4.0,-2.0,-2.0
2021,2,P6010365,32.0,-16.0,-2.0
2021,2,P6010370,0.0,12.0,0.0
2021,2,P6010373,0.0,12.0,0.0
2021,2,P6010375,0.0,12.0,0.0
2021,2,P6010443,5.0,13.0,0.38461538461538464
2021,2,P6010444,1.0,2.5,0.4
2021,2,P6010448,0.0,2.5,0.0
2021,2,P6010468,0.0,7.0,0.0
2021,2,P6010493,6.0,0.0,inf
2021,2,P6010512,0.0,4.5,0.0
2021,2,P6010520,3.0,3.0,1.0
2021,2,P6010536,0.0,2.0,0.0
2021,2,P6010542,0.0,0.5,0.0
2021,2,P6010554,0.0,7.0,0.0
2021,2,P6010580,2.0,-1.5,-1.3333333333333333
2021,2,P6010585,6.0,0.5,12.0
2021,2,P6010590,1.0,4.0,0.25
2021,2,P6010591,0.0,1.0,0.0
2021,2,P6010594,4.0,0.0,inf
2021,2,P6010635,0.0,1.0,0.0
2021,2,P6010637,0.0,1.5,0.0
2021,2,P6010671,0.0,4.5,0.0
2021,2,P6010880,0.0,2.5,0.0
2021,2,P6010882,10.0,1.0,10.0
2021,2,P6010907,0.0,8.0,0.0
2021,2,P6010909,1.0,11.5,0.08695652173913043
2021,2,P6010912,6.0,-3.0,-2.0
2021,2,P6010971,2.0,-1.0,-2.0
2021,2,P6011001,10.0,-5.0,-2.0
2021,2,P6011002,2.0,-1.0,-2.0
2021,2,P6011015,0.0,5.0,0.0
2021,2,P6011019,0.0,3.0,0.0
2021,2,P6011026,0.0,0.5,0.0
2021,2,P6011033,0.0,6.0,0.0
2021,2,P6011049,0.0,5.0,0.0
2021,2,P6011412,0.0,1.0,0.0
2021,2,P6011438,1.0,-0.5,-2.0
2021,2,P6011452,0.0,2.0,0.0
2021,2,P6011472,0.0,6.0,0.0
2021,2,P6011544,1.0,-0.5,-2.0
2021,2,P6011552,0.0,2.5,0.0
2021,2,P6012464,0.0,1.0,0.0
2021,2,P6012510,0.0,2.0,0.0
2021,2,P6012602,0.0,1.0,0.0
2021,2,P6012611,4.0,-2.0,-2.0
2021,2,P6012642,6.0,-3.0,-2.0
2021,2,P6012659,0.0,1.0,0.0
2021,2,P6012736,0.0,0.5,0.0
2021,2,P6012744,0.0,0.5,0.0
2021,2,P6012747,0.0,0.5,0.0
2021,2,P6013051,0.0,2.0,0.0
2021,2,P6013078,0.0,2.0,0.0
2021,2,P6013138,14.0,-7.0,-2.0
2021,2,P6013139,14.0,-7.0,-2.0
2021,2,P6013142,2.0,-1.0,-2.0
2021,2,P6013424,0.0,3.0,0.0
2021,2,P6013456,0.0,3.5,0.0
2021,2,P6013462,0.0,2.0,0.0
2021,2,P6013466,2.0,-1.0,-2.0
2021,2,P6013469,0.0,2.0,0.0
2021,2,P6013507,0.0,2.5,0.0
2021,2,P6014717,84.0,73.0,1.1506849315068493
2021,2,P6014851,2.0,-1.0,-2.0
2021,2,P6014857,0.0,1.0,0.0
2021,2,P6014899,8.0,-4.0,-2.0
2021,2,P6014902,4.0,-2.0,-2.0
2021,2,P6014905,0.0,6.0,0.0
2021,2,P6014929,0.0,6.0,0.0
2021,2,P6014941,0.0,25.0,0.0
2021,2,P6015007,0.0,1.5,0.0
2021,2,P6015055,0.0,0.5,0.0
2021,2,P6015067,4.0,0.0,inf
2021,2,P6015135,0.0,1.0,0.0
2021,2,P6015181,0.0,2.0,0.0
2021,2,P6015245,2.0,0.0,inf
2021,2,P6015258,0.0,12.0,0.0
2021,2,P6015259,0.0,10.0,0.0
2021,2,P6015260,0.0,6.0,0.0
2021,2,P6015261,0.0,12.0,0.0
2021,2,P6015262,0.0,12.0,0.0
2021,2,P6015263,0.0,12.0,0.0
2021,2,P6015264,0.0,12.0,0.0
2021,2,P6015265,0.0,12.0,0.0
2021,2,P6015266,0.0,12.0,0.0
2021,2,P6015267,0.0,18.0,0.0
2021,2,P6015268,0.0,12.0,0.0
2021,2,P6015269,0.0,12.0,0.0
2021,2,P6015271,0.0,12.0,0.0
2021,2,P6015272,0.0,6.0,0.0
2021,2,P6015273,0.0,12.0,0.0
2021,2,P6015274,0.0,12.0,0.0
2021,2,P6015300,4.0,-2.0,-2.0
2021,2,P6015347,4.0,-2.0,-2.0
2021,2,P6015349,0.0,12.0,0.0
2021,2,P6015549,2.0,-1.0,-2.0
2021,2,P6015550,2.0,-1.0,-2.0
2021,2,P6015551,2.0,-1.0,-2.0
2021,2,P6015552,2.0,-1.0,-2.0
2021,2,P6015554,2.0,-1.0,-2.0
2021,2,P6015749,4.0,-2.0,-2.0
2021,2,P6015883,2.0,-1.0,-2.0
2021,2,P6015955,0.0,6.0,0.0
2021,2,P6016198,0.0,6.0,0.0
2021,2,P6016210,0.0,12.0,0.0
2021,2,P61449,144.0,-72.0,-2.0
2021,2,P75087,2.0,-0.5,-4.0
2021,2,P75148,0.0,100.0,0.0
2021,2,P75149,0.0,500.0,0.0
2021,2,P75383,0.0,2.5,0.0
2021,2,P76149,10.0,-5.0,-2.0
2021,2,P77109,0.0,700.0,0.0
2021,2,P77115,0.0,1748.0,0.0
2021,2,P77119,0.0,1728.0,0.0
2021,2,P77139,0.0,372.0,0.0
2021,2,P77177,0.0,504.0,0.0
2021,2,P77179,84.0,498.0,0.1686746987951807
2021,2,P78724,0.0,2700.0,0.0
2021,2,P78738,0.0,30.0,0.0
2021,2,P78922,0.0,300.0,0.0
2021,2,P79011,0.0,6.0,0.0
2021,2,P79018,0.0,25.0,0.0
2021,2,P79025,134.0,-67.0,-2.0
2021,2,P79026,0.0,10.0,0.0
2021,2,P81485,100.0,150.0,0.6666666666666666
2021,2,P81486,400.0,550.0,0.7272727272727273
2021,2,P81487,80.0,-40.0,-2.0
2021,2,P81488,400.0,300.0,1.3333333333333333
2021,2,P81496,107.0,53.5,2.0
2021,2,P81498,0.0,12.5,0.0
2021,2,P81950,0.0,128.0,0.0
2021,2,P82329,0.0,60.0,0.0
2021,2,P82331,32.0,32.0,1.0
2021,2,P82364,0.0,4.0,0.0
2021,2,P82437,4.0,-2.0,-2.0
2021,2,P82860,2.0,-1.0,-2.0
2021,2,P85018,0.0,4.5,0.0
2021,2,P85166,48.0,48.0,1.0
2021,2,P85180,0.0,25.0,0.0
2021,2,P85237,144.0,24.0,6.0
2021,2,P85238,48.0,-24.0,-2.0
2021,2,P85239,180.0,180.0,1.0
2021,2,P85240,10.0,-5.0,-2.0
2021,2,P85242,0.0,72.0,0.0
2021,2,P85243,216.0,324.0,0.6666666666666666
2021,2,P85245,24.0,52.0,0.46153846153846156
2021,2,P85246,36.0,90.0,0.4
2021,2,P85248,108.0,108.0,1.0
2021,2,P85249,0.0,8.0,0.0
2021,2,P85250,48.0,48.0,1.0
2021,2,P85251,10.0,-5.0,-2.0
2021,2,P85252,0.0,5.0,0.0
2021,2,P85254,72.0,36.0,2.0
2021,2,P85255,0.0,0.0,
2021,2,P85258,0.0,-8.0,-0.0
2021,2,P85265,0.0,10.0,0.0
2021,2,P85266,35.0,70.0,0.5
2021,2,P85267,0.0,52.5,0.0
2021,2,P85285,0.0,126.0,0.0
2021,2,P85286,42.0,201.0,0.208955223880597
2021,2,P85287,108.0,153.0,0.7058823529411765
2021,2,P85288,36.0,108.0,0.3333333333333333
2021,2,P85289,176.0,2.0,88.0
2021,2,P85290,132.0,156.0,0.8461538461538461
2021,2,P85291,60.0,111.0,0.5405405405405406
2021,2,P85298,0.0,81.0,0.0
2021,2,P85299,0.0,8.0,0.0
2021,2,P86236,0.0,2.5,0.0
2021,2,P90524,0.0,100.0,0.0
2021,2,P90528,0.0,128.0,0.0
2021,2,P90532,5.0,-2.5,-2.0
2021,2,SM0182,2.0,-1.0,-2.0
2021,2,SM2717,4.0,6.0,0.6666666666666666
2021,2,V1000290,60.0,0.0,inf
2021,2,V1000292,0.0,270.0,0.0
2021,2,V1000296,0.0,300.0,0.0
2021,2,V1000298,0.0,75.0,0.0
2021,2,V1000914,20.0,-5.0,-4.0
2021,2,V1000917,4.0,-2.0,-2.0
2021,2,V1000921,19.0,9.5,2.0
2021,2,V1000929,7.0,3.5,2.0
2021,2,V1000938,7.0,17.5,0.4
2021,2,V1000945,14.0,14.0,1.0
2021,2,V1000947,12.0,-6.0,-2.0
2021,2,V1000956,0.0,7.5,0.0
2021,2,V1000965,2.0,-7.0,-0.2857142857142857
2021,2,V1000974,0.0,8.0,0.0
2021,2,V1000977,2.0,49.0,0.04081632653061224
2021,2,V1000981,0.0,45.0,0.0
2021,2,V1000983,6.0,-3.0,-2.0
2021,2,V1000990,15.0,42.5,0.35294117647058826
2021,2,V1000992,10.0,-5.0,-2.0
2021,2,V1000995,0.0,1.5,0.0
2021,2,V1001001,0.0,20.0,0.0
2021,2,V1001046,18.0,-3.0,-6.0
2021,2,V1001064,12.0,3.0,4.0
2021,2,V1001091,11.0,0.0,inf
2021,2,V1001098,36.0,-3.0,-12.0
2021,2,V1001188,1.0,4.5,0.2222222222222222
2021,2,V1001198,2.0,1.5,1.3333333333333333
2021,2,V1001203,0.0,3.5,0.0
2021,2,V50810,10.0,-5.0,-2.0
2021,2,V50839,0.0,2.5,0.0
2021,2,V50922,0.0,200.0,0.0
2021,2,V50925,0.0,300.0,0.0
2021,2,V50926,0.0,199.5,0.0
2021,2,V50928,0.0,80.0,0.0
2021,2,V50947,4.0,-2.0,-2.0
2021,2,V51802,0.0,5.5,0.0
2021,2,V51964,16.0,-8.0,-2.0
2021,2,V51967,16.0,44.0,0.36363636363636365
2021,2,V51976,8.0,-4.0,-2.0
2021,2,V59171,0.0,50.0,0.0
2021,3,08-111-626-501,0.0,4.0,0.0
2021,3,08-111-627-501,3.0,-1.5,-2.0
2021,3,08-112-783-501,0.0,1.0,0.0
2021,3,103251,0.0,2880.0,0.0
2021,3,103252LF,144.0,2448.0,0.058823529411764705
2021,3,103255LF,144.0,144.0,1.0
2021,3,103257LF,0.0,504.0,0.0
2021,3,103258LF,0.0,432.0,0.0
2021,3,103260LF,0.0,648.0,0.0
2021,3,103267,42.0,0.0,inf
2021,3,103350,0.0,504.0,0.0
2021,3,103351LF,0.0,144.0,0.0
2021,3,103357LF,0.0,360.0,0.0
2021,3,103400,20.0,2400.0,0.008333333333333333
2021,3,103401LF,0.0,700.0,0.0
2021,3,103402,0.0,90.0,0.0
2021,3,103417,0.0,2448.0,0.0
2021,3,104300,0.0,26.0,0.0
2021,3,104303,6.0,0.0,inf
2021,3,104304,1.0,-2.5,-0.4
2021,3,104306,36.0,-44.0,-0.8181818181818182
2021,3,104308,42.0,15.0,2.8
2021,3,104309,60.0,-60.0,-1.0
2021,3,104310,20.0,17.5,1.1428571428571428
2021,3,104312,20.0,-3.0,-6.666666666666667
2021,3,104313,0.0,4.0,0.0
2021,3,104318,18.0,-1.0,-18.0
2021,3,104321,29.0,18.0,1.6111111111111112
2021,3,104450LF,85.0,37.5,2.2666666666666666
2021,3,104451LF,0.0,56.5,0.0
2021,3,104452LF,12.0,18.0,0.6666666666666666
2021,3,104453LF,2.0,12.0,0.16666666666666666
2021,3,104459LF,12.0,-6.0,-2.0
2021,3,104460LF,6.0,5.0,1.2
2021,3,104462LF,2.0,-1.0,-2.0
2021,3,104463LF,4.0,0.0,inf
2021,3,104603,12.0,-8.0,-1.5
2021,3,104608,10.0,-5.0,-2.0
2021,3,104609,2.0,0.0,inf
2021,3,104612,3.0,-1.5,-2.0
2021,3,104618,3.0,-1.5,-2.0
2021,3,104703,0.0,2.0,0.0
2021,3,106514LF,144.0,72.0,2.0
2021,3,110191LF,0.0,3.0,0.0
2021,3,110194LF,0.0,6.0,0.0
2021,3,112100,27.0,-27.5,-0.9818181818181818
2021,3,112118,39.0,-19.5,-2.0
2021,3,115104,72.0,382.0,0.18848167539267016
2021,3,115111,120.0,110.0,1.0909090909090908
2021,3,115112,0.0,94.0,0.0
2021,3,115113,67.0,0.0,inf
2021,3,115114,36.0,-18.0,-2.0
2021,3,115115,0.0,-18.0,-0.0
2021,3,115116,36.0,36.0,1.0
2021,3,115117,1.0,-0.5,-2.0
2021,3,115118,54.0,195.0,0.27692307692307694
2021,3,115119,58.0,9.0,6.444444444444445
2021,3,115120,18.0,36.0,0.5
2021,3,115121,56.0,204.0,0.27450980392156865
2021,3,115122,0.0,10.0,0.0
2021,3,115123,4.0,-98.0,-0.04081632653061224
2021,3,115124,20.0,10.0,2.0
2021,3,115125,8.0,26.0,0.3076923076923077
2021,3,115126,40.0,0.0,inf
2021,3,115127,8.0,17.0,0.47058823529411764
2021,3,115128,12.0,24.0,0.5
2021,3,115129,4.0,18.0,0.2222222222222222
2021,3,115172,69.0,-1.5,-46.0
2021,3,115175,0.0,2.5,0.0
2021,3,115176,9.0,-4.5,-2.0
2021,3,115177,27.0,40.5,0.6666666666666666
2021,3,115179,36.0,36.0,1.0
2021,3,115181,15.0,2.5,6.0
2021,3,115182,20.0,5.0,4.0
2021,3,115184,20.0,30.0,0.6666666666666666
2021,3,115185,12.0,-10.0,-1.2
2021,3,115186,32.0,-8.0,-4.0
2021,3,115188,2.0,39.0,0.05128205128205128
2021,3,115189,18.0,7.0,2.5714285714285716
2021,3,178446,1.0,-0.5,-2.0
2021,3,182543,1.0,-0.5,-2.0
2021,3,205845,0.0,11.0,0.0
2021,3,209084,200.0,-100.0,-2.0
2021,3,210195,221.0,-163.5,-1.3516819571865444
2021,3,210196,585.0,-292.5,-2.0
2021,3,210618,0.0,1620.0,0.0
2021,3,210619,0.0,3900.0,0.0
2021,3,212980,200.0,-100.0,-2.0
2021,3,226240,4.0,-79.0,-0.05063291139240506
2021,3,226280,8.0,-4.0,-2.0
2021,3,227000,2.0,-7.0,-0.2857142857142857
2021,3,228680,19.0,-9.5,-2.0
2021,3,229940,3.0,-4.5,-0.6666666666666666
2021,3,231440,203.0,-101.5,-2.0
2021,3,233380,687.0,-801.5,-0.8571428571428571
2021,3,235941,540.0,-270.0,-2.0
2021,3,236761,624.0,936.0,0.6666666666666666
2021,3,238460,45.0,-22.5,-2.0
2021,3,245122,0.0,880.0,0.0
2021,3,245123,14.0,-21.0,-0.6666666666666666
2021,3,245592,0.0,225.0,0.0
2021,3,245753,90.0,-45.0,-2.0
2021,3,245755,252.0,42.0,6.0
2021,3,500089,163.0,81.5,2.0
2021,3,500183,1.0,-0.5,-2.0
2021,3,500342,20.0,-10.0,-2.0
2021,3,509101,253.0,-522.5,-0.4842105263157895
2021,3,510762,344.0,-172.0,-2.0
2021,3,510824,98.0,-49.0,-2.0
2021,3,510936,5.0,-117.5,-0.0425531914893617
2021,3,512620,192.0,-96.0,-2.0
2021,3,512740,30.0,-268.0,-0.11194029850746269
2021,3,512749,436.0,-240.0,-1.8166666666666667
2021,3,513049,210.0,-275.0,-0.7636363636363637
2021,3,513061,43.0,-21.5,-2.0
2021,3,513601,84.0,-78.0,-1.0769230769230769
2021,3,52-115-223-001,2.0,0.0,inf
2021,3,52-116-917-501,0.0,6.0,0.0
2021,3,52-116-917-520,0.0,8.0,0.0
2021,3,52-116-917-523,4.0,2.0,2.0
2021,3,52-116-918-501,11.0,10.5,1.0476190476190477
2021,3,52-116-920-501,9.0,-4.5,-2.0
2021,3,52-116-921-501,3.0,-0.5,-6.0
2021,3,52-116-922-501,6.0,15.0,0.4
2021,3,52-116-923-501,5.0,4.5,1.1111111111111112
2021,3,52-116-924-501,14.0,11.5,1.2173913043478262
2021,3,52-116-926-501,7.0,-2.0,-3.5
2021,3,52-116-968-501,3.0,4.5,0.6666666666666666
2021,3,52-118-401-501,7.0,28.5,0.24561403508771928
2021,3,52-123-957-501,4.0,4.0,1.0
2021,3,52-123-957-522,0.0,7.0,0.0
2021,3,52-127-860-501,0.0,1.5,0.0
2021,3,52-128-321-501,1.0,39.5,0.02531645569620253
2021,3,52-128-321-521,0.0,0.5,0.0
2021,3,52-129-440-501,0.0,12.0,0.0
2021,3,52-129-440-520,0.0,1.0,0.0
2021,3,52-129-440-521,0.0,1.0,0.0
2021,3,52-129-475-501,2.0,-0.5,-4.0
2021,3,52-229-560-502,0.0,1.0,0.0
2021,3,52-229-646-001,13.0,2.5,5.2
2021,3,52-229-647-001,13.0,-0.5,-26.0
2021,3,52-231-707-002,1.0,-0.5,-2.0
2021,3,52-239-344-001,0.0,24.5,0.0
2021,3,52-239-562-001,35.0,-35.5,-0.9859154929577465
2021,3,52-239-563-001,13.0,-9.5,-1.368421052631579
2021,3,52-239-566-001,4.0,-12.0,-0.3333333333333333
2021,3,52-239-567-001,2.0,-1.0,-2.0
2021,3,52-261-022-001,0.0,0.5,0.0
2021,3,52-261-521-001,0.0,46.0,0.0
2021,3,52-261-582-001,0.0,16.0,0.0
2021,3,52-261-625-001,13.0,-14.5,-0.896551724137931
2021,3,52-324-015-092,1.0,-0.5,-2.0
2021,3,52-327-220-007,1.0,0.0,inf
2021,3,52-360-234-001,1.0,-0.5,-2.0
2021,3,52-360-905-001,4.0,-2.0,-2.0
2021,3,52-362-268-001,13.0,-6.5,-2.0
2021,3,52-362-269-001,18.0,-27.0,-0.6666666666666666
2021,3,52-362-271-001,39.0,-35.5,-1.0985915492957747
2021,3,52-362-317-001,4.0,-6.5,-0.6153846153846154
2021,3,52-362-318-001,9.0,-10.5,-0.8571428571428571
2021,3,52-362-322-001,6.0,-4.0,-1.5
2021,3,52-362-329-001,25.0,-18.5,-1.3513513513513513
2021,3,52-362-332-001,14.0,-19.0,-0.7368421052631579
2021,3,52-362-333-001,1.0,-12.5,-0.08
2021,3,52-362-387-001,0.0,30.0,0.0
2021,3,52-427-144-501,77.0,-81.5,-0.9447852760736196
2021,3,52-427-145-501,4.0,-7.0,-0.5714285714285714
2021,3,52-427-243-501,4.0,-8.0,-0.5
2021,3,52-427-285-501,70.0,-41.0,-1.7073170731707317
2021,3,52-460-745-501,0.0,2.0,0.0
2021,3,52-460-761-501,0.0,6.0,0.0
2021,3,52-461-103-501,1.0,-0.5,-2.0
2021,3,52-461-395-001,0.0,150.0,0.0
2021,3,52-461-475-000,1.0,1.5,0.6666666666666666
2021,3,52-461-827-501,0.0,1.0,0.0
2021,3,52-462-482-501,24.0,-31.0,-0.7741935483870968
2021,3,52-462-487-501,0.0,28.0,0.0
2021,3,52-462-491-501,14.0,-34.0,-0.4117647058823529
2021,3,555036,20.0,10.0,2.0
2021,3,555038,44.0,22.0,2.0
2021,3,555039,40.0,-10.0,-4.0
2021,3,555075,0.0,10.0,0.0
2021,3,557030,2.0,-1.0,-2.0
2021,3,760186000,2.0,-1.0,-2.0
2021,3,760186060,1.0,-0.5,-2.0
2021,3,760186070,3.0,-1.5,-2.0
2021,3,760382020,1.0,-0.5,-2.0
2021,3,760382040,0.0,0.5,0.0
2021,3,7604A0050,0.0,0.5,0.0
2021,3,7604A0080,0.0,1.5,0.0
2021,3,7604B0409,0.0,0.5,0.0
2021,3,760851230,0.0,0.5,0.0
2021,3,761200520,2.0,-5.0,-0.4
2021,3,761200530,1.0,-0.5,-2.0
2021,3,762290100,22.0,-15.0,-1.4666666666666666
2021,3,762811010,4.0,-2.0,-2.0
2021,3,762871000,1.0,-0.5,-2.0
2021,3,762881000,9.0,-4.5,-2.0
2021,3,762881010,4.0,-64.0,-0.0625
2021,3,763418100,4.0,-2.0,-2.0
2021,3,763418110,8.0,-4.0,-2.0
2021,3,763418130,0.0,-0.5,-0.0
2021,3,763478050,1.0,-0.5,-2.0
2021,3,763810500,1.0,-0.5,-2.0
2021,3,763871080,1.0,-0.5,-2.0
2021,3,765310150,4.0,-2.0,-2.0
2021,3,765350150,2.0,-1.0,-2.0
2021,3,765350160,2.0,-13.0,-0.15384615384615385
2021,3,767780010,1.0,-2.5,-0.4
2021,3,768080170,67.0,-112.5,-0.5955555555555555
2021,3,768081980,6.0,-3.0,-2.0
2021,3,768560850,33.0,-99.5,-0.3316582914572864
2021,3,769180400,4.0,-2.0,-2.0
2021,3,769580070,2.0,-40.0,-0.05
2021,3,769580920,2.0,2.0,1.0
2021,3,769582630,4.0,-14.0,-0.2857142857142857
2021,3,769582770,0.0,0.0,
2021,3,772221421,2.0,-15.0,-0.13333333333333333
2021,3,772230256,10.0,-5.0,-2.0
2021,3,772230322,6.0,-45.0,-0.13333333333333333
2021,3,772310243,4.0,-2.0,-2.0
2021,3,772610246,0.0,10.0,0.0
2021,3,772610723,16.0,-390.0,-0.041025641025641026
2021,3,772611243,4.0,-8.0,-0.5
2021,3,772614553,1.0,-0.5,-2.0
2021,3,772615715,4.0,-2.0,-2.0
2021,3,772615732,30.0,-15.0,-2.0
2021,3,772615801,8.0,-36.0,-0.2222222222222222
2021,3,772634055,100.0,-54.0,-1.8518518518518519
2021,3,772634056,15.0,-7.5,-2.0
2021,3,772634153,144.0,-121.0,-1.1900826446280992
2021,3,772634336,0.0,-40.0,-0.0
2021,3,772640810,5.0,5.5,0.9090909090909091
2021,3,772640853,0.0,10.0,0.0
2021,3,772640855,1.0,-0.5,-2.0
2021,3,772650305,2.0,-12.0,-0.16666666666666666
2021,3,772650353,2.0,-13.0,-0.15384615384615385
2021,3,772650566,7.0,-3.5,-2.0
2021,3,772650568,1.0,-0.5,-2.0
2021,3,772762007,5.0,-2.5,-2.0
2021,3,772762104,0.0,5.0,0.0
2021,3,772762258,2.0,-1.0,-2.0
2021,3,772818941,16.0,-54.0,-0.2962962962962963
2021,3,7C0154070,15.0,-7.5,-2.0
2021,3,7C0154100,1.0,-0.5,-2.0
2021,3,7C0252030,6.0,-61.0,-0.09836065573770492
2021,3,7C0342490,8.0,-4.0,-2.0
2021,3,7C0352220,2.0,-1.0,-2.0
2021,3,7C0352360,0.0,0.5,0.0
2021,3,7C0352790,0.0,0.5,0.0
2021,3,7C0449080,11.0,-5.5,-2.0
2021,3,7C065102B,0.0,5.5,0.0
2021,3,7C0851370,1.0,2.5,0.4
2021,3,7C0851400,1.0,-0.5,-2.0
2021,3,7C1052500,3.0,-1.5,-2.0
2021,3,7C1052510,2.0,-42.0,-0.047619047619047616
2021,3,7C1252110,8.0,-4.0,-2.0
2021,3,7C1941020,1.0,-6.5,-0.15384615384615385
2021,3,7C5750500,2.0,-1.0,-2.0
2021,3,7C8051000,4.0,-2.0,-2.0
2021,3,7C8051020,2.0,8.0,0.25
2021,3,7C9550120,1.0,-6.5,-0.15384615384615385
2021,3,A07001,6.0,-3.0,-2.0
2021,3,A91557,25.0,-12.5,-2.0
2021,3,A91558,25.0,-12.5,-2.0
2021,3,A91561,6.0,-3.0,-2.0
2021,3,AC0394,5.0,-2.5,-2.0
2021,3,AC0480,5.0,-2.5,-2.0
2021,3,AC0732,22.0,-30.0,-0.7333333333333333
2021,3,AC0734,3.0,-1.5,-2.0
2021,3,AC1733,2.0,0.0,inf
2021,3,AC1790,0.0,0.5,0.0
2021,3,AC1848,3.0,-1.5,-2.0
2021,3,AC1849,0.0,0.5,0.0
2021,3,AC1850,0.0,1.0,0.0
2021,3,AC1854,3.0,4.5,0.6666666666666666
2021,3,AC1856,2.0,-1.0,-2.0
2021,3,AC1859,2.0,1.5,1.3333333333333333
2021,3,AC1860,5.0,19.5,0.2564102564102564
2021,3,AC1863,7.0,16.5,0.42424242424242425
2021,3,AC1864,4.0,2.0,2.0
2021,3,AC1865,2.0,-1.0,-2.0
2021,3,AC1867,2.0,-2.0,-1.0
2021,3,AC1868,4.0,5.0,0.8
2021,3,AC1869,3.0,3.5,0.8571428571428571
2021,3,AC1871,3.0,2.5,1.2
2021,3,AC2175,0.0,1.5,0.0
2021,3,AC2465,2.0,0.5,4.0
2021,3,AC2522,2.0,9.0,0.2222222222222222
2021,3,AC2532,3.0,10.0,0.3
2021,3,AC2536,2.0,-1.0,-2.0
2021,3,AC2559,0.0,2.0,0.0
2021,3,AC2585,3.0,-1.5,-2.0
2021,3,AC2587,1.0,0.0,inf
2021,3,AC2602,4.0,-2.0,-2.0
2021,3,AC2606,1.0,2.5,0.4
2021,3,AC2608,2.0,-4.0,-0.5
2021,3,AC2614,1.0,0.0,inf
2021,3,AC5729,2.0,-5.0,-0.4
2021,3,AC5743,1.0,-0.5,-2.0
2021,3,AC5768,1.0,-0.5,-2.0
2021,3,AC5909,1.0,-0.5,-2.0
2021,3,AC5911,1.0,-2.5,-0.4
2021,3,AC6113,66.0,203.5,0.32432432432432434
2021,3,AC6503,19.0,4.5,4.222222222222222
2021,3,AC6513,8.0,0.0,inf
2021,3,AC8431,5.0,-2.5,-2.0
2021,3,AC8479,0.0,2.0,0.0
2021,3,AC8480,4.0,1.5,2.6666666666666665
2021,3,AC8574,0.0,2.0,0.0
2021,3,AC8668,0.0,-5.0,-0.0
2021,3,AM2736900,3.0,3.5,0.8571428571428571
2021,3,AM3841901,20.0,-10.0,-2.0
2021,3,AP0043,10.0,-5.0,-2.0
2021,3,AP0068,18.0,-19.0,-0.9473684210526315
2021,3,AP0081,5.0,-2.5,-2.0
2021,3,AP0114,1.0,-0.5,-2.0
2021,3,AP0144,4.0,1.0,4.0
2021,3,AP0148,2.0,-2.0,-1.0
2021,3,AP0150,3.0,-3.5,-0.8571428571428571
2021,3,AP0152,2.0,-2.0,-1.0
