year_month,item_number,cumulative_lpns
2021-03,V50839,10.0
2021-03,V50922,-4.0
2021-03,V50924,1.0
2021-03,V50925,-4.0
2021-03,V50926,-2.0
2021-03,V50927,0.0
2021-03,V50928,-6.0
2021-03,V51757,1.0
2021-03,V51759,1.0
2021-03,V51766,1.0
2021-03,V51967,11.0
2021-03,V59171,2.0
2021-03,V59173,1.0
2021-04,08-104-599-504,0.0
2021-04,08-105-173-065,0.0
2021-04,08-105-687-059,4.0
2021-04,08-111-626-501,7.0
2021-04,08-111-671-001,1.0
2021-04,08-112-783-501,3.0
2021-04,103251,55.0
2021-04,103255LF,4.0
2021-04,103257LF,6.0
2021-04,103260LF,10.0
2021-04,103350,6.0
2021-04,103400,34.0
2021-04,103402,3.0
2021-04,103404,2.0
2021-04,103417,48.0
2021-04,103418LF,7.0
2021-04,106514LF,9.0
2021-04,115121,12.0
2021-04,115122,4.0
2021-04,115123,17.0
2021-04,115124,5.0
2021-04,115125,9.0
2021-04,115126,-1.0
2021-04,115128,20.0
2021-04,115177,2.0
2021-04,115179,3.0
2021-04,115180,0.0
2021-04,115181,1.0
2021-04,115182,6.0
2021-04,115186,2.0
2021-04,115187,12.0
2021-04,115189,3.0
2021-04,175049,1.0
2021-04,175066,1.0
2021-04,175819,1.0
2021-04,175909,0.0
2021-04,178733,1.0
2021-04,179182,1.0
2021-04,180710,1.0
2021-04,182205,1.0
2021-04,183517,1.0
2021-04,184009,1.0
2021-04,184065,1.0
2021-04,185022,1.0
2021-04,185025,2.0
2021-04,185141,0.0
2021-04,185143,2.0
2021-04,210618,2.0
2021-04,216790,2.0
2021-04,231820,2.0
2021-04,245122,1.0
2021-04,245755,2.0
2021-04,52-116-917-523,1.0
2021-04,52-116-918-501,-5.0
2021-04,52-116-922-501,0.0
2021-04,52-116-923-501,4.0
2021-04,52-116-924-501,1.0
2021-04,52-116-968-501,10.0
2021-04,52-118-401-501,12.0
2021-04,52-120-475-400,1.0
2021-04,52-126-533-001,-2.0
2021-04,52-127-084-007,1.0
2021-04,52-127-084-009,2.0
2021-04,52-127-508-001,1.0
2021-04,52-128-321-521,3.0
2021-04,52-128-803-501,5.0
2021-04,52-129-440-521,3.0
2021-04,52-129-475-501,5.0
2021-04,52-235-608-001,1.0
2021-04,52-239-351-002,1.0
2021-04,52-239-611-001,1.0
2021-04,52-260-376-003,0.0
2021-04,52-261-022-001,7.0
2021-04,52-261-026-001,1.0
2021-04,52-261-582-001,2.0
2021-04,52-261-625-002,0.0
2021-04,52-322-941-001,2.0
2021-04,52-324-006-039,1.0
2021-04,52-324-006-084,0.0
2021-04,52-324-006-087,1.0
2021-04,52-324-015-092,1.0
2021-04,52-362-335-001,-2.0
2021-04,52-362-387-001,1.0
2021-04,52-429-717-020,2.0
2021-04,52-430-323-001,2.0
2021-04,52-460-745-501,-1.0
2021-04,52-460-754-001,0.0
2021-04,52-460-761-501,6.0
2021-04,52-460-769-017,1.0
2021-04,52-460-808-501,2.0
2021-04,52-461-390-001,-2.0
2021-04,52-461-475-000,3.0
2021-04,52-462-487-501,2.0
2021-04,52-521-933-001,1.0
2021-04,555038,-2.0
2021-04,555039,3.0
2021-04,A07034,0.0
2021-04,AC0420,2.0
2021-04,AC0661,1.0
2021-04,AC0685,1.0
2021-04,AC1853,0.0
2021-04,AC1854,-1.0
2021-04,AC1856,1.0
2021-04,AC1859,3.0
2021-04,AC1860,3.0
2021-04,AC1861,5.0
2021-04,AC1863,6.0
2021-04,AC1864,-3.0
2021-04,AC1866,5.0
2021-04,AC1867,-4.0
2021-04,AC1868,3.0
2021-04,AC1869,-3.0
2021-04,AC1871,-3.0
2021-04,AC2416,19.0
2021-04,AC2477,0.0
2021-04,AC2602,-1.0
2021-04,AC2606,0.0
2021-04,AC2610,0.0
2021-04,AC5261,1.0
2021-04,AC6066,0.0
2021-04,AC6113,-15.0
2021-04,AC6513,-1.0
2021-04,AC8113,0.0
2021-04,AC8351,0.0
2021-04,AC8479,4.0
2021-04,AC8480,-4.0
2021-04,AC8631,1.0
2021-04,AM2736900,2.0
2021-04,AM3951500,-1.0
2021-04,AP0104,1.0
2021-04,AP0146,0.0
2021-04,AP0148,1.0
2021-04,AP0150,4.0
2021-04,AP0156,4.0
2021-04,CP-737-051-002,1.0
2021-04,D81500,0.0
2021-04,DB0113,4.0
2021-04,DF0676,1.0
2021-04,DF0678,2.0
2021-04,DP1604,1.0
2021-04,DP3598,2.0
2021-04,DR0218,1.0
2021-04,DR0298,2.0
2021-04,DR0308,2.0
2021-04,DR0612,-8.0
2021-04,DR0614,1.0
2021-04,DT0766,-2.0
2021-04,DT0772,-14.0
2021-04,F74000,1.0
2021-04,FK105A,4.0
2021-04,G96817,1.0
2021-04,G96819,6.0
2021-04,M28099,18.0
2021-04,M28101,1.0
2021-04,M28179,2.0
2021-04,P03560,0.0
2021-04,P2000658,5.0
2021-04,P2000676,-2.0
2021-04,P2000677,1.0
2021-04,P2000678,0.0
2021-04,P2000680,3.0
2021-04,P2000683,1.0
2021-04,P2000822,3.0
2021-04,P2000838,-7.0
2021-04,P2000842,-8.0
2021-04,P2000848,4.0
2021-04,P2000852,1.0
2021-04,P2000856,-4.0
2021-04,P2000866,1.0
2021-04,P2000890,-3.0
2021-04,P2001146,1.0
2021-04,P2001152,1.0
2021-04,P2001155,5.0
2021-04,P2001157,1.0
2021-04,P2001171,1.0
2021-04,P2001235,1.0
2021-04,P2001335,0.0
2021-04,P2001391,5.0
2021-04,P2001576,2.0
2021-04,P2001577,-6.0
2021-04,P2001601,2.0
2021-04,P2001605,0.0
2021-04,P2001621,3.0
2021-04,P2001623,0.0
2021-04,P2001625,-2.0
2021-04,P2001630,5.0
2021-04,P2001638,1.0
2021-04,P2001640,1.0
2021-04,P2001744,1.0
2021-04,P2001745,1.0
2021-04,P2002376,2.0
2021-04,P2002402,-1.0
2021-04,P2002404,8.0
2021-04,P2002406,13.0
2021-04,P2002412,-2.0
2021-04,P2002414,-3.0
2021-04,P2002444,-2.0
2021-04,P2002459,0.0
2021-04,P2002461,-1.0
2021-04,P2002463,-1.0
2021-04,P2002465,3.0
2021-04,P2002469,5.0
2021-04,P2002471,-1.0
2021-04,P2002482,1.0
2021-04,P2002536,1.0
2021-04,P2002591,-3.0
2021-04,P2002701,1.0
2021-04,P2003151,4.0
2021-04,P2003472,4.0
2021-04,P2003473,0.0
2021-04,P2004411,-3.0
2021-04,P2004417,-3.0
2021-04,P2004419,2.0
2021-04,P2004421,1.0
2021-04,P2004423,-4.0
2021-04,P2004425,-12.0
2021-04,P2004427,-16.0
2021-04,P2004434,2.0
2021-04,P2004563,-9.0
2021-04,P2004565,-2.0
2021-04,P2004622,2.0
2021-04,P2004626,1.0
2021-04,P41100,-2.0
2021-04,P41620,-2.0
2021-04,P41780,-5.0
2021-04,P41820,1.0
2021-04,P42542,3.0
2021-04,P42546,-7.0
2021-04,P43663,-3.0
2021-04,P43972,6.0
2021-04,P44081,3.0
2021-04,P45730,2.0
2021-04,P5001016,1.0
2021-04,P5001017,-8.0
2021-04,P5001024,4.0
2021-04,P5001061,1.0
2021-04,P5001115,-4.0
2021-04,P5001143,-3.0
2021-04,P5001178,-1.0
2021-04,P5001193,0.0
2021-04,P5001228,2.0
2021-04,P5001241,1.0
2021-04,P5001266,1.0
2021-04,P5001270,1.0
2021-04,P5001291,9.0
2021-04,P5001299,4.0
2021-04,P5001303,6.0
2021-04,P5001313,3.0
2021-04,P5001319,8.0
2021-04,P5001325,1.0
2021-04,P5001331,5.0
2021-04,P5001337,3.0
2021-04,P5001343,3.0
2021-04,P5001349,2.0
2021-04,P5001367,4.0
2021-04,P5001428,1.0
2021-04,P5001476,5.0
2021-04,P5001479,1.0
2021-04,P5001482,3.0
2021-04,P5001491,-2.0
2021-04,P5001493,12.0
2021-04,P5001503,2.0
2021-04,P5001516,5.0
2021-04,P5001527,2.0
2021-04,P5001530,2.0
2021-04,P5001539,13.0
2021-04,P5001545,6.0
2021-04,P5001638,-2.0
2021-04,P5001667,-1.0
2021-04,P5001700,3.0
2021-04,P5001723,2.0
2021-04,P5001764,0.0
2021-04,P5001777,3.0
2021-04,P5001781,19.0
2021-04,P5002012,0.0
2021-04,P5002192,1.0
2021-04,P5002427,3.0
2021-04,P5002509,1.0
2021-04,P5002555,1.0
2021-04,P5002558,1.0
2021-04,P5002570,1.0
2021-04,P5002657,2.0
2021-04,P5002720,1.0
2021-04,P5003175,5.0
2021-04,P5003548,0.0
2021-04,P5003554,3.0
2021-04,P5003566,1.0
2021-04,P5003611,1.0
2021-04,P5003615,2.0
2021-04,P5003621,1.0
2021-04,P5003625,4.0
2021-04,P5004257,-1.0
2021-04,P5004631,1.0
2021-04,P5004632,3.0
2021-04,P5004633,3.0
2021-04,P5004634,17.0
2021-04,P5004635,6.0
2021-04,P5004636,1.0
2021-04,P5004638,2.0
2021-04,P5004639,2.0
2021-04,P5004640,1.0
2021-04,P5004642,1.0
2021-04,P5004643,1.0
2021-04,P50745,0.0
2021-04,P50772,1.0
2021-04,P50920,0.0
2021-04,P58506,2.0
2021-04,P58647,0.0
2021-04,P58654,0.0
2021-04,P6010097,3.0
2021-04,P6010101,-1.0
2021-04,P6010103,2.0
2021-04,P6010141,0.0
2021-04,P6010142,1.0
2021-04,P6010253,1.0
2021-04,P6010375,4.0
2021-04,P6010376,1.0
2021-04,P6010444,1.0
2021-04,P6010468,1.0
2021-04,P6010499,4.0
2021-04,P6010585,4.0
2021-04,P6010886,-1.0
2021-04,P6010906,2.0
2021-04,P6010909,-3.0
2021-04,P6010993,2.0
2021-04,P6010998,2.0
2021-04,P6011033,12.0
2021-04,P6011540,1.0
2021-04,P6011548,2.0
2021-04,P6012510,2.0
2021-04,P6012565,0.0
2021-04,P6012602,2.0
2021-04,P6012747,2.0
2021-04,P6013051,2.0
2021-04,P6013507,2.0
2021-04,P6014717,-4.0
2021-04,P6014929,0.0
2021-04,P75148,2.0
2021-04,P75149,2.0
2021-04,P77106,0.0
2021-04,P77109,1.0
2021-04,P77115,2.0
2021-04,P77119,4.0
2021-04,P77139,0.0
2021-04,P77179,-8.0
2021-04,P77214,-5.0
2021-04,P78724,3.0
2021-04,P78725,1.0
2021-04,P78738,3.0
2021-04,P78927,11.0
2021-04,P78985,2.0
2021-04,P79011,-2.0
2021-04,P80263,0.0
2021-04,P81485,-3.0
2021-04,P81486,-8.0
2021-04,P81487,-1.0
2021-04,P81488,-2.0
2021-04,P81496,2.0
2021-04,P81497,1.0
2021-04,P81771,2.0
2021-04,P82329,3.0
2021-04,P82331,2.0
2021-04,P82437,1.0
2021-04,P82946,1.0
2021-04,P85075,1.0
2021-04,P85164,-2.0
2021-04,P85166,3.0
2021-04,P85237,1.0
2021-04,P85238,2.0
2021-04,P85239,3.0
2021-04,P85242,4.0
2021-04,P85243,12.0
2021-04,P85245,3.0
2021-04,P85246,3.0
2021-04,P85248,0.0
2021-04,P85249,1.0
2021-04,P85250,2.0
2021-04,P85254,5.0
2021-04,P85258,2.0
2021-04,P85266,2.0
2021-04,P85267,1.0
2021-04,P85285,48.0
2021-04,P85286,52.0
2021-04,P85287,100.0
2021-04,P85288,37.0
2021-04,P85289,15.0
2021-04,P85290,54.0
2021-04,P85291,33.0
2021-04,P85298,33.0
2021-04,P85299,6.0
2021-04,P86132,5.0
2021-04,P90524,-8.0
2021-04,P90528,0.0
2021-04,P90532,-4.0
2021-04,R02940,0.0
2021-04,SM0270,1.0
2021-04,SM0637,1.0
2021-04,SM0740,1.0
2021-04,SM0758,1.0
2021-04,SM0761,1.0
2021-04,SM2205,1.0
2021-04,SM2215,1.0
2021-04,SM2244,1.0
2021-04,SM2246,1.0
2021-04,SM2264,1.0
2021-04,V01321,0.0
2021-04,V1000292,1.0
2021-04,V1000294,-2.0
2021-04,V1000296,-1.0
2021-04,V1000298,-5.0
2021-04,V1000914,1.0
2021-04,V1000929,1.0
2021-04,V1000938,4.0
2021-04,V1000990,1.0
2021-04,V1001005,0.0
2021-04,V1001064,0.0
2021-04,V1001071,1.0
2021-04,V1001082,1.0
2021-04,V1001085,0.0
2021-04,V1001098,-7.0
2021-04,V1001188,3.0
2021-04,V1001198,2.0
2021-04,V50839,15.0
2021-04,V51759,-1.0
2021-04,V51766,1.0
2021-04,Y042071,1.0
2021-05,08-105-085-057,2.0
2021-05,103251,56.0
2021-05,103252LF,39.0
2021-05,103257LF,9.0
2021-05,103258LF,6.0
2021-05,103259LF,1.0
2021-05,103350,7.0
2021-05,103401LF,22.0
2021-05,103404,3.0
2021-05,103405LF,2.0
2021-05,103418LF,11.0
2021-05,106507,2.0
2021-05,106514LF,9.0
2021-05,115112,2.0
2021-05,115114,2.0
2021-05,115116,2.0
2021-05,115117,3.0
2021-05,115118,5.0
2021-05,115119,2.0
2021-05,115120,2.0
2021-05,115124,4.0
2021-05,115125,3.0
2021-05,115126,-2.0
2021-05,115127,19.0
2021-05,115128,32.0
2021-05,115176,1.0
2021-05,115178,1.0
2021-05,115180,-1.0
2021-05,115184,4.0
2021-05,115186,3.0
2021-05,115187,13.0
2021-05,115188,9.0
2021-05,115189,6.0
2021-05,175036,1.0
2021-05,187202,3.0
2021-05,210618,2.0
2021-05,210619,-1.0
2021-05,216790,3.0
2021-05,226220,1.0
2021-05,226700,1.0
2021-05,227000,1.0
2021-05,230800,1.0
2021-05,231560,0.0
2021-05,231900,1.0
2021-05,235061,0.0
2021-05,235861,3.0
2021-05,235941,1.0
2021-05,236761,3.0
2021-05,238040,1.0
2021-05,238480,4.0
2021-05,241160,0.0
2021-05,245105,0.0
2021-05,245122,2.0
2021-05,245123,1.0
2021-05,510824,-1.0
2021-05,512749,1.0
2021-05,513622,3.0
2021-05,517410,1.0
2021-05,517411,1.0
2021-05,517412,1.0
2021-05,517414,1.0
2021-05,517415,1.0
2021-05,517418,1.0
2021-05,517419,0.0
2021-05,517429,2.0
2021-05,517431,1.0
2021-05,52-116-916-501,1.0
2021-05,52-116-917-501,2.0
2021-05,52-116-917-520,7.0
2021-05,52-116-918-501,-5.0
2021-05,52-116-922-501,19.0
2021-05,52-116-923-501,6.0
2021-05,52-116-968-501,13.0
2021-05,52-118-401-501,9.0
2021-05,52-123-957-501,5.0
2021-05,52-123-957-522,5.0
2021-05,52-128-321-501,21.0
2021-05,52-128-321-520,2.0
2021-05,52-129-440-501,9.0
2021-05,52-239-343-001,1.0
2021-05,52-239-566-001,1.0
2021-05,52-239-570-001,-4.0
2021-05,52-239-571-001,1.0
2021-05,52-427-144-501,3.0
2021-05,52-427-145-501,2.0
2021-05,52-427-285-501,-8.0
2021-05,52-460-761-501,6.0
2021-05,52-460-808-501,0.0
2021-05,52-461-395-001,6.0
2021-05,52-462-487-501,3.0
2021-05,555038,4.0
2021-05,555039,5.0
2021-05,760186150,1.0
2021-05,760282050,1.0
2021-05,760311089,2.0
2021-05,760311309,1.0
2021-05,760311349,0.0
2021-05,760311389,1.0
2021-05,760311689,0.0
2021-05,760311729,0.0
2021-05,7604A0159,5.0
2021-05,7604B0009,1.0
2021-05,7604B0099,2.0
2021-05,7604B0159,2.0
2021-05,76061070A,1.0
2021-05,76061072B,-3.0
2021-05,76068072B,-1.0
2021-05,763478070,1.0
2021-05,7C0154010,1.0
2021-05,7C0154050,2.0
2021-05,7C0252020,3.0
2021-05,7C0252060,1.0
2021-05,7C0342220,1.0
2021-05,7C0342440,1.0
2021-05,7C0342490,4.0
2021-05,7C0352220,0.0
2021-05,7C0352440,0.0
2021-05,7C0449020,2.0
2021-05,7C0449070,2.0
2021-05,7C0449080,5.0
2021-05,7C064100A,2.0
2021-05,7C064101A,1.0
2021-05,7C064103B,1.0
2021-05,7C065103B,2.0
2021-05,7C0851360,1.0
2021-05,7C1252120,1.0
2021-05,7C1941010,2.0
2021-05,7C8051050,1.0
2021-05,7C8051080,-1.0
2021-05,A07031,1.0
2021-05,A07034,0.0
2021-05,AC0734,0.0
2021-05,AC1859,0.0
2021-05,AC1860,0.0
2021-05,AC1862,3.0
2021-05,AC1870,-1.0
2021-05,AC1871,-3.0
2021-05,AC1874,0.0
2021-05,AC2416,27.0
2021-05,AC2530,-1.0
2021-05,AC2554,-1.0
2021-05,AC2586,0.0
2021-05,AC2603,1.0
2021-05,AC6034,2.0
2021-05,AC8480,-6.0
2021-05,AM3951500,0.0
2021-05,AP0144,2.0
2021-05,AP0148,1.0
2021-05,AP0150,1.0
2021-05,AP0164,1.0
2021-05,D81500,1.0
2021-05,DA0264,1.0
2021-05,DB0002,1.0
2021-05,DE0073,1.0
2021-05,DF0678,2.0
2021-05,DM0005,9.0
2021-05,DP0208,2.0
2021-05,DP1603,-2.0
2021-05,DP1606,-2.0
2021-05,DP3598,2.0
2021-05,DR0614,1.0
2021-05,DT0772,-15.0
2021-05,FM0054,1.0
2021-05,G96817,2.0
2021-05,G96819,2.0
2021-05,M28099,18.0
2021-05,M28101,-1.0
2021-05,M28179,3.0
2021-05,P03560,0.0
2021-05,P2000655,-3.0
2021-05,P2000678,0.0
2021-05,P2000680,4.0
2021-05,P2000721,11.0
2021-05,P2000824,-3.0
2021-05,P2000828,1.0
2021-05,P2000830,1.0
2021-05,P2000832,-3.0
2021-05,P2000838,-13.0
2021-05,P2000842,-5.0
2021-05,P2000848,2.0
2021-05,P2000850,-2.0
2021-05,P2000852,-3.0
2021-05,P2000854,2.0
2021-05,P2000856,-9.0
2021-05,P2000864,0.0
2021-05,P2000866,-2.0
2021-05,P2000872,0.0
2021-05,P2000880,-2.0
2021-05,P2000888,-3.0
2021-05,P2000890,-5.0
2021-05,P2000911,1.0
2021-05,P2000917,1.0
2021-05,P2000919,1.0
2021-05,P2001005,1.0
2021-05,P2001007,1.0
2021-05,P2001013,2.0
2021-05,P2001127,17.0
2021-05,P2001146,1.0
2021-05,P2001155,13.0
2021-05,P2001335,0.0
2021-05,P2001337,3.0
2021-05,P2001391,6.0
2021-05,P2001578,-1.0
2021-05,P2001601,3.0
2021-05,P2001605,-1.0
2021-05,P2001617,0.0
2021-05,P2001619,1.0
2021-05,P2001621,5.0
2021-05,P2001623,2.0
2021-05,P2001625,-5.0
2021-05,P2001630,5.0
2021-05,P2001741,1.0
2021-05,P2001742,1.0
2021-05,P2001745,-4.0
2021-05,P2001747,1.0
2021-05,P2002390,0.0
2021-05,P2002392,1.0
2021-05,P2002394,4.0
2021-05,P2002396,0.0
2021-05,P2002398,1.0
2021-05,P2002400,-5.0
2021-05,P2002402,2.0
2021-05,P2002404,12.0
2021-05,P2002406,4.0
2021-05,P2002408,4.0
2021-05,P2002412,-2.0
2021-05,P2002414,6.0
2021-05,P2002422,7.0
2021-05,P2002463,-6.0
2021-05,P2002469,-1.0
2021-05,P2002482,2.0
2021-05,P2002484,17.0
2021-05,P2002493,1.0
2021-05,P2002498,0.0
2021-05,P2002500,1.0
2021-05,P2002502,2.0
2021-05,P2002504,2.0
2021-05,P2002506,-2.0
2021-05,P2002512,2.0
2021-05,P2002645,1.0
2021-05,P2002864,1.0
2021-05,P2002866,1.0
2021-05,P2002868,1.0
2021-05,P2002869,1.0
2021-05,P2002870,0.0
2021-05,P2003473,-1.0
2021-05,P2003475,4.0
2021-05,P2004411,-9.0
2021-05,P2004413,7.0
2021-05,P2004417,-14.0
2021-05,P2004419,9.0
2021-05,P2004421,-7.0
2021-05,P2004423,-12.0
2021-05,P2004425,-9.0
2021-05,P2004427,-19.0
2021-05,P2004561,2.0
2021-05,P2004563,-10.0
2021-05,P2004565,1.0
2021-05,P2004567,0.0
2021-05,P2004622,3.0
2021-05,P2004721,3.0
2021-05,P2004743,1.0
2021-05,P41100,-3.0
2021-05,P41820,0.0
2021-05,P42542,2.0
2021-05,P42546,-5.0
2021-05,P43972,-2.0
2021-05,P45730,0.0
2021-05,P5001016,2.0
2021-05,P5001017,-17.0
2021-05,P5001021,-3.0
2021-05,P5001023,2.0
2021-05,P5001024,6.0
2021-05,P5001041,2.0
2021-05,P5001051,2.0
2021-05,P5001055,-1.0
2021-05,P5001079,1.0
2021-05,P5001099,1.0
2021-05,P5001115,-7.0
2021-05,P5001143,-7.0
2021-05,P5001144,3.0
2021-05,P5001185,3.0
2021-05,P5001200,2.0
2021-05,P5001245,-2.0
2021-05,P5001266,2.0
2021-05,P5001295,5.0
2021-05,P5001299,-3.0
2021-05,P5001387,7.0
2021-05,P5001449,3.0
2021-05,P5001482,0.0
2021-05,P5001539,14.0
2021-05,P5001632,0.0
2021-05,P5001638,0.0
2021-05,P5001667,-1.0
2021-05,P5001723,2.0
2021-05,P5001764,1.0
2021-05,P5001767,1.0
2021-05,P5002427,5.0
2021-05,P5002509,-3.0
2021-05,P5002513,1.0
2021-05,P5002558,-2.0
2021-05,P5002561,3.0
2021-05,P5002657,3.0
2021-05,P5003176,3.0
2021-05,P5003544,2.0
2021-05,P5003554,3.0
2021-05,P5003566,-4.0
2021-05,P5003603,1.0
2021-05,P5003611,1.0
2021-05,P5003615,-1.0
2021-05,P5003617,2.0
2021-05,P5003619,0.0
2021-05,P5003621,2.0
2021-05,P5003623,1.0
2021-05,P5003625,8.0
2021-05,P5004254,4.0
2021-05,P5004347,0.0
2021-05,P5004615,4.0
2021-05,P5004617,4.0
2021-05,P5004619,5.0
2021-05,P5004621,4.0
2021-05,P5004625,2.0
2021-05,P5004629,7.0
2021-05,P5004632,10.0
2021-05,P5004634,17.0
2021-05,P5004636,4.0
2021-05,P5004637,1.0
2021-05,P5004640,7.0
2021-05,P5004641,1.0
2021-05,P50920,1.0
2021-05,P57081,5.0
2021-05,P57151,3.0
2021-05,P57181,6.0
2021-05,P57582,0.0
2021-05,P58502,1.0
2021-05,P58654,0.0
2021-05,P6010041,0.0
2021-05,P6010057,1.0
2021-05,P6010098,-2.0
2021-05,P6010099,0.0
2021-05,P6010106,-1.0
2021-05,P6010110,2.0
2021-05,P6010130,2.0
2021-05,P6010131,3.0
2021-05,P6010140,0.0
2021-05,P6010142,0.0
2021-05,P6010144,3.0
2021-05,P6010148,3.0
2021-05,P6010170,0.0
2021-05,P6010173,1.0
2021-05,P6010200,1.0
2021-05,P6010251,2.0
2021-05,P6010253,0.0
2021-05,P6010261,1.0
2021-05,P6010263,1.0
2021-05,P6010267,0.0
2021-05,P6010268,0.0
2021-05,P6010319,3.0
2021-05,P6010350,2.0
2021-05,P6010362,-1.0
2021-05,P6010466,10.0
2021-05,P6010588,1.0
2021-05,P6010637,2.0
2021-05,P6010718,1.0
2021-05,P6010880,1.0
2021-05,P6010882,0.0
2021-05,P6010884,1.0
2021-05,P6010887,1.0
2021-05,P6010889,0.0
2021-05,P6010904,0.0
2021-05,P6010907,1.0
2021-05,P6010935,2.0
2021-05,P6010973,-1.0
2021-05,P6010984,1.0
2021-05,P6010988,-1.0
2021-05,P6010990,0.0
2021-05,P6010993,1.0
2021-05,P6011005,2.0
2021-05,P6011006,1.0
2021-05,P6011008,1.0
2021-05,P6011010,1.0
2021-05,P6011015,5.0
2021-05,P6011026,2.0
2021-05,P6011029,0.0
2021-05,P6011346,1.0
2021-05,P6011347,0.0
2021-05,P6011348,0.0
2021-05,P6011452,4.0
2021-05,P6011478,2.0
2021-05,P6011544,1.0
2021-05,P6012546,0.0
2021-05,P6012642,0.0
2021-05,P6012643,1.0
2021-05,P6012732,0.0
2021-05,P6012747,3.0
2021-05,P6013096,0.0
2021-05,P6013139,0.0
2021-05,P6013143,1.0
2021-05,P6013424,2.0
2021-05,P6013444,-1.0
2021-05,P6013466,0.0
2021-05,P6013469,9.0
2021-05,P6014717,-7.0
2021-05,P6014905,3.0
2021-05,P6014923,0.0
2021-05,P6014973,3.0
2021-05,P6014981,1.0
2021-05,P6015007,3.0
2021-05,P6015045,1.0
2021-05,P6015059,2.0
2021-05,P6015135,2.0
2021-05,P6015256,1.0
2021-05,P6015260,2.0
2021-05,P6015267,0.0
2021-05,P6015308,1.0
2021-05,P6015316,1.0
2021-05,P6015351,0.0
2021-05,P6015770,1.0
2021-05,P6016045,0.0
2021-05,P6016234,2.0
2021-05,P6017951,1.0
2021-05,P61449,0.0
2021-05,P64150,10.0
2021-05,P7000109,11.0
2021-05,P70905,2.0
2021-05,P70939,1.0
2021-05,P70962,2.0
2021-05,P70997,2.0
2021-05,P75383,2.0
2021-05,P77109,0.0
2021-05,P77115,0.0
2021-05,P77119,2.0
2021-05,P77177,4.0
2021-05,P77179,-6.0
2021-05,P77214,-6.0
2021-05,P78724,-2.0
2021-05,P78725,2.0
2021-05,P78922,-1.0
2021-05,P79018,3.0
2021-05,P79026,3.0
2021-05,P81290,6.0
2021-05,P81312,1.0
2021-05,P81334,4.0
2021-05,P81485,-2.0
2021-05,P81486,-10.0
2021-05,P81487,-2.0
2021-05,P81488,-2.0
2021-05,P81771,1.0
2021-05,P81950,2.0
2021-05,P81952,1.0
2021-05,P82329,2.0
2021-05,P82331,2.0
2021-05,P82363,1.0
2021-05,P85018,-1.0
2021-05,P85166,4.0
2021-05,P85237,1.0
2021-05,P85238,1.0
2021-05,P85239,3.0
2021-05,P85245,0.0
2021-05,P85248,-3.0
2021-05,P85250,2.0
2021-05,P85254,2.0
2021-05,P85265,1.0
2021-05,P85266,4.0
2021-05,P85285,39.0
2021-05,P85286,35.0
2021-05,P85287,83.0
2021-05,P85288,28.0
2021-05,P85289,-1.0
2021-05,P85290,33.0
2021-05,P85291,24.0
2021-05,P85298,19.0
2021-05,P85426,1.0
2021-05,P86111,1.0
2021-05,P86130,0.0
2021-05,P90523,6.0
2021-05,P90524,-14.0
2021-05,P90527,4.0
2021-05,P90528,-11.0
2021-05,SM2261,1.0
2021-05,SM2357,2.0
2021-05,V1000288,1.0
2021-05,V1000292,2.0
2021-05,V1000294,-3.0
2021-05,V1000296,-10.0
2021-05,V1000298,-7.0
2021-05,V1000300,4.0
2021-05,V1000302,3.0
2021-05,V1000929,1.0
2021-05,V1000983,0.0
2021-05,V1000992,1.0
2021-05,V1001064,1.0
2021-05,V1001067,1.0
2021-05,V1001108,1.0
2021-05,V1001168,1.0
2021-05,V1001173,1.0
2021-05,V1001183,1.0
2021-05,V1001188,5.0
2021-05,V1001198,3.0
2021-05,V1002165,-1.0
2021-05,V50811,0.0
2021-05,V50812,2.0
2021-05,V50813,1.0
2021-05,V50814,2.0
2021-05,V50815,2.0
2021-05,V50832,1.0
2021-05,V50833,12.0
2021-05,V50835,8.0
2021-05,V50836,8.0
2021-05,V50837,0.0
2021-05,V50838,3.0
2021-05,V50922,-6.0
2021-05,V50924,0.0
2021-05,V50925,-5.0
2021-05,V50926,-4.0
2021-05,V50927,1.0
2021-05,V51759,-2.0
2021-05,V51766,1.0
2021-05,V51802,2.0
2021-05,V51961,5.0
2021-05,V51964,2.0
2021-05,V51967,8.0
2021-05,V51970,23.0
2021-05,V51976,4.0
2021-05,V51979,1.0
2021-05,V59171,2.0
2021-05,V59173,-2.0
2021-05,Y84386,2.0
2021-06,08-111-626-501,9.0
2021-06,103252LF,27.0
2021-06,103255LF,5.0
2021-06,103258LF,5.0
2021-06,103259LF,1.0
2021-06,103260LF,10.0
2021-06,103261LF,1.0
2021-06,103267,0.0
2021-06,103351LF,1.0
2021-06,103400,36.0
2021-06,103402,3.0
2021-06,103404,3.0
2021-06,103405LF,2.0
2021-06,103417,50.0
2021-06,103418LF,11.0
2021-06,104300,10.0
2021-06,104301,12.0
2021-06,104302,2.0
2021-06,104303,7.0
2021-06,104306,2.0
2021-06,104309,-8.0
2021-06,104310,12.0
2021-06,104312,4.0
2021-06,104313,6.0
2021-06,104315,0.0
2021-06,104318,-2.0
2021-06,104321,-8.0
2021-06,104326,2.0
2021-06,104328,-1.0
2021-06,104450LF,10.0
2021-06,104451LF,6.0
2021-06,104452LF,5.0
2021-06,104453LF,1.0
