year_month,item_number,Quantity_received,Quantity_shipped,monthly_net,cumulative_inventory
2021-06,52-116-918-501,7.0,18.0,-11.0,26.0
2021-07,52-116-918-501,6.0,9.0,-3.0,23.0
2021-08,52-116-918-501,0.0,32.0,-32.0,-9.0
2021-09,52-116-918-501,20.0,16.0,4.0,-5.0
2021-10,52-116-918-501,36.0,0.0,36.0,31.0
2021-12,52-116-918-501,36.0,4.0,32.0,63.0
2022-01,52-116-918-501,48.0,4.0,44.0,107.0
2022-02,52-116-918-501,0.0,11.0,-11.0,96.0
2022-03,52-116-918-501,0.0,13.0,-13.0,83.0
2022-04,52-116-918-501,12.0,9.0,3.0,86.0
2022-05,52-116-918-501,0.0,1.0,-1.0,85.0
2022-06,52-116-918-501,42.0,6.0,36.0,121.0
2022-07,52-116-918-501,6.0,12.0,-6.0,115.0
2022-08,52-116-918-501,0.0,24.0,-24.0,91.0
2023-01,52-116-918-501,0.0,4.0,-4.0,87.0
2023-02,52-116-918-501,0.0,9.0,-9.0,78.0
2023-03,52-116-918-501,50.0,0.0,50.0,128.0
2023-04,52-116-918-501,6.0,0.0,6.0,134.0
2023-05,52-116-918-501,12.0,6.0,6.0,140.0
2023-06,52-116-918-501,0.0,6.0,-6.0,134.0
2023-07,52-116-918-501,0.0,7.0,-7.0,127.0
2022-01,52-116-918-520,0.0,1.0,-1.0,-1.0
2021-02,52-116-918-521,4.0,0.0,4.0,4.0
2021-06,52-116-918-521,2.0,0.0,2.0,6.0
2021-07,52-116-918-521,2.0,2.0,0.0,6.0
2021-09,52-116-918-521,0.0,6.0,-6.0,0.0
2022-03,52-116-918-521,8.0,1.0,7.0,7.0
2022-07,52-116-918-521,0.0,1.0,-1.0,6.0
2022-08,52-116-918-521,0.0,1.0,-1.0,5.0
2022-09,52-116-918-521,6.0,1.0,5.0,10.0
2023-02,52-116-918-521,0.0,2.0,-2.0,8.0
2023-03,52-116-918-521,1.0,0.0,1.0,9.0
2023-05,52-116-918-521,3.0,0.0,3.0,12.0
2023-06,52-116-918-521,0.0,2.0,-2.0,10.0
2023-09,52-116-918-521,0.0,1.0,-1.0,9.0
2021-02,52-116-920-501,6.0,7.0,-1.0,-1.0
2021-03,52-116-920-501,2.0,9.0,-7.0,-8.0
2021-04,52-116-920-501,0.0,11.0,-11.0,-19.0
2021-05,52-116-920-501,0.0,11.0,-11.0,-30.0
2021-06,52-116-920-501,20.0,30.0,-10.0,-40.0
2021-07,52-116-920-501,0.0,24.0,-24.0,-64.0
2021-08,52-116-920-501,12.0,14.0,-2.0,-66.0
2021-09,52-116-920-501,24.0,16.0,8.0,-58.0
2021-10,52-116-920-501,0.0,15.0,-15.0,-73.0
2021-11,52-116-920-501,36.0,13.0,23.0,-50.0
2021-12,52-116-920-501,16.0,7.0,9.0,-41.0
2022-01,52-116-920-501,30.0,4.0,26.0,-15.0
2022-02,52-116-920-501,8.0,13.0,-5.0,-20.0
2022-03,52-116-920-501,148.0,7.0,141.0,121.0
2022-04,52-116-920-501,0.0,9.0,-9.0,112.0
2022-06,52-116-920-501,0.0,4.0,-4.0,108.0
2022-07,52-116-920-501,18.0,7.0,11.0,119.0
2022-08,52-116-920-501,22.0,14.0,8.0,127.0
2022-10,52-116-920-501,18.0,9.0,9.0,136.0
2022-11,52-116-920-501,8.0,0.0,8.0,144.0
2022-12,52-116-920-501,0.0,8.0,-8.0,136.0
2023-01,52-116-920-501,14.0,3.0,11.0,147.0
2023-02,52-116-920-501,0.0,8.0,-8.0,139.0
2023-03,52-116-920-501,0.0,6.0,-6.0,133.0
2023-04,52-116-920-501,0.0,6.0,-6.0,127.0
2023-05,52-116-920-501,0.0,4.0,-4.0,123.0
2023-06,52-116-920-501,0.0,16.0,-16.0,107.0
2023-07,52-116-920-501,0.0,4.0,-4.0,103.0
2021-02,52-116-921-501,2.0,2.0,0.0,0.0
2021-03,52-116-921-501,2.0,3.0,-1.0,-1.0
2021-07,52-116-921-501,2.0,2.0,0.0,-1.0
2021-08,52-116-921-501,2.0,4.0,-2.0,-3.0
2021-09,52-116-921-501,10.0,10.0,0.0,-3.0
2021-10,52-116-921-501,8.0,4.0,4.0,1.0
2021-12,52-116-921-501,4.0,9.0,-5.0,-4.0
2022-01,52-116-921-501,4.0,0.0,4.0,0.0
2022-02,52-116-921-501,2.0,0.0,2.0,2.0
2022-03,52-116-921-501,2.0,0.0,2.0,4.0
2022-04,52-116-921-501,0.0,2.0,-2.0,2.0
2022-05,52-116-921-501,2.0,0.0,2.0,4.0
2022-06,52-116-921-501,0.0,3.0,-3.0,1.0
2022-08,52-116-921-501,2.0,4.0,-2.0,-1.0
2022-09,52-116-921-501,2.0,0.0,2.0,1.0
2022-10,52-116-921-501,8.0,0.0,8.0,9.0
2022-11,52-116-921-501,6.0,0.0,6.0,15.0
2022-12,52-116-921-501,8.0,0.0,8.0,23.0
2023-01,52-116-921-501,0.0,3.0,-3.0,20.0
2023-04,52-116-921-501,0.0,5.0,-5.0,15.0
2021-02,52-116-922-501,14.0,0.0,14.0,14.0
2021-03,52-116-922-501,8.0,6.0,2.0,16.0
2021-04,52-116-922-501,12.0,12.0,0.0,16.0
2021-05,52-116-922-501,50.0,5.0,45.0,61.0
2021-06,52-116-922-501,30.0,36.0,-6.0,55.0
2021-07,52-116-922-501,0.0,26.0,-26.0,29.0
2021-08,52-116-922-501,20.0,12.0,8.0,37.0
2021-09,52-116-922-501,4.0,8.0,-4.0,33.0
2021-10,52-116-922-501,24.0,14.0,10.0,43.0
2021-11,52-116-922-501,40.0,33.0,7.0,50.0
2021-12,52-116-922-501,88.0,9.0,79.0,129.0
2022-01,52-116-922-501,56.0,3.0,53.0,182.0
2022-02,52-116-922-501,12.0,8.0,4.0,186.0
2022-03,52-116-922-501,8.0,4.0,4.0,190.0
2022-04,52-116-922-501,0.0,1.0,-1.0,189.0
2022-05,52-116-922-501,6.0,14.0,-8.0,181.0
2022-06,52-116-922-501,18.0,2.0,16.0,197.0
2022-07,52-116-922-501,44.0,8.0,36.0,233.0
2022-08,52-116-922-501,6.0,29.0,-23.0,210.0
2022-09,52-116-922-501,18.0,33.0,-15.0,195.0
2022-10,52-116-922-501,4.0,10.0,-6.0,189.0
2022-11,52-116-922-501,22.0,0.0,22.0,211.0
2022-12,52-116-922-501,18.0,18.0,0.0,211.0
2023-01,52-116-922-501,30.0,19.0,11.0,222.0
2023-02,52-116-922-501,26.0,0.0,26.0,248.0
2023-03,52-116-922-501,2.0,0.0,2.0,250.0
2023-05,52-116-922-501,0.0,18.0,-18.0,232.0
2023-06,52-116-922-501,0.0,10.0,-10.0,222.0
2023-07,52-116-922-501,0.0,8.0,-8.0,214.0
2023-08,52-116-922-501,14.0,10.0,4.0,218.0
2023-09,52-116-922-501,2.0,2.0,0.0,218.0
2021-02,52-116-923-501,4.0,1.0,3.0,3.0
2021-03,52-116-923-501,8.0,5.0,3.0,6.0
2021-04,52-116-923-501,5.0,5.0,0.0,6.0
2021-05,52-116-923-501,2.0,0.0,2.0,8.0
2021-06,52-116-923-501,6.0,4.0,2.0,10.0
2021-07,52-116-923-501,5.0,16.0,-11.0,-1.0
2021-08,52-116-923-501,4.0,2.0,2.0,1.0
2021-10,52-116-923-501,10.0,3.0,7.0,8.0
2021-11,52-116-923-501,6.0,0.0,6.0,14.0
2021-12,52-116-923-501,24.0,2.0,22.0,36.0
2022-01,52-116-923-501,10.0,2.0,8.0,44.0
2022-03,52-116-923-501,20.0,2.0,18.0,62.0
2022-05,52-116-923-501,0.0,6.0,-6.0,56.0
2022-09,52-116-923-501,0.0,3.0,-3.0,53.0
2022-10,52-116-923-501,0.0,4.0,-4.0,49.0
2022-11,52-116-923-501,2.0,0.0,2.0,51.0
2023-01,52-116-923-501,4.0,2.0,2.0,53.0
2021-08,52-116-923-520,2.0,0.0,2.0,2.0
2021-11,52-116-923-520,2.0,2.0,0.0,2.0
2021-01,52-116-924-501,10.0,0.0,10.0,10.0
2021-03,52-116-924-501,17.0,14.0,3.0,13.0
2021-04,52-116-924-501,5.0,15.0,-10.0,3.0
2021-05,52-116-924-501,0.0,6.0,-6.0,-3.0
2021-06,52-116-924-501,11.0,30.0,-19.0,-22.0
2021-07,52-116-924-501,28.0,28.0,0.0,-22.0
2021-08,52-116-924-501,6.0,58.0,-52.0,-74.0
2021-09,52-116-924-501,6.0,26.0,-20.0,-94.0
2021-10,52-116-924-501,48.0,36.0,12.0,-82.0
2021-11,52-116-924-501,24.0,18.0,6.0,-76.0
2021-12,52-116-924-501,28.0,6.0,22.0,-54.0
2022-01,52-116-924-501,2.0,8.0,-6.0,-60.0
2022-02,52-116-924-501,2.0,1.0,1.0,-59.0
2022-03,52-116-924-501,8.0,5.0,3.0,-56.0
2022-05,52-116-924-501,24.0,0.0,24.0,-32.0
2022-06,52-116-924-501,20.0,0.0,20.0,-12.0
2022-07,52-116-924-501,10.0,8.0,2.0,-10.0
2022-08,52-116-924-501,0.0,12.0,-12.0,-22.0
2022-09,52-116-924-501,54.0,7.0,47.0,25.0
2022-10,52-116-924-501,120.0,0.0,120.0,145.0
2022-11,52-116-924-501,52.0,41.0,11.0,156.0
2022-12,52-116-924-501,0.0,2.0,-2.0,154.0
2023-01,52-116-924-501,0.0,32.0,-32.0,122.0
2023-02,52-116-924-501,0.0,4.0,-4.0,118.0
2023-03,52-116-924-501,0.0,8.0,-8.0,110.0
2023-04,52-116-924-501,0.0,6.0,-6.0,104.0
2023-05,52-116-924-501,0.0,6.0,-6.0,98.0
2023-06,52-116-924-501,0.0,20.0,-20.0,78.0
2023-07,52-116-924-501,12.0,12.0,0.0,78.0
2023-08,52-116-924-501,0.0,12.0,-12.0,66.0
2021-01,52-116-926-501,4.0,0.0,4.0,4.0
2021-02,52-116-926-501,2.0,5.0,-3.0,1.0
2021-03,52-116-926-501,1.0,7.0,-6.0,-5.0
2021-04,52-116-926-501,0.0,1.0,-1.0,-6.0
2021-05,52-116-926-501,0.0,2.0,-2.0,-8.0
2021-06,52-116-926-501,14.0,4.0,10.0,2.0
2021-07,52-116-926-501,6.0,0.0,6.0,8.0
2021-08,52-116-926-501,0.0,4.0,-4.0,4.0
2021-09,52-116-926-501,0.0,4.0,-4.0,0.0
2021-10,52-116-926-501,4.0,4.0,0.0,0.0
2021-11,52-116-926-501,0.0,4.0,-4.0,-4.0
2021-12,52-116-926-501,0.0,2.0,-2.0,-6.0
2022-01,52-116-926-501,4.0,20.0,-16.0,-22.0
2022-02,52-116-926-501,0.0,2.0,-2.0,-24.0
2022-03,52-116-926-501,0.0,9.0,-9.0,-33.0
2022-04,52-116-926-501,8.0,2.0,6.0,-27.0
2022-05,52-116-926-501,45.0,0.0,45.0,18.0
2022-09,52-116-926-501,2.0,0.0,2.0,20.0
2022-10,52-116-926-501,3.0,0.0,3.0,23.0
2022-12,52-116-926-501,0.0,5.0,-5.0,18.0
2023-02,52-116-926-501,0.0,4.0,-4.0,14.0
2021-01,52-116-968-501,4.0,0.0,4.0,4.0
2021-02,52-116-968-501,0.0,1.0,-1.0,3.0
2021-03,52-116-968-501,6.0,3.0,3.0,6.0
2021-04,52-116-968-501,24.0,2.0,22.0,28.0
2021-05,52-116-968-501,12.0,2.0,10.0,38.0
2021-06,52-116-968-501,0.0,6.0,-6.0,32.0
2021-07,52-116-968-501,12.0,0.0,12.0,44.0
2021-08,52-116-968-501,0.0,2.0,-2.0,42.0
2021-09,52-116-968-501,8.0,2.0,6.0,48.0
2021-10,52-116-968-501,12.0,0.0,12.0,60.0
2021-11,52-116-968-501,6.0,1.0,5.0,65.0
2021-12,52-116-968-501,4.0,5.0,-1.0,64.0
2022-01,52-116-968-501,0.0,1.0,-1.0,63.0
2022-03,52-116-968-501,0.0,1.0,-1.0,62.0
2022-04,52-116-968-501,0.0,3.0,-3.0,59.0
2022-05,52-116-968-501,0.0,4.0,-4.0,55.0
2022-06,52-116-968-501,0.0,4.0,-4.0,51.0
2022-07,52-116-968-501,0.0,2.0,-2.0,49.0
2022-08,52-116-968-501,0.0,5.0,-5.0,44.0
2022-10,52-116-968-501,0.0,5.0,-5.0,39.0
2022-11,52-116-968-501,8.0,2.0,6.0,45.0
2023-01,52-116-968-501,8.0,0.0,8.0,53.0
2023-07,52-116-968-501,0.0,6.0,-6.0,47.0
2023-09,52-116-968-501,0.0,2.0,-2.0,45.0
2021-02,52-118-401-501,22.0,0.0,22.0,22.0
2021-03,52-118-401-501,20.0,7.0,13.0,35.0
2021-04,52-118-401-501,18.0,10.0,8.0,43.0
2021-05,52-118-401-501,2.0,6.0,-4.0,39.0
2021-08,52-118-401-501,26.0,20.0,6.0,45.0
2021-09,52-118-401-501,0.0,14.0,-14.0,31.0
2021-10,52-118-401-501,8.0,5.0,3.0,34.0
2021-11,52-118-401-501,52.0,18.0,34.0,68.0
2021-12,52-118-401-501,28.0,0.0,28.0,96.0
2022-01,52-118-401-501,0.0,2.0,-2.0,94.0
2022-02,52-118-401-501,0.0,5.0,-5.0,89.0
2022-03,52-118-401-501,40.0,5.0,35.0,124.0
2022-04,52-118-401-501,0.0,3.0,-3.0,121.0
2022-06,52-118-401-501,0.0,2.0,-2.0,119.0
2022-07,52-118-401-501,6.0,0.0,6.0,125.0
2022-08,52-118-401-501,0.0,16.0,-16.0,109.0
2022-09,52-118-401-501,8.0,18.0,-10.0,99.0
2022-10,52-118-401-501,20.0,0.0,20.0,119.0
2022-11,52-118-401-501,6.0,0.0,6.0,125.0
2022-12,52-118-401-501,14.0,2.0,12.0,137.0
2023-01,52-118-401-501,54.0,11.0,43.0,180.0
2023-02,52-118-401-501,0.0,2.0,-2.0,178.0
2023-04,52-118-401-501,0.0,5.0,-5.0,173.0
2023-05,52-118-401-501,0.0,4.0,-4.0,169.0
2023-06,52-118-401-501,0.0,24.0,-24.0,145.0
2021-07,52-118-498-001,1.0,0.0,1.0,1.0
2021-04,52-120-475-400,32.0,0.0,32.0,32.0
2021-11,52-120-475-400,0.0,3.0,-3.0,29.0
2021-12,52-120-475-400,0.0,1.0,-1.0,28.0
2022-01,52-120-475-400,0.0,14.0,-14.0,14.0
2023-01,52-120-475-400,5.0,0.0,5.0,19.0
2023-02,52-120-475-400,7.0,0.0,7.0,26.0
2021-11,52-121-844-001,2.0,0.0,2.0,2.0
2023-05,52-122-982-003,188.0,0.0,188.0,188.0
2023-06,52-122-982-003,0.0,188.0,-188.0,0.0
2021-01,52-123-957-501,0.0,4.0,-4.0,-4.0
2021-02,52-123-957-501,10.0,1.0,9.0,5.0
2021-03,52-123-957-501,2.0,4.0,-2.0,3.0
2021-04,52-123-957-501,0.0,5.0,-5.0,-2.0
2021-05,52-123-957-501,4.0,0.0,4.0,2.0
2021-06,52-123-957-501,8.0,4.0,4.0,6.0
2021-07,52-123-957-501,10.0,10.0,0.0,6.0
2021-08,52-123-957-501,0.0,52.0,-52.0,-46.0
2021-10,52-123-957-501,12.0,0.0,12.0,-34.0
2021-11,52-123-957-501,24.0,0.0,24.0,-10.0
2022-04,52-123-957-501,40.0,0.0,40.0,30.0
2022-09,52-123-957-501,2.0,0.0,2.0,32.0
2023-03,52-123-957-501,0.0,2.0,-2.0,30.0
2023-04,52-123-957-501,6.0,4.0,2.0,32.0
2021-01,52-123-957-522,2.0,0.0,2.0,2.0
2021-02,52-123-957-522,4.0,0.0,4.0,6.0
2021-03,52-123-957-522,2.0,0.0,2.0,8.0
2021-04,52-123-957-522,0.0,1.0,-1.0,7.0
2021-05,52-123-957-522,2.0,0.0,2.0,9.0
2021-06,52-123-957-522,0.0,4.0,-4.0,5.0
2021-07,52-123-957-522,2.0,0.0,2.0,7.0
2021-08,52-123-957-522,0.0,2.0,-2.0,5.0
2021-09,52-123-957-522,6.0,0.0,6.0,11.0
2021-11,52-123-957-522,0.0,7.0,-7.0,4.0
2021-12,52-123-957-522,0.0,2.0,-2.0,2.0
2022-01,52-123-957-522,0.0,1.0,-1.0,1.0
2022-02,52-123-957-522,0.0,7.0,-7.0,-6.0
2022-03,52-123-957-522,4.0,2.0,2.0,-4.0
2022-04,52-123-957-522,0.0,1.0,-1.0,-5.0
2022-05,52-123-957-522,0.0,5.0,-5.0,-10.0
2022-06,52-123-957-522,0.0,1.0,-1.0,-11.0
2022-07,52-123-957-522,0.0,4.0,-4.0,-15.0
2022-09,52-123-957-522,6.0,0.0,6.0,-9.0
2022-10,52-123-957-522,2.0,0.0,2.0,-7.0
2022-11,52-123-957-522,2.0,0.0,2.0,-5.0
2022-12,52-123-957-522,2.0,4.0,-2.0,-7.0
2023-01,52-123-957-522,2.0,0.0,2.0,-5.0
2023-02,52-123-957-522,2.0,8.0,-6.0,-11.0
2023-03,52-123-957-522,0.0,4.0,-4.0,-15.0
2023-04,52-123-957-522,14.0,1.0,13.0,-2.0
2023-06,52-123-957-522,0.0,4.0,-4.0,-6.0
2023-07,52-123-957-522,0.0,8.0,-8.0,-14.0
2023-08,52-123-957-522,0.0,2.0,-2.0,-16.0
2023-05,52-126-404-001,51.0,0.0,51.0,51.0
2023-05,52-126-429-001,8.0,0.0,8.0,8.0
2023-05,52-126-532-001,2.0,0.0,2.0,2.0
2021-04,52-126-532-003,0.0,2.0,-2.0,-2.0
2023-05,52-126-532-005,3.0,0.0,3.0,3.0
2021-04,52-126-533-001,5.0,5.0,0.0,0.0
2023-05,52-126-567-001,4.0,0.0,4.0,4.0
2021-11,52-126-808-001,2.0,0.0,2.0,2.0
2022-08,52-127-084-002,0.0,2.0,-2.0,-2.0
2023-08,52-127-084-002,0.0,2.0,-2.0,-4.0
2021-04,52-127-084-007,16.0,0.0,16.0,16.0
2022-02,52-127-084-007,0.0,1.0,-1.0,15.0
2021-04,52-127-084-009,30.0,0.0,30.0,30.0
2021-07,52-127-084-009,0.0,2.0,-2.0,28.0
2021-12,52-127-084-009,0.0,1.0,-1.0,27.0
2022-01,52-127-084-009,0.0,1.0,-1.0,26.0
2022-05,52-127-084-009,0.0,1.0,-1.0,25.0
2022-07,52-127-084-009,0.0,4.0,-4.0,21.0
2023-07,52-127-084-009,0.0,3.0,-3.0,18.0
2021-04,52-127-508-001,54.0,0.0,54.0,54.0
2021-12,52-127-508-001,0.0,1.0,-1.0,53.0
2022-02,52-127-508-001,0.0,8.0,-8.0,45.0
2022-03,52-127-508-001,0.0,4.0,-4.0,41.0
2022-05,52-127-508-001,0.0,1.0,-1.0,40.0
2022-08,52-127-508-001,0.0,10.0,-10.0,30.0
2022-10,52-127-508-001,0.0,1.0,-1.0,29.0
2021-03,52-127-860-501,3.0,0.0,3.0,3.0
2021-04,52-127-860-501,1.0,0.0,1.0,4.0
2023-05,52-128-180-003,60.0,0.0,60.0,60.0
2021-02,52-128-321-501,26.0,0.0,26.0,26.0
2021-03,52-128-321-501,28.0,1.0,27.0,53.0
2021-04,52-128-321-501,0.0,12.0,-12.0,41.0
2021-05,52-128-321-501,22.0,8.0,14.0,55.0
2021-06,52-128-321-501,10.0,12.0,-2.0,53.0
2021-07,52-128-321-501,16.0,12.0,4.0,57.0
2021-08,52-128-321-501,40.0,40.0,0.0,57.0
2021-09,52-128-321-501,56.0,24.0,32.0,89.0
2021-10,52-128-321-501,50.0,10.0,40.0,129.0
2021-11,52-128-321-501,22.0,12.0,10.0,139.0
2021-12,52-128-321-501,16.0,12.0,4.0,143.0
2022-01,52-128-321-501,20.0,14.0,6.0,149.0
2022-02,52-128-321-501,8.0,10.0,-2.0,147.0
2022-03,52-128-321-501,58.0,10.0,48.0,195.0
2022-04,52-128-321-501,0.0,8.0,-8.0,187.0
2022-05,52-128-321-501,0.0,2.0,-2.0,185.0
2022-07,52-128-321-501,6.0,18.0,-12.0,173.0
2022-08,52-128-321-501,0.0,6.0,-6.0,167.0
2022-09,52-128-321-501,38.0,30.0,8.0,175.0
2022-10,52-128-321-501,34.0,22.0,12.0,187.0
2022-11,52-128-321-501,38.0,2.0,36.0,223.0
2022-12,52-128-321-501,22.0,4.0,18.0,241.0
2023-01,52-128-321-501,14.0,16.0,-2.0,239.0
2023-02,52-128-321-501,14.0,0.0,14.0,253.0
2023-03,52-128-321-501,0.0,2.0,-2.0,251.0
2023-04,52-128-321-501,0.0,6.0,-6.0,245.0
2023-05,52-128-321-501,1.0,16.0,-15.0,230.0
2023-06,52-128-321-501,0.0,20.0,-20.0,210.0
2023-07,52-128-321-501,2.0,6.0,-4.0,206.0
2023-08,52-128-321-501,0.0,4.0,-4.0,202.0
2021-05,52-128-321-520,4.0,0.0,4.0,4.0
2021-06,52-128-321-520,2.0,0.0,2.0,6.0
2021-07,52-128-321-520,2.0,0.0,2.0,8.0
2022-04,52-128-321-520,0.0,2.0,-2.0,6.0
2022-09,52-128-321-520,4.0,0.0,4.0,10.0
2022-11,52-128-321-520,0.0,2.0,-2.0,8.0
2022-12,52-128-321-520,6.0,0.0,6.0,14.0
2023-02,52-128-321-520,4.0,0.0,4.0,18.0
2023-07,52-128-321-520,0.0,8.0,-8.0,10.0
2021-03,52-128-321-521,1.0,0.0,1.0,1.0
2021-04,52-128-321-521,5.0,1.0,4.0,5.0
2021-05,52-128-321-521,0.0,1.0,-1.0,4.0
2021-08,52-128-321-521,24.0,4.0,20.0,24.0
2021-09,52-128-321-521,0.0,8.0,-8.0,16.0
2021-10,52-128-321-521,2.0,0.0,2.0,18.0
2021-11,52-128-321-521,4.0,0.0,4.0,22.0
2021-12,52-128-321-521,2.0,2.0,0.0,22.0
2022-01,52-128-321-521,0.0,4.0,-4.0,18.0
2022-04,52-128-321-521,4.0,0.0,4.0,22.0
2022-05,52-128-321-521,0.0,2.0,-2.0,20.0
2022-07,52-128-321-521,0.0,2.0,-2.0,18.0
2022-09,52-128-321-521,8.0,0.0,8.0,26.0
2022-10,52-128-321-521,0.0,2.0,-2.0,24.0
2022-12,52-128-321-521,6.0,2.0,4.0,28.0
2023-01,52-128-321-521,0.0,2.0,-2.0,26.0
2023-02,52-128-321-521,10.0,4.0,6.0,32.0
2023-05,52-128-684-001,2.0,0.0,2.0,2.0
2021-04,52-128-803-501,5.0,0.0,5.0,5.0
2021-12,52-128-803-501,0.0,1.0,-1.0,4.0
2022-01,52-128-803-501,0.0,5.0,-5.0,-1.0
2021-02,52-129-440-501,8.0,0.0,8.0,8.0
2021-03,52-129-440-501,8.0,0.0,8.0,16.0
2021-04,52-129-440-501,0.0,6.0,-6.0,10.0
2021-05,52-129-440-501,12.0,3.0,9.0,19.0
2021-06,52-129-440-501,8.0,0.0,8.0,27.0
2021-07,52-129-440-501,0.0,16.0,-16.0,11.0
2021-08,52-129-440-501,24.0,0.0,24.0,35.0
2021-09,52-129-440-501,12.0,8.0,4.0,39.0
2021-10,52-129-440-501,24.0,3.0,21.0,60.0
2021-11,52-129-440-501,0.0,1.0,-1.0,59.0
2021-12,52-129-440-501,26.0,5.0,21.0,80.0
2022-01,52-129-440-501,10.0,9.0,1.0,81.0
2022-02,52-129-440-501,0.0,6.0,-6.0,75.0
2022-03,52-129-440-501,12.0,1.0,11.0,86.0
2022-04,52-129-440-501,8.0,2.0,6.0,92.0
2022-05,52-129-440-501,0.0,8.0,-8.0,84.0
2022-06,52-129-440-501,6.0,0.0,6.0,90.0
2022-07,52-129-440-501,8.0,6.0,2.0,92.0
2022-08,52-129-440-501,0.0,12.0,-12.0,80.0
2022-09,52-129-440-501,11.0,12.0,-1.0,79.0
2022-11,52-129-440-501,60.0,0.0,60.0,139.0
2022-12,52-129-440-501,12.0,11.0,1.0,140.0
2023-01,52-129-440-501,2.0,6.0,-4.0,136.0
2023-04,52-129-440-501,0.0,9.0,-9.0,127.0
2023-05,52-129-440-501,0.0,6.0,-6.0,121.0
2023-07,52-129-440-501,0.0,6.0,-6.0,115.0
2023-08,52-129-440-501,0.0,6.0,-6.0,109.0
2023-09,52-129-440-501,0.0,12.0,-12.0,97.0
2021-03,52-129-440-520,2.0,0.0,2.0,2.0
2021-07,52-129-440-520,2.0,0.0,2.0,4.0
2022-11,52-129-440-520,6.0,0.0,6.0,10.0
2022-12,52-129-440-520,10.0,0.0,10.0,20.0
2023-01,52-129-440-520,10.0,0.0,10.0,30.0
2023-05,52-129-440-520,0.0,3.0,-3.0,27.0
2023-07,52-129-440-520,0.0,1.0,-1.0,26.0
2021-03,52-129-440-521,2.0,0.0,2.0,2.0
2021-04,52-129-440-521,4.0,0.0,4.0,6.0
2021-07,52-129-440-521,6.0,0.0,6.0,12.0
2021-10,52-129-440-521,2.0,0.0,2.0,14.0
2022-01,52-129-440-521,0.0,1.0,-1.0,13.0
2022-07,52-129-440-521,0.0,2.0,-2.0,11.0
2022-08,52-129-440-521,0.0,2.0,-2.0,9.0
2022-09,52-129-440-521,0.0,1.0,-1.0,8.0
2022-12,52-129-440-521,2.0,0.0,2.0,10.0
2023-01,52-129-440-521,12.0,4.0,8.0,18.0
2023-02,52-129-440-521,10.0,0.0,10.0,28.0
2023-04,52-129-440-521,0.0,3.0,-3.0,25.0
2023-05,52-129-440-521,0.0,5.0,-5.0,20.0
2021-02,52-129-475-501,0.0,1.0,-1.0,-1.0
2021-03,52-129-475-501,3.0,2.0,1.0,0.0
2021-04,52-129-475-501,4.0,0.0,4.0,4.0
2021-06,52-129-475-501,3.0,0.0,3.0,7.0
2021-08,52-129-475-501,1.0,0.0,1.0,8.0
2021-09,52-129-475-501,2.0,0.0,2.0,10.0
2021-12,52-129-475-501,0.0,3.0,-3.0,7.0
2022-02,52-129-475-501,0.0,4.0,-4.0,3.0
2022-03,52-129-475-501,0.0,2.0,-2.0,1.0
2022-09,52-129-475-501,0.0,5.0,-5.0,-4.0
2023-04,52-129-475-501,6.0,0.0,6.0,2.0
2023-05,52-129-475-501,0.0,2.0,-2.0,0.0
2023-06,52-129-475-501,0.0,2.0,-2.0,-2.0
2023-08,52-129-475-501,0.0,2.0,-2.0,-4.0
2023-09,52-129-475-501,3.0,0.0,3.0,-1.0
2023-07,52-160-090-501,2.0,0.0,2.0,2.0
2023-05,52-161-003-001,1.0,0.0,1.0,1.0
2023-06,52-161-003-001,0.0,1.0,-1.0,0.0
2023-05,52-161-133-001,3.0,0.0,3.0,3.0
2021-07,52-161-304-001,1.0,0.0,1.0,1.0
2021-11,52-161-304-001,1.0,0.0,1.0,2.0
2022-01,52-161-304-001,0.0,2.0,-2.0,0.0
2023-05,52-161-304-001,4.0,0.0,4.0,4.0
2023-07,52-161-304-001,0.0,2.0,-2.0,2.0
2023-08,52-161-304-001,0.0,2.0,-2.0,0.0
2022-10,52-219-923-309,2.0,0.0,2.0,2.0
2022-12,52-219-923-309,2.0,0.0,2.0,4.0
2023-01,52-219-923-309,2.0,0.0,2.0,6.0
2023-02,52-219-923-309,0.0,1.0,-1.0,5.0
2023-05,52-219-923-309,0.0,2.0,-2.0,3.0
2023-01,52-219-923-359,8.0,0.0,8.0,8.0
2023-03,52-219-923-359,4.0,0.0,4.0,12.0
2023-08,52-219-923-359,6.0,0.0,6.0,18.0
2023-05,52-219-923-369,9.0,0.0,9.0,9.0
2021-11,52-219-923-373,0.0,3.0,-3.0,-3.0
2021-12,52-219-923-373,0.0,3.0,-3.0,-6.0
2022-03,52-219-923-373,0.0,4.0,-4.0,-10.0
2022-04,52-219-923-373,0.0,2.0,-2.0,-12.0
2023-03,52-219-923-373,0.0,1.0,-1.0,-13.0
2022-12,52-219-923-423,5.0,0.0,5.0,5.0
2023-06,52-219-923-427,1.0,0.0,1.0,1.0
2023-07,52-219-923-427,2.0,0.0,2.0,3.0
2023-07,52-219-923-477,1.0,0.0,1.0,1.0
2023-01,52-219-923-515,3.0,0.0,3.0,3.0
2023-03,52-219-923-515,9.0,12.0,-3.0,0.0
2023-05,52-219-923-515,6.0,0.0,6.0,6.0
2023-06,52-219-923-515,0.0,6.0,-6.0,0.0
