year,quarter,month,item_number,received_qty,shipped_qty,turnover_rate
2021,1,2,V50926,399.0,0.0,0.0
2021,1,2,V50928,160.0,0.0,0.0
2021,1,2,V51802,11.0,0.0,0.0
2021,1,2,V51967,104.0,16.0,0.15384615384615385
2021,1,2,V59171,100.0,0.0,0.0
2021,1,3,08-111-626-501,4.0,0.0,0.0
2021,1,3,08-112-783-501,2.0,0.0,0.0
2021,1,3,103251,3744.0,0.0,0.0
2021,1,3,103252LF,3600.0,144.0,0.04
2021,1,3,103255LF,144.0,144.0,1.0
2021,1,3,103257LF,432.0,0.0,0.0
2021,1,3,103258LF,288.0,0.0,0.0
2021,1,3,103260LF,720.0,0.0,0.0
2021,1,3,103267,42.0,42.0,1.0
2021,1,3,103350,144.0,0.0,0.0
2021,1,3,103351LF,288.0,0.0,0.0
2021,1,3,103400,20.0,20.0,1.0
2021,1,3,103401LF,1000.0,0.0,0.0
2021,1,3,103402,180.0,0.0,0.0
2021,1,3,103417,3168.0,0.0,0.0
2021,1,3,104300,36.0,0.0,0.0
2021,1,3,104310,7.0,20.0,2.857142857142857
2021,1,3,104312,20.0,20.0,1.0
2021,1,3,104313,8.0,0.0,0.0
2021,1,3,104321,23.0,29.0,1.2608695652173914
2021,1,3,104451LF,113.0,0.0,0.0
2021,1,3,104609,2.0,2.0,1.0
2021,1,3,106514LF,288.0,144.0,0.5
2021,1,3,110191LF,6.0,0.0,0.0
2021,1,3,110194LF,12.0,0.0,0.0
2021,1,3,115104,324.0,72.0,0.2222222222222222
2021,1,3,115111,120.0,120.0,1.0
2021,1,3,115112,56.0,0.0,0.0
2021,1,3,115113,5.0,67.0,13.4
2021,1,3,115115,36.0,0.0,0.0
2021,1,3,115116,36.0,36.0,1.0
2021,1,3,115119,40.0,58.0,1.45
2021,1,3,115120,18.0,18.0,1.0
2021,1,3,115121,252.0,56.0,0.2222222222222222
2021,1,3,115122,20.0,0.0,0.0
2021,1,3,115125,8.0,8.0,1.0
2021,1,3,115126,72.0,40.0,0.5555555555555556
2021,1,3,115127,22.0,8.0,0.36363636363636365
2021,1,3,115175,5.0,0.0,0.0
2021,1,3,115179,36.0,36.0,1.0
2021,1,3,115182,30.0,20.0,0.6666666666666666
2021,1,3,115184,40.0,20.0,0.5
2021,1,3,115186,32.0,32.0,1.0
2021,1,3,115189,20.0,18.0,0.9
2021,1,3,210618,1080.0,0.0,0.0
2021,1,3,210619,1320.0,0.0,0.0
2021,1,3,245122,160.0,0.0,0.0
2021,1,3,245592,150.0,0.0,0.0
2021,1,3,245755,336.0,252.0,0.75
2021,1,3,52-116-917-501,4.0,0.0,0.0
2021,1,3,52-116-917-520,16.0,0.0,0.0
2021,1,3,52-116-917-523,8.0,4.0,0.5
2021,1,3,52-116-918-501,18.0,11.0,0.6111111111111112
2021,1,3,52-116-920-501,2.0,9.0,4.5
2021,1,3,52-116-921-501,2.0,3.0,1.5
2021,1,3,52-116-922-501,8.0,6.0,0.75
2021,1,3,52-116-923-501,8.0,5.0,0.625
2021,1,3,52-116-924-501,17.0,14.0,0.8235294117647058
2021,1,3,52-116-926-501,1.0,7.0,7.0
2021,1,3,52-116-968-501,6.0,3.0,0.5
2021,1,3,52-118-401-501,20.0,7.0,0.35
2021,1,3,52-123-957-501,2.0,4.0,2.0
2021,1,3,52-123-957-522,2.0,0.0,0.0
2021,1,3,52-128-321-501,28.0,1.0,0.03571428571428571
2021,1,3,52-128-321-521,1.0,0.0,0.0
2021,1,3,52-129-440-501,8.0,0.0,0.0
2021,1,3,52-129-440-520,2.0,0.0,0.0
2021,1,3,52-129-440-521,2.0,0.0,0.0
2021,1,3,52-129-475-501,3.0,2.0,0.6666666666666666
2021,1,3,52-229-646-001,24.0,13.0,0.5416666666666666
2021,1,3,52-229-647-001,12.0,13.0,1.0833333333333333
2021,1,3,52-239-344-001,19.0,0.0,0.0
2021,1,3,52-261-022-001,1.0,0.0,0.0
2021,1,3,52-261-521-001,52.0,0.0,0.0
2021,1,3,52-261-582-001,32.0,0.0,0.0
2021,1,3,52-327-220-007,1.0,1.0,1.0
2021,1,3,52-362-317-001,1.0,4.0,4.0
2021,1,3,52-362-387-001,30.0,0.0,0.0
2021,1,3,52-460-745-501,4.0,0.0,0.0
2021,1,3,52-460-761-501,4.0,0.0,0.0
2021,1,3,52-461-395-001,100.0,0.0,0.0
2021,1,3,52-461-827-501,4.0,0.0,0.0
2021,1,3,52-462-487-501,64.0,0.0,0.0
2021,1,3,555038,20.0,44.0,2.2
2021,1,3,555075,12.0,0.0,0.0
2021,1,3,760382040,1.0,0.0,0.0
2021,1,3,7604A0080,3.0,0.0,0.0
2021,1,3,763418130,1.0,0.0,0.0
2021,1,3,769582770,14.0,0.0,0.0
2021,1,3,772610246,20.0,0.0,0.0
2021,1,3,772611243,20.0,4.0,0.2
2021,1,3,772634336,8.0,0.0,0.0
2021,1,3,772640810,16.0,5.0,0.3125
2021,1,3,772640853,20.0,0.0,0.0
2021,1,3,7C0352790,1.0,0.0,0.0
2021,1,3,7C065102B,11.0,0.0,0.0
2021,1,3,AC1733,2.0,2.0,1.0
2021,1,3,AC1849,1.0,0.0,0.0
2021,1,3,AC1850,2.0,0.0,0.0
2021,1,3,AC1854,16.0,3.0,0.1875
2021,1,3,AC1859,3.0,2.0,0.6666666666666666
2021,1,3,AC1864,6.0,4.0,0.6666666666666666
2021,1,3,AC1867,4.0,2.0,0.5
2021,1,3,AC1869,4.0,3.0,0.75
2021,1,3,AC2175,3.0,0.0,0.0
2021,1,3,AC2465,7.0,2.0,0.2857142857142857
2021,1,3,AC2532,1.0,3.0,3.0
2021,1,3,AC2559,4.0,0.0,0.0
2021,1,3,AC2587,1.0,1.0,1.0
2021,1,3,AC2614,1.0,1.0,1.0
2021,1,3,AC6113,99.0,66.0,0.6666666666666666
2021,1,3,AC6503,28.0,19.0,0.6785714285714286
2021,1,3,AC6513,8.0,8.0,1.0
2021,1,3,AC8479,4.0,0.0,0.0
2021,1,3,AC8480,3.0,4.0,1.3333333333333333
2021,1,3,AC8574,4.0,0.0,0.0
2021,1,3,AC8668,10.0,0.0,0.0
2021,1,3,AP0148,2.0,2.0,1.0
2021,1,3,AP0156,6.0,4.0,0.6666666666666666
2021,1,3,DF0676,48.0,0.0,0.0
2021,1,3,DF0678,480.0,0.0,0.0
2021,1,3,DP0780,2.0,2.0,1.0
2021,1,3,DP1606,100.0,17.0,0.17
2021,1,3,DR0234,3.0,3.0,1.0
2021,1,3,DR0298,1.0,0.0,0.0
2021,1,3,DR0612,81.0,100.0,1.2345679012345678
2021,1,3,DT0766,5.0,10.0,2.0
2021,1,3,DT0772,18.0,23.0,1.2777777777777777
2021,1,3,F74000,504.0,0.0,0.0
2021,1,3,G96817,320.0,0.0,0.0
2021,1,3,G96819,298.0,0.0,0.0
2021,1,3,M28177,96.0,96.0,1.0
2021,1,3,P03560,500.0,150.0,0.3
2021,1,3,P2000676,5.0,5.0,1.0
2021,1,3,P2000677,1.0,2.0,2.0
2021,1,3,P2000678,2.0,3.0,1.5
2021,1,3,P2000680,3.0,3.0,1.0
2021,1,3,P2000726,7.0,0.0,0.0
2021,1,3,P2000838,56.0,32.0,0.5714285714285714
2021,1,3,P2000842,168.0,134.0,0.7976190476190477
2021,1,3,P2000856,90.0,9.0,0.1
2021,1,3,P2000872,120.0,86.0,0.7166666666666667
2021,1,3,P2001125,640.0,640.0,1.0
2021,1,3,P2001152,50.0,0.0,0.0
2021,1,3,P2001155,20.0,11.0,0.55
2021,1,3,P2001337,350.0,15.0,0.04285714285714286
2021,1,3,P2001391,14.0,5.0,0.35714285714285715
2021,1,3,P2001575,420.0,0.0,0.0
2021,1,3,P2001577,20.0,23.0,1.15
2021,1,3,P2001601,36.0,36.0,1.0
2021,1,3,P2001605,16.0,10.0,0.625
2021,1,3,P2001617,64.0,35.0,0.546875
2021,1,3,P2001621,24.0,24.0,1.0
2021,1,3,P2001623,24.0,24.0,1.0
2021,1,3,P2001625,12.0,12.0,1.0
2021,1,3,P2001630,15.0,10.0,0.6666666666666666
2021,1,3,P2001637,10.0,0.0,0.0
2021,1,3,P2001638,10.0,10.0,1.0
2021,1,3,P2001639,10.0,6.0,0.6
2021,1,3,P2001641,10.0,0.0,0.0
2021,1,3,P2002402,16.0,0.0,0.0
2021,1,3,P2002404,64.0,24.0,0.375
2021,1,3,P2002406,40.0,3.0,0.075
2021,1,3,P2002412,30.0,12.0,0.4
2021,1,3,P2002414,8.0,5.0,0.625
2021,1,3,P2002444,6.0,4.0,0.6666666666666666
2021,1,3,P2002459,12.0,6.0,0.5
2021,1,3,P2002461,2.0,6.0,3.0
2021,1,3,P2002463,14.0,14.0,1.0
2021,1,3,P2002465,14.0,14.0,1.0
2021,1,3,P2002469,2.0,8.0,4.0
2021,1,3,P2002471,10.0,3.0,0.3
2021,1,3,P2002480,48.0,44.0,0.9166666666666666
2021,1,3,P2002637,9.0,9.0,1.0
2021,1,3,P2002701,8.0,2.0,0.25
2021,1,3,P2003151,7.0,4.0,0.5714285714285714
2021,1,3,P2003472,10.0,2.0,0.2
2021,1,3,P2003474,2.0,2.0,1.0
2021,1,3,P2003476,6.0,1.0,0.16666666666666666
2021,1,3,P2003516,8.0,6.0,0.75
2021,1,3,P2004415,98.0,0.0,0.0
2021,1,3,P2004419,24.0,0.0,0.0
2021,1,3,P2004421,48.0,9.0,0.1875
2021,1,3,P2004425,12.0,18.0,1.5
2021,1,3,P2004427,32.0,38.0,1.1875
2021,1,3,P2004561,16.0,0.0,0.0
2021,1,3,P2004563,36.0,5.0,0.1388888888888889
2021,1,3,P2004565,12.0,12.0,1.0
2021,1,3,P2004622,880.0,0.0,0.0
2021,1,3,P2004626,560.0,0.0,0.0
2021,1,3,P41620,36.0,20.0,0.5555555555555556
2021,1,3,P41780,36.0,36.0,1.0
2021,1,3,P42546,72.0,22.0,0.3055555555555556
2021,1,3,P43672,24.0,15.0,0.625
2021,1,3,P43972,55.0,12.0,0.21818181818181817
2021,1,3,P44081,60.0,25.0,0.4166666666666667
2021,1,3,P45730,80.0,80.0,1.0
2021,1,3,P5001017,150.0,0.0,0.0
2021,1,3,P5001024,50.0,0.0,0.0
2021,1,3,P5001041,20.0,0.0,0.0
2021,1,3,P5001128,10.0,0.0,0.0
2021,1,3,P5001141,4.0,0.0,0.0
2021,1,3,P5001143,11.0,9.0,0.8181818181818182
2021,1,3,P5001144,18.0,0.0,0.0
2021,1,3,P5001186,14.0,0.0,0.0
2021,1,3,P5001221,9.0,0.0,0.0
2021,1,3,P5001231,7.0,0.0,0.0
2021,1,3,P5001236,2.0,5.0,2.5
2021,1,3,P5001240,80.0,0.0,0.0
2021,1,3,P5001299,3.0,0.0,0.0
2021,1,3,P5001303,5.0,0.0,0.0
2021,1,3,P5001313,2.0,0.0,0.0
2021,1,3,P5001331,3.0,0.0,0.0
2021,1,3,P5001337,1.0,0.0,0.0
2021,1,3,P5001343,7.0,0.0,0.0
2021,1,3,P5001349,1.0,0.0,0.0
2021,1,3,P5001383,2.0,0.0,0.0
2021,1,3,P5001387,5.0,0.0,0.0
2021,1,3,P5001449,3.0,0.0,0.0
2021,1,3,P5001493,1.0,0.0,0.0
2021,1,3,P5001503,8.0,0.0,0.0
2021,1,3,P5001527,8.0,3.0,0.375
2021,1,3,P5001530,4.0,0.0,0.0
2021,1,3,P5001539,3.0,0.0,0.0
2021,1,3,P5001545,5.0,0.0,0.0
2021,1,3,P5001635,4.0,3.0,0.75
2021,1,3,P5001688,5.0,2.0,0.4
2021,1,3,P5001700,8.0,6.0,0.75
2021,1,3,P5001748,1.0,1.0,1.0
2021,1,3,P5001755,10.0,1.0,0.1
2021,1,3,P5001777,2.0,0.0,0.0
2021,1,3,P5001781,12.0,0.0,0.0
2021,1,3,P5001800,1.0,0.0,0.0
2021,1,3,P5002004,1.0,0.0,0.0
2021,1,3,P5002088,1.0,0.0,0.0
2021,1,3,P5002427,20.0,0.0,0.0
2021,1,3,P5002561,7.0,9.0,1.2857142857142858
2021,1,3,P5002630,2.0,0.0,0.0
2021,1,3,P5002636,1.0,0.0,0.0
2021,1,3,P5002654,5.0,0.0,0.0
2021,1,3,P5003175,6.0,0.0,0.0
2021,1,3,P5003176,3.0,0.0,0.0
2021,1,3,P5003554,60.0,60.0,1.0
2021,1,3,P5003564,4.0,12.0,3.0
2021,1,3,P5003615,4.0,0.0,0.0
2021,1,3,P5003617,16.0,11.0,0.6875
2021,1,3,P5003619,8.0,4.0,0.5
2021,1,3,P5003623,32.0,11.0,0.34375
2021,1,3,P5003625,8.0,0.0,0.0
2021,1,3,P5004254,300.0,100.0,0.3333333333333333
2021,1,3,P5004259,24.0,16.0,0.6666666666666666
2021,1,3,P5004266,12.0,16.0,1.3333333333333333
2021,1,3,P5004269,17.0,5.0,0.29411764705882354
2021,1,3,P5004272,16.0,35.0,2.1875
2021,1,3,P5004279,12.0,0.0,0.0
2021,1,3,P5004287,8.0,6.0,0.75
2021,1,3,P5004293,9.0,2.0,0.2222222222222222
2021,1,3,P5004297,5.0,3.0,0.6
2021,1,3,P5004300,2.0,0.0,0.0
2021,1,3,P5004303,8.0,0.0,0.0
2021,1,3,P5004347,100.0,16.0,0.16
2021,1,3,P5004615,2.0,0.0,0.0
2021,1,3,P5004617,2.0,0.0,0.0
2021,1,3,P5004619,2.0,0.0,0.0
2021,1,3,P5004621,2.0,0.0,0.0
2021,1,3,P5004625,2.0,0.0,0.0
2021,1,3,P58697,11.0,15.0,1.3636363636363635
2021,1,3,P6010088,6.0,0.0,0.0
2021,1,3,P6010097,2.0,0.0,0.0
2021,1,3,P6010098,3.0,0.0,0.0
2021,1,3,P6010099,24.0,2.0,0.08333333333333333
2021,1,3,P6010101,36.0,0.0,0.0
2021,1,3,P6010103,20.0,0.0,0.0
2021,1,3,P6010108,18.0,0.0,0.0
2021,1,3,P6010121,2.0,0.0,0.0
2021,1,3,P6010130,3.0,0.0,0.0
2021,1,3,P6010131,16.0,0.0,0.0
2021,1,3,P6010142,24.0,0.0,0.0
2021,1,3,P6010144,52.0,0.0,0.0
2021,1,3,P6010149,12.0,0.0,0.0
2021,1,3,P6010199,5.0,0.0,0.0
2021,1,3,P6010253,11.0,0.0,0.0
2021,1,3,P6010268,12.0,0.0,0.0
2021,1,3,P6010319,12.0,2.0,0.16666666666666666
2021,1,3,P6010322,12.0,0.0,0.0
2021,1,3,P6010350,4.0,0.0,0.0
2021,1,3,P6010361,10.0,4.0,0.4
2021,1,3,P6010362,18.0,6.0,0.3333333333333333
2021,1,3,P6010363,3.0,3.0,1.0
2021,1,3,P6010369,106.0,53.0,0.5
2021,1,3,P6010370,48.0,2.0,0.041666666666666664
2021,1,3,P6010373,18.0,0.0,0.0
2021,1,3,P6010375,48.0,0.0,0.0
2021,1,3,P6010376,40.0,0.0,0.0
2021,1,3,P6010443,1.0,5.0,5.0
2021,1,3,P6010468,1.0,8.0,8.0
2021,1,3,P6010499,2.0,1.0,0.5
2021,1,3,P6010512,2.0,6.0,3.0
2021,1,3,P6010590,5.0,4.0,0.8
2021,1,3,P6010880,5.0,0.0,0.0
2021,1,3,P6010882,6.0,0.0,0.0
2021,1,3,P6010884,20.0,1.0,0.05
2021,1,3,P6010886,24.0,4.0,0.16666666666666666
2021,1,3,P6010889,36.0,0.0,0.0
2021,1,3,P6010893,48.0,0.0,0.0
2021,1,3,P6010906,22.0,0.0,0.0
2021,1,3,P6010909,73.0,1.0,0.0136986301369863
2021,1,3,P6010935,2.0,0.0,0.0
2021,1,3,P6010971,2.0,4.0,2.0
2021,1,3,P6010993,7.0,0.0,0.0
2021,1,3,P6010998,3.0,0.0,0.0
2021,1,3,P6011000,10.0,0.0,0.0
2021,1,3,P6011020,5.0,5.0,1.0
2021,1,3,P6011029,4.0,0.0,0.0
2021,1,3,P6011033,12.0,2.0,0.16666666666666666
2021,1,3,P6011049,10.0,0.0,0.0
2021,1,3,P6011353,6.0,1.0,0.16666666666666666
2021,1,3,P6011361,4.0,4.0,1.0
2021,1,3,P6011452,16.0,3.0,0.1875
2021,1,3,P6011472,12.0,0.0,0.0
2021,1,3,P6011548,8.0,4.0,0.5
2021,1,3,P6011552,4.0,2.0,0.5
2021,1,3,P6012510,15.0,3.0,0.2
2021,1,3,P6012519,4.0,0.0,0.0
2021,1,3,P6012611,2.0,0.0,0.0
2021,1,3,P6012740,6.0,2.0,0.3333333333333333
2021,1,3,P6012744,6.0,3.0,0.5
2021,1,3,P6012747,3.0,0.0,0.0
2021,1,3,P6013051,8.0,0.0,0.0
2021,1,3,P6013123,1.0,0.0,0.0
2021,1,3,P6013142,12.0,0.0,0.0
2021,1,3,P6013424,4.0,1.0,0.25
2021,1,3,P6013462,1.0,1.0,1.0
2021,1,3,P6013469,3.0,0.0,0.0
2021,1,3,P6013507,5.0,0.0,0.0
2021,1,3,P6014717,30.0,6.0,0.2
2021,1,3,P6014857,1.0,0.0,0.0
2021,1,3,P6014863,5.0,0.0,0.0
2021,1,3,P6014899,10.0,4.0,0.4
2021,1,3,P6014905,24.0,0.0,0.0
2021,1,3,P6014923,4.0,0.0,0.0
2021,1,3,P6014973,12.0,0.0,0.0
2021,1,3,P6015055,2.0,1.0,0.5
2021,1,3,P6015057,4.0,2.0,0.5
2021,1,3,P6015059,2.0,0.0,0.0
2021,1,3,P6015079,1.0,1.0,1.0
2021,1,3,P6015081,2.0,2.0,1.0
2021,1,3,P6015135,1.0,2.0,2.0
2021,1,3,P6015259,92.0,1.0,0.010869565217391304
2021,1,3,P6015262,12.0,0.0,0.0
2021,1,3,P6015263,16.0,8.0,0.5
2021,1,3,P6015264,50.0,8.0,0.16
2021,1,3,P6015265,50.0,8.0,0.16
2021,1,3,P6015266,2.0,8.0,4.0
2021,1,3,P6015267,12.0,16.0,1.3333333333333333
2021,1,3,P6015268,20.0,8.0,0.4
2021,1,3,P6015300,18.0,6.0,0.3333333333333333
2021,1,3,P6015306,4.0,0.0,0.0
2021,1,3,P6015349,6.0,0.0,0.0
2021,1,3,P6015420,2.0,2.0,1.0
2021,1,3,P6015907,1.0,0.0,0.0
2021,1,3,P77106,360.0,0.0,0.0
2021,1,3,P77109,1400.0,1400.0,1.0
2021,1,3,P77119,1728.0,1156.0,0.6689814814814815
2021,1,3,P77177,432.0,0.0,0.0
2021,1,3,P77179,1092.0,432.0,0.3956043956043956
2021,1,3,P77214,1008.0,728.0,0.7222222222222222
2021,1,3,P78725,240.0,240.0,1.0
2021,1,3,P78985,30.0,0.0,0.0
2021,1,3,P79011,12.0,12.0,1.0
2021,1,3,P79018,100.0,0.0,0.0
2021,1,3,P79026,50.0,0.0,0.0
2021,1,3,P81485,400.0,300.0,0.75
2021,1,3,P81486,600.0,500.0,0.8333333333333334
2021,1,3,P81487,100.0,100.0,1.0
2021,1,3,P81488,400.0,300.0,0.75
2021,1,3,P81950,512.0,128.0,0.25
2021,1,3,P82329,30.0,30.0,1.0
2021,1,3,P82333,12.0,0.0,0.0
2021,1,3,P82437,2.0,0.0,0.0
2021,1,3,P85018,10.0,3.0,0.3
2021,1,3,P85166,24.0,48.0,2.0
2021,1,3,P85237,96.0,96.0,1.0
2021,1,3,P85238,48.0,48.0,1.0
2021,1,3,P85243,132.0,324.0,2.4545454545454546
2021,1,3,P85246,72.0,72.0,1.0
2021,1,3,P85248,108.0,216.0,2.0
2021,1,3,P85249,16.0,16.0,1.0
2021,1,3,P85251,10.0,0.0,0.0
2021,1,3,P85254,96.0,48.0,0.5
2021,1,3,P85255,72.0,36.0,0.5
2021,1,3,P85267,11.0,35.0,3.1818181818181817
2021,1,3,P85268,15.0,0.0,0.0
2021,1,3,P85285,180.0,60.0,0.3333333333333333
2021,1,3,P85286,369.0,187.0,0.5067750677506775
2021,1,3,P85287,324.0,234.0,0.7222222222222222
2021,1,3,P85288,156.0,42.0,0.2692307692307692
2021,1,3,P85289,120.0,132.0,1.1
2021,1,3,P85290,156.0,99.0,0.6346153846153846
2021,1,3,P85291,192.0,48.0,0.25
2021,1,3,P85298,120.0,54.0,0.45
2021,1,3,P86236,8.0,1.0,0.125
2021,1,3,P90351,22.0,2.0,0.09090909090909091
2021,1,3,P90532,24.0,24.0,1.0
2021,1,3,R02940,80.0,0.0,0.0
2021,1,3,V1000292,540.0,540.0,1.0
2021,1,3,V1000296,360.0,255.0,0.7083333333333334
2021,1,3,V1000298,150.0,101.0,0.6733333333333333
2021,1,3,V1000914,40.0,10.0,0.25
2021,1,3,V1000917,4.0,0.0,0.0
2021,1,3,V1000921,19.0,19.0,1.0
2021,1,3,V1000929,7.0,0.0,0.0
2021,1,3,V1000932,10.0,6.0,0.6
2021,1,3,V1000945,14.0,14.0,1.0
2021,1,3,V1000965,4.0,0.0,0.0
2021,1,3,V1000995,9.0,3.0,0.3333333333333333
2021,1,3,V1001019,12.0,12.0,1.0
2021,1,3,V1001064,3.0,3.0,1.0
2021,1,3,V1001071,7.0,7.0,1.0
2021,1,3,V1001091,11.0,22.0,2.0
2021,1,3,V1001098,10.0,20.0,2.0
2021,1,3,V1001188,6.0,6.0,1.0
2021,1,3,V1001198,4.0,1.0,0.25
2021,1,3,V1001203,5.0,3.0,0.6
2021,1,3,V50837,1.0,0.0,0.0
2021,1,3,V50839,5.0,0.0,0.0
2021,1,3,V50922,390.0,790.0,2.0256410256410255
2021,1,3,V50924,750.0,0.0,0.0
2021,1,3,V50925,600.0,384.0,0.64
2021,1,3,V50926,500.0,128.0,0.256
2021,1,3,V50927,150.0,75.0,0.5
2021,1,3,V50928,154.0,80.0,0.5194805194805194
2021,1,3,V51757,162.0,0.0,0.0
2021,1,3,V51759,270.0,0.0,0.0
2021,1,3,V51766,168.0,0.0,0.0
2021,1,3,V51967,145.0,176.0,1.2137931034482758
2021,1,3,V59171,300.0,0.0,0.0
2021,1,3,V59173,100.0,0.0,0.0
2021,2,4,08-104-599-504,33.0,4.0,0.12121212121212122
2021,2,4,08-105-173-065,6.0,5.0,0.8333333333333334
2021,2,4,08-105-687-059,28.0,0.0,0.0
2021,2,4,08-111-626-501,2.0,0.0,0.0
2021,2,4,08-111-671-001,16.0,0.0,0.0
2021,2,4,08-112-783-501,2.0,1.0,0.5
2021,2,4,103251,3168.0,0.0,0.0
2021,2,4,103255LF,432.0,0.0,0.0
2021,2,4,103257LF,288.0,0.0,0.0
2021,2,4,103260LF,432.0,0.0,0.0
2021,2,4,103350,288.0,0.0,0.0
2021,2,4,103400,1000.0,0.0,0.0
2021,2,4,103402,70.0,0.0,0.0
2021,2,4,103404,120.0,0.0,0.0
2021,2,4,103417,2880.0,0.0,0.0
2021,2,4,103418LF,1152.0,37.0,0.03211805555555555
2021,2,4,106514LF,1296.0,144.0,0.1111111111111111
2021,2,4,115121,36.0,72.0,2.0
2021,2,4,115122,40.0,40.0,1.0
2021,2,4,115123,90.0,60.0,0.6666666666666666
2021,2,4,115124,20.0,10.0,0.5
2021,2,4,115125,34.0,8.0,0.23529411764705882
2021,2,4,115126,24.0,54.0,2.25
2021,2,4,115128,52.0,34.0,0.6538461538461539
2021,2,4,115177,18.0,9.0,0.5
2021,2,4,115179,54.0,36.0,0.6666666666666666
2021,2,4,115180,18.0,6.0,0.3333333333333333
2021,2,4,115181,10.0,5.0,0.5
2021,2,4,115182,60.0,20.0,0.3333333333333333
2021,2,4,115186,32.0,24.0,0.75
2021,2,4,115187,12.0,0.0,0.0
2021,2,4,115189,6.0,6.0,1.0
2021,2,4,175049,3.0,0.0,0.0
2021,2,4,175066,1.0,0.0,0.0
2021,2,4,175819,2.0,0.0,0.0
2021,2,4,175909,1.0,1.0,1.0
2021,2,4,178733,4.0,0.0,0.0
2021,2,4,179182,2.0,0.0,0.0
2021,2,4,180710,2.0,0.0,0.0
2021,2,4,182205,2.0,0.0,0.0
2021,2,4,183517,8.0,0.0,0.0
2021,2,4,184009,1.0,0.0,0.0
2021,2,4,184065,2.0,0.0,0.0
2021,2,4,185022,300.0,50.0,0.16666666666666666
2021,2,4,185025,2808.0,0.0,0.0
2021,2,4,185141,1080.0,216.0,0.2
2021,2,4,185143,756.0,0.0,0.0
2021,2,4,210618,1080.0,600.0,0.5555555555555556
2021,2,4,216790,3040.0,0.0,0.0
2021,2,4,231820,300.0,0.0,0.0
2021,2,4,245122,800.0,800.0,1.0
2021,2,4,245755,1008.0,0.0,0.0
2021,2,4,52-116-917-523,13.0,7.0,0.5384615384615384
2021,2,4,52-116-918-501,24.0,19.0,0.7916666666666666
2021,2,4,52-116-922-501,12.0,12.0,1.0
2021,2,4,52-116-923-501,5.0,5.0,1.0
2021,2,4,52-116-924-501,5.0,15.0,3.0
2021,2,4,52-116-968-501,24.0,2.0,0.08333333333333333
2021,2,4,52-118-401-501,18.0,10.0,0.5555555555555556
2021,2,4,52-120-475-400,32.0,0.0,0.0
2021,2,4,52-126-533-001,5.0,5.0,1.0
2021,2,4,52-127-084-007,16.0,0.0,0.0
2021,2,4,52-127-084-009,30.0,0.0,0.0
2021,2,4,52-127-508-001,54.0,0.0,0.0
2021,2,4,52-128-321-521,5.0,1.0,0.2
2021,2,4,52-128-803-501,5.0,0.0,0.0
2021,2,4,52-129-440-521,4.0,0.0,0.0
2021,2,4,52-129-475-501,4.0,0.0,0.0
2021,2,4,52-235-608-001,32.0,0.0,0.0
2021,2,4,52-239-351-002,10.0,0.0,0.0
2021,2,4,52-239-611-001,28.0,0.0,0.0
2021,2,4,52-260-376-003,3.0,3.0,1.0
2021,2,4,52-261-022-001,6.0,0.0,0.0
2021,2,4,52-261-026-001,1.0,0.0,0.0
2021,2,4,52-261-582-001,100.0,0.0,0.0
2021,2,4,52-261-625-002,62.0,60.0,0.967741935483871
2021,2,4,52-322-941-001,14.0,0.0,0.0
2021,2,4,52-324-006-039,5.0,0.0,0.0
2021,2,4,52-324-006-084,10.0,1.0,0.1
2021,2,4,52-324-006-087,10.0,0.0,0.0
2021,2,4,52-324-015-092,10.0,3.0,0.3
2021,2,4,52-362-335-001,15.0,4.0,0.26666666666666666
2021,2,4,52-362-387-001,70.0,4.0,0.05714285714285714
2021,2,4,52-429-717-020,3.0,0.0,0.0
2021,2,4,52-430-323-001,66.0,0.0,0.0
2021,2,4,52-460-745-501,4.0,6.0,1.5
2021,2,4,52-460-754-001,8.0,2.0,0.25
2021,2,4,52-460-761-501,8.0,0.0,0.0
2021,2,4,52-460-769-017,2.0,0.0,0.0
2021,2,4,52-460-808-501,22.0,4.0,0.18181818181818182
2021,2,4,52-461-390-001,17.0,9.0,0.5294117647058824
2021,2,4,52-461-475-000,4.0,0.0,0.0
2021,2,4,52-462-487-501,34.0,0.0,0.0
2021,2,4,52-521-933-001,5.0,0.0,0.0
2021,2,4,555038,130.0,130.0,1.0
2021,2,4,555039,31.0,10.0,0.3225806451612903
2021,2,4,A07034,12.0,12.0,1.0
2021,2,4,AC0420,23.0,0.0,0.0
2021,2,4,AC0661,71.0,0.0,0.0
2021,2,4,AC0685,2123.0,0.0,0.0
2021,2,4,AC1853,4.0,4.0,1.0
2021,2,4,AC1854,8.0,4.0,0.5
2021,2,4,AC1856,4.0,0.0,0.0
2021,2,4,AC1859,1.0,0.0,0.0
2021,2,4,AC1860,16.0,6.0,0.375
2021,2,4,AC1861,29.0,1.0,0.034482758620689655
2021,2,4,AC1863,24.0,7.0,0.2916666666666667
2021,2,4,AC1864,3.0,3.0,1.0
2021,2,4,AC1866,20.0,2.0,0.1
2021,2,4,AC1867,4.0,6.0,1.5
2021,2,4,AC1868,8.0,0.0,0.0
2021,2,4,AC1869,4.0,1.0,0.25
2021,2,4,AC1871,4.0,3.0,0.75
2021,2,4,AC2416,342.0,0.0,0.0
2021,2,4,AC2477,4.0,1.0,0.25
2021,2,4,AC2602,15.0,2.0,0.13333333333333333
