item_number,transaction_date_received,Quantity_received,period,transaction_date_shipped,Quantity_shipped,ship_receive_ratio,previous_ratio
SM2716,2023-06-30 00:00:00,26.0,2023Q2,2023-06-30 00:00:00,4.0,0.15384615384615385,0.35294117647058826
SM2717,2021-03-31 00:00:00,8.0,2021Q1,2021-03-31 00:00:00,4.0,0.5,
SM2717,2021-09-30 00:00:00,28.0,2021Q3,2021-09-30 00:00:00,16.0,0.5714285714285714,0.5
SM2717,2021-12-31 00:00:00,19.0,2021Q4,2021-12-31 00:00:00,39.0,2.0526315789473686,0.5714285714285714
SM2717,2022-03-31 00:00:00,53.0,2022Q1,2022-03-31 00:00:00,39.0,0.7358490566037735,2.0526315789473686
SM2717,2022-06-30 00:00:00,49.0,2022Q2,2022-06-30 00:00:00,34.0,0.6938775510204082,0.7358490566037735
SM2717,2022-09-30 00:00:00,19.0,2022Q3,2022-09-30 00:00:00,41.0,2.1578947368421053,0.6938775510204082
SM2717,2022-12-31 00:00:00,37.0,2022Q4,2022-12-31 00:00:00,28.0,0.7567567567567568,2.1578947368421053
SM2717,2023-03-31 00:00:00,44.0,2023Q1,2023-03-31 00:00:00,12.0,0.2727272727272727,0.7567567567567568
SM2717,2023-06-30 00:00:00,8.0,2023Q2,2023-06-30 00:00:00,15.0,1.875,0.2727272727272727
SM2718,2023-03-31 00:00:00,2.0,2023Q1,2023-03-31 00:00:00,2.0,1.0,
V01321,2021-06-30 00:00:00,3600.0,2021Q2,2021-06-30 00:00:00,3600.0,1.0,
V01321,2021-09-30 00:00:00,3000.0,2021Q3,2021-09-30 00:00:00,1200.0,0.4,1.0
V01321,2021-12-31 00:00:00,1200.0,2021Q4,2021-12-31 00:00:00,200.0,0.16666666666666666,0.4
V01321,2022-06-30 00:00:00,1200.0,2022Q2,2022-06-30 00:00:00,1200.0,1.0,0.16666666666666666
V01321,2022-12-31 00:00:00,4600.0,2022Q4,0,0.0,0.0,1.0
V01321,2023-03-31 00:00:00,7800.0,2023Q1,0,0.0,0.0,0.0
V1000004,2023-06-30 00:00:00,295.0,2023Q2,2023-06-30 00:00:00,295.0,1.0,
V1000012,2022-09-30 00:00:00,54.0,2022Q3,0,0.0,0.0,
V1000012,2023-03-31 00:00:00,54.0,2023Q1,0,0.0,0.0,0.0
V1000014,2022-06-30 00:00:00,72.0,2022Q2,2022-06-30 00:00:00,17.0,0.2361111111111111,
V1000014,2022-09-30 00:00:00,48.0,2022Q3,2022-09-30 00:00:00,79.0,1.6458333333333333,0.2361111111111111
V1000014,2022-12-31 00:00:00,224.0,2022Q4,0,0.0,0.0,1.6458333333333333
V1000016,2022-09-30 00:00:00,36.0,2022Q3,2022-09-30 00:00:00,36.0,1.0,
V1000016,2023-03-31 00:00:00,18.0,2023Q1,0,0.0,0.0,1.0
V1000018,2022-06-30 00:00:00,145.0,2022Q2,0,0.0,0.0,
V1000020,2022-09-30 00:00:00,288.0,2022Q3,0,0.0,0.0,
V1000022,2022-09-30 00:00:00,192.0,2022Q3,2022-09-30 00:00:00,192.0,1.0,
V1000022,2022-12-31 00:00:00,192.0,2022Q4,0,0.0,0.0,1.0
V1000024,2023-06-30 00:00:00,63.0,2023Q2,2023-06-30 00:00:00,63.0,1.0,
V1000026,2022-12-31 00:00:00,54.0,2022Q4,0,0.0,0.0,
V1000028,2022-09-30 00:00:00,54.0,2022Q3,0,0.0,0.0,
V1000030,2022-09-30 00:00:00,48.0,2022Q3,0,0.0,0.0,
V1000030,2022-12-31 00:00:00,200.0,2022Q4,0,0.0,0.0,0.0
V1000084,2022-12-31 00:00:00,714.0,2022Q4,0,0.0,0.0,
V1000084,2023-06-30 00:00:00,1428.0,2023Q2,0,0.0,0.0,0.0
V1000086,2023-06-30 00:00:00,400.0,2023Q2,2023-06-30 00:00:00,400.0,1.0,
V1000088,2023-06-30 00:00:00,200.0,2023Q2,2023-06-30 00:00:00,200.0,1.0,
V1000089,2022-06-30 00:00:00,80.0,2022Q2,0,0.0,0.0,
V1000089,2022-12-31 00:00:00,200.0,2022Q4,0,0.0,0.0,0.0
V1000090,2022-06-30 00:00:00,54.0,2022Q2,0,0.0,0.0,
V1000090,2022-12-31 00:00:00,200.0,2022Q4,0,0.0,0.0,0.0
V1000090,2023-06-30 00:00:00,104.0,2023Q2,2023-06-30 00:00:00,104.0,1.0,0.0
V1000119,2022-12-31 00:00:00,500.0,2022Q4,0,0.0,0.0,
V1000120,2023-06-30 00:00:00,1000.0,2023Q2,2023-06-30 00:00:00,1000.0,1.0,
V1000121,2022-12-31 00:00:00,300.0,2022Q4,0,0.0,0.0,
V1000122,2022-12-31 00:00:00,300.0,2022Q4,0,0.0,0.0,
V1000123,2022-12-31 00:00:00,300.0,2022Q4,2022-12-31 00:00:00,300.0,1.0,
V1000123,2023-03-31 00:00:00,300.0,2023Q1,0,0.0,0.0,1.0
V1000217,2023-06-30 00:00:00,1000.0,2023Q2,2023-06-30 00:00:00,500.0,0.5,
V1000220,2023-06-30 00:00:00,500.0,2023Q2,2023-06-30 00:00:00,500.0,1.0,
V1000221,2022-09-30 00:00:00,500.0,2022Q3,2022-09-30 00:00:00,500.0,1.0,
V1000288,2021-06-30 00:00:00,648.0,2021Q2,2021-06-30 00:00:00,285.0,0.4398148148148148,
V1000288,2021-09-30 00:00:00,972.0,2021Q3,2021-09-30 00:00:00,2364.0,2.432098765432099,0.4398148148148148
V1000288,2021-12-31 00:00:00,1944.0,2021Q4,2021-12-31 00:00:00,544.0,0.27983539094650206,2.432098765432099
V1000288,2022-03-31 00:00:00,3236.0,2022Q1,2022-03-31 00:00:00,1550.0,0.4789864029666255,0.27983539094650206
V1000288,2022-06-30 00:00:00,1404.0,2022Q2,2022-06-30 00:00:00,176.0,0.12535612535612536,0.4789864029666255
V1000288,2022-09-30 00:00:00,77.0,2022Q3,2022-09-30 00:00:00,2191.0,28.454545454545453,0.12535612535612536
V1000288,2023-06-30 00:00:00,1384.0,2023Q2,2023-06-30 00:00:00,385.0,0.2781791907514451,28.454545454545453
V1000288,2023-09-30 00:00:00,1208.0,2023Q3,2023-09-30 00:00:00,660.0,0.5463576158940397,0.2781791907514451
V1000290,2021-03-31 00:00:00,60.0,2021Q1,2021-03-31 00:00:00,60.0,1.0,
V1000290,2021-09-30 00:00:00,1144.0,2021Q3,2021-09-30 00:00:00,1888.0,1.6503496503496504,1.0
V1000290,2021-12-31 00:00:00,1672.0,2021Q4,2021-12-31 00:00:00,551.0,0.32954545454545453,1.6503496503496504
V1000290,2022-03-31 00:00:00,384.0,2022Q1,2022-03-31 00:00:00,840.0,2.1875,0.32954545454545453
V1000290,2022-06-30 00:00:00,2862.0,2022Q2,2022-06-30 00:00:00,702.0,0.24528301886792453,2.1875
V1000290,2022-09-30 00:00:00,58.0,2022Q3,2022-09-30 00:00:00,608.0,10.482758620689655,0.24528301886792453
V1000290,2023-06-30 00:00:00,794.0,2023Q2,2023-06-30 00:00:00,769.0,0.9685138539042821,10.482758620689655
V1000290,2023-09-30 00:00:00,2100.0,2023Q3,2023-09-30 00:00:00,256.0,0.1219047619047619,0.9685138539042821
V1000292,2021-03-31 00:00:00,900.0,2021Q1,2021-03-31 00:00:00,540.0,0.6,
V1000292,2021-06-30 00:00:00,1440.0,2021Q2,2021-06-30 00:00:00,657.0,0.45625,0.6
V1000292,2021-09-30 00:00:00,1440.0,2021Q3,2021-09-30 00:00:00,554.0,0.38472222222222224,0.45625
V1000292,2021-12-31 00:00:00,1620.0,2021Q4,2021-12-31 00:00:00,547.0,0.3376543209876543,0.38472222222222224
V1000292,2022-03-31 00:00:00,5820.0,2022Q1,2022-03-31 00:00:00,640.0,0.10996563573883161,0.3376543209876543
V1000292,2022-06-30 00:00:00,1413.0,2022Q2,2022-06-30 00:00:00,799.0,0.5654635527246992,0.10996563573883161
V1000292,2022-09-30 00:00:00,1829.0,2022Q3,2022-09-30 00:00:00,700.0,0.3827227993439038,0.5654635527246992
V1000292,2022-12-31 00:00:00,720.0,2022Q4,2022-12-31 00:00:00,75.0,0.10416666666666667,0.3827227993439038
V1000294,2021-06-30 00:00:00,980.0,2021Q2,2021-06-30 00:00:00,742.0,0.7571428571428571,
V1000294,2021-09-30 00:00:00,980.0,2021Q3,2021-09-30 00:00:00,1215.0,1.239795918367347,0.7571428571428571
V1000294,2021-12-31 00:00:00,1400.0,2021Q4,2021-12-31 00:00:00,699.0,0.4992857142857143,1.239795918367347
V1000294,2022-03-31 00:00:00,1120.0,2022Q1,2022-03-31 00:00:00,300.0,0.26785714285714285,0.4992857142857143
V1000294,2022-06-30 00:00:00,1548.0,2022Q2,2022-06-30 00:00:00,578.0,0.3733850129198966,0.26785714285714285
V1000294,2022-09-30 00:00:00,1247.0,2022Q3,2022-09-30 00:00:00,424.0,0.3400160384923817,0.3733850129198966
V1000294,2022-12-31 00:00:00,560.0,2022Q4,2022-12-31 00:00:00,517.0,0.9232142857142858,0.3400160384923817
V1000294,2023-03-31 00:00:00,708.0,2023Q1,0,0.0,0.0,0.9232142857142858
V1000294,2023-06-30 00:00:00,1224.0,2023Q2,2023-06-30 00:00:00,831.0,0.678921568627451,0.0
V1000296,2021-03-31 00:00:00,720.0,2021Q1,2021-03-31 00:00:00,255.0,0.3541666666666667,
V1000296,2021-06-30 00:00:00,830.0,2021Q2,2021-06-30 00:00:00,509.0,0.6132530120481928,0.3541666666666667
V1000296,2021-09-30 00:00:00,1320.0,2021Q3,2021-09-30 00:00:00,1445.0,1.0946969696969697,0.6132530120481928
V1000296,2021-12-31 00:00:00,1680.0,2021Q4,2021-12-31 00:00:00,452.0,0.26904761904761904,1.0946969696969697
V1000296,2022-03-31 00:00:00,1920.0,2022Q1,2022-03-31 00:00:00,535.0,0.2786458333333333,0.26904761904761904
V1000296,2022-06-30 00:00:00,596.0,2022Q2,2022-06-30 00:00:00,455.0,0.7634228187919463,0.2786458333333333
V1000296,2022-09-30 00:00:00,2760.0,2022Q3,2022-09-30 00:00:00,986.0,0.3572463768115942,0.7634228187919463
V1000296,2023-03-31 00:00:00,347.0,2023Q1,2023-03-31 00:00:00,360.0,1.037463976945245,0.3572463768115942
V1000298,2021-03-31 00:00:00,300.0,2021Q1,2021-03-31 00:00:00,101.0,0.33666666666666667,
V1000298,2021-06-30 00:00:00,450.0,2021Q2,2021-06-30 00:00:00,261.0,0.58,0.33666666666666667
V1000298,2021-09-30 00:00:00,600.0,2021Q3,2021-09-30 00:00:00,724.0,1.2066666666666668,0.58
V1000298,2021-12-31 00:00:00,750.0,2021Q4,2021-12-31 00:00:00,205.0,0.2733333333333333,1.2066666666666668
V1000298,2022-03-31 00:00:00,900.0,2022Q1,2022-03-31 00:00:00,150.0,0.16666666666666666,0.2733333333333333
V1000298,2022-06-30 00:00:00,388.0,2022Q2,2022-06-30 00:00:00,306.0,0.788659793814433,0.16666666666666666
V1000298,2022-09-30 00:00:00,1226.0,2022Q3,0,0.0,0.0,0.788659793814433
V1000298,2022-12-31 00:00:00,225.0,2022Q4,2022-12-31 00:00:00,764.0,3.3955555555555557,0.0
V1000298,2023-03-31 00:00:00,75.0,2023Q1,0,0.0,0.0,3.3955555555555557
V1000300,2021-06-30 00:00:00,44.0,2021Q2,2021-06-30 00:00:00,48.0,1.0909090909090908,
V1000300,2021-09-30 00:00:00,123.0,2021Q3,2021-09-30 00:00:00,168.0,1.3658536585365855,1.0909090909090908
V1000300,2021-12-31 00:00:00,50.0,2021Q4,2021-12-31 00:00:00,40.0,0.8,1.3658536585365855
V1000300,2022-03-31 00:00:00,84.0,2022Q1,2022-03-31 00:00:00,117.0,1.3928571428571428,0.8
V1000300,2022-06-30 00:00:00,130.0,2022Q2,2022-06-30 00:00:00,12.0,0.09230769230769231,1.3928571428571428
V1000300,2022-09-30 00:00:00,36.0,2022Q3,2022-09-30 00:00:00,98.0,2.7222222222222223,0.09230769230769231
V1000300,2023-03-31 00:00:00,72.0,2023Q1,2023-03-31 00:00:00,100.0,1.3888888888888888,2.7222222222222223
V1000302,2021-06-30 00:00:00,30.0,2021Q2,2021-06-30 00:00:00,14.0,0.4666666666666667,
V1000302,2021-09-30 00:00:00,26.0,2021Q3,2021-09-30 00:00:00,52.0,2.0,0.4666666666666667
V1000302,2021-12-31 00:00:00,8.0,2021Q4,2021-12-31 00:00:00,10.0,1.25,2.0
V1000302,2022-06-30 00:00:00,6.0,2022Q2,2022-06-30 00:00:00,4.0,0.6666666666666666,1.25
V1000302,2022-09-30 00:00:00,36.0,2022Q3,2022-09-30 00:00:00,14.0,0.3888888888888889,0.6666666666666666
V1000302,2023-03-31 00:00:00,16.0,2023Q1,2023-03-31 00:00:00,12.0,0.75,0.3888888888888889
V1000304,2021-09-30 00:00:00,12.0,2021Q3,2021-09-30 00:00:00,24.0,2.0,
V1000304,2021-12-31 00:00:00,9.0,2021Q4,0,0.0,0.0,2.0
V1000914,2021-03-31 00:00:00,50.0,2021Q1,2021-03-31 00:00:00,30.0,0.6,
V1000914,2021-06-30 00:00:00,10.0,2021Q2,2021-06-30 00:00:00,50.0,5.0,0.6
V1000914,2021-12-31 00:00:00,100.0,2021Q4,2021-12-31 00:00:00,20.0,0.2,5.0
V1000914,2022-03-31 00:00:00,40.0,2022Q1,2022-03-31 00:00:00,40.0,1.0,0.2
V1000914,2022-06-30 00:00:00,30.0,2022Q2,2022-06-30 00:00:00,20.0,0.6666666666666666,1.0
V1000914,2022-09-30 00:00:00,30.0,2022Q3,2022-09-30 00:00:00,10.0,0.3333333333333333,0.6666666666666666
V1000914,2022-12-31 00:00:00,20.0,2022Q4,2022-12-31 00:00:00,60.0,3.0,0.3333333333333333
V1000914,2023-03-31 00:00:00,20.0,2023Q1,0,0.0,0.0,3.0
V1000914,2023-09-30 00:00:00,20.0,2023Q3,2023-09-30 00:00:00,18.0,0.9,0.0
V1000917,2021-03-31 00:00:00,4.0,2021Q1,2021-03-31 00:00:00,4.0,1.0,
V1000917,2022-03-31 00:00:00,50.0,2022Q1,0,0.0,0.0,1.0
V1000917,2023-06-30 00:00:00,40.0,2023Q2,2023-06-30 00:00:00,40.0,1.0,0.0
V1000921,2021-03-31 00:00:00,57.0,2021Q1,2021-03-31 00:00:00,38.0,0.6666666666666666,
V1000921,2021-09-30 00:00:00,133.0,2021Q3,2021-09-30 00:00:00,38.0,0.2857142857142857,0.6666666666666666
V1000921,2021-12-31 00:00:00,76.0,2021Q4,2021-12-31 00:00:00,38.0,0.5,0.2857142857142857
V1000921,2022-03-31 00:00:00,38.0,2022Q1,2022-03-31 00:00:00,95.0,2.5,0.5
V1000921,2022-06-30 00:00:00,38.0,2022Q2,0,0.0,0.0,2.5
V1000921,2022-12-31 00:00:00,100.0,2022Q4,2022-12-31 00:00:00,38.0,0.38,0.0
V1000929,2021-03-31 00:00:00,21.0,2021Q1,2021-03-31 00:00:00,7.0,0.3333333333333333,
V1000929,2021-06-30 00:00:00,17.0,2021Q2,2021-06-30 00:00:00,14.0,0.8235294117647058,0.3333333333333333
V1000929,2021-09-30 00:00:00,31.0,2021Q3,2021-09-30 00:00:00,20.0,0.6451612903225806,0.8235294117647058
V1000929,2021-12-31 00:00:00,11.0,2021Q4,2021-12-31 00:00:00,21.0,1.9090909090909092,0.6451612903225806
V1000929,2022-03-31 00:00:00,21.0,2022Q1,2022-03-31 00:00:00,7.0,0.3333333333333333,1.9090909090909092
V1000929,2022-09-30 00:00:00,14.0,2022Q3,2022-09-30 00:00:00,28.0,2.0,0.3333333333333333
V1000929,2023-03-31 00:00:00,42.0,2023Q1,2023-03-31 00:00:00,29.0,0.6904761904761905,2.0
V1000929,2023-09-30 00:00:00,21.0,2023Q3,2023-09-30 00:00:00,13.0,0.6190476190476191,0.6904761904761905
V1000932,2021-03-31 00:00:00,10.0,2021Q1,2021-03-31 00:00:00,6.0,0.6,
V1000932,2023-03-31 00:00:00,20.0,2023Q1,2023-03-31 00:00:00,17.0,0.85,0.6
V1000932,2023-09-30 00:00:00,40.0,2023Q3,2023-09-30 00:00:00,20.0,0.5,0.85
V1000936,2021-03-31 00:00:00,10.0,2021Q1,2021-03-31 00:00:00,15.0,1.5,
V1000936,2021-09-30 00:00:00,40.0,2021Q3,2021-09-30 00:00:00,50.0,1.25,1.5
V1000936,2021-12-31 00:00:00,50.0,2021Q4,2021-12-31 00:00:00,30.0,0.6,1.25
V1000936,2022-03-31 00:00:00,20.0,2022Q1,2022-03-31 00:00:00,10.0,0.5,0.6
V1000936,2022-06-30 00:00:00,10.0,2022Q2,2022-06-30 00:00:00,30.0,3.0,0.5
V1000936,2022-09-30 00:00:00,20.0,2022Q3,2022-09-30 00:00:00,35.0,1.75,3.0
V1000936,2023-06-30 00:00:00,20.0,2023Q2,2023-06-30 00:00:00,18.0,0.9,1.75
V1000936,2023-09-30 00:00:00,40.0,2023Q3,2023-09-30 00:00:00,30.0,0.75,0.9
V1000938,2021-03-31 00:00:00,28.0,2021Q1,2021-03-31 00:00:00,14.0,0.5,
V1000938,2021-06-30 00:00:00,21.0,2021Q2,2021-06-30 00:00:00,28.0,1.3333333333333333,0.5
V1000938,2021-09-30 00:00:00,14.0,2021Q3,2021-09-30 00:00:00,56.0,4.0,1.3333333333333333
V1000938,2021-12-31 00:00:00,42.0,2021Q4,0,0.0,0.0,4.0
V1000938,2022-03-31 00:00:00,42.0,2022Q1,2022-03-31 00:00:00,21.0,0.5,0.0
V1000938,2022-06-30 00:00:00,49.0,2022Q2,2022-06-30 00:00:00,14.0,0.2857142857142857,0.5
V1000938,2022-09-30 00:00:00,14.0,2022Q3,2022-09-30 00:00:00,5.0,0.35714285714285715,0.2857142857142857
V1000938,2022-12-31 00:00:00,28.0,2022Q4,2022-12-31 00:00:00,9.0,0.32142857142857145,0.35714285714285715
V1000941,2022-03-31 00:00:00,50.0,2022Q1,0,0.0,0.0,
V1000941,2022-06-30 00:00:00,50.0,2022Q2,2022-06-30 00:00:00,13.0,0.26,0.0
V1000941,2023-09-30 00:00:00,40.0,2023Q3,2023-09-30 00:00:00,19.0,0.475,0.26
V1000945,2021-03-31 00:00:00,42.0,2021Q1,2021-03-31 00:00:00,28.0,0.6666666666666666,
V1000945,2021-06-30 00:00:00,14.0,2021Q2,2021-06-30 00:00:00,21.0,1.5,0.6666666666666666
V1000945,2021-09-30 00:00:00,21.0,2021Q3,2021-09-30 00:00:00,77.0,3.6666666666666665,1.5
V1000945,2021-12-31 00:00:00,70.0,2021Q4,0,0.0,0.0,3.6666666666666665
V1000945,2022-03-31 00:00:00,28.0,2022Q1,2022-03-31 00:00:00,28.0,1.0,0.0
V1000945,2022-06-30 00:00:00,42.0,2022Q2,2022-06-30 00:00:00,14.0,0.3333333333333333,1.0
V1000945,2022-09-30 00:00:00,7.0,2022Q3,0,0.0,0.0,0.3333333333333333
V1000945,2022-12-31 00:00:00,14.0,2022Q4,2022-12-31 00:00:00,7.0,0.5,0.0
V1000947,2021-09-30 00:00:00,15.0,2021Q3,2021-09-30 00:00:00,8.0,0.5333333333333333,
V1000947,2021-12-31 00:00:00,15.0,2021Q4,0,0.0,0.0,0.5333333333333333
V1000947,2022-06-30 00:00:00,6.0,2022Q2,2022-06-30 00:00:00,4.0,0.6666666666666666,0.0
V1000947,2022-12-31 00:00:00,9.0,2022Q4,0,0.0,0.0,0.6666666666666666
V1000947,2023-03-31 00:00:00,3.0,2023Q1,2023-03-31 00:00:00,9.0,3.0,0.0
V1000947,2023-09-30 00:00:00,12.0,2023Q3,2023-09-30 00:00:00,6.0,0.5,3.0
V1000950,2021-06-30 00:00:00,25.0,2021Q2,2021-06-30 00:00:00,50.0,2.0,
V1000956,2021-03-31 00:00:00,9.0,2021Q1,0,0.0,0.0,
V1000956,2021-09-30 00:00:00,6.0,2021Q3,2021-09-30 00:00:00,12.0,2.0,0.0
V1000956,2021-12-31 00:00:00,22.0,2021Q4,0,0.0,0.0,2.0
V1000956,2022-03-31 00:00:00,6.0,2022Q1,0,0.0,0.0,0.0
V1000956,2022-06-30 00:00:00,3.0,2022Q2,2022-06-30 00:00:00,2.0,0.6666666666666666,0.0
V1000956,2022-09-30 00:00:00,3.0,2022Q3,0,0.0,0.0,0.6666666666666666
V1000965,2021-03-31 00:00:00,8.0,2021Q1,2021-03-31 00:00:00,12.0,1.5,
V1000965,2021-06-30 00:00:00,4.0,2021Q2,2021-06-30 00:00:00,8.0,2.0,1.5
V1000965,2021-09-30 00:00:00,4.0,2021Q3,2021-09-30 00:00:00,16.0,4.0,2.0
V1000965,2021-12-31 00:00:00,32.0,2021Q4,2021-12-31 00:00:00,14.0,0.4375,4.0
V1000965,2022-03-31 00:00:00,4.0,2022Q1,2022-03-31 00:00:00,4.0,1.0,0.4375
V1000965,2022-06-30 00:00:00,4.0,2022Q2,0,0.0,0.0,1.0
V1000965,2022-09-30 00:00:00,8.0,2022Q3,2022-09-30 00:00:00,9.0,1.125,0.0
V1000965,2022-12-31 00:00:00,8.0,2022Q4,2022-12-31 00:00:00,14.0,1.75,1.125
V1000974,2021-03-31 00:00:00,16.0,2021Q1,2021-03-31 00:00:00,4.0,0.25,
V1000974,2021-06-30 00:00:00,4.0,2021Q2,2021-06-30 00:00:00,8.0,2.0,0.25
V1000974,2021-09-30 00:00:00,36.0,2021Q3,2021-09-30 00:00:00,16.0,0.4444444444444444,2.0
V1000974,2021-12-31 00:00:00,20.0,2021Q4,2021-12-31 00:00:00,12.0,0.6,0.4444444444444444
V1000974,2022-03-31 00:00:00,24.0,2022Q1,2022-03-31 00:00:00,12.0,0.5,0.6
V1000974,2022-09-30 00:00:00,16.0,2022Q3,2022-09-30 00:00:00,5.0,0.3125,0.5
V1000974,2023-09-30 00:00:00,16.0,2023Q3,0,0.0,0.0,0.3125
V1000977,2021-03-31 00:00:00,50.0,2021Q1,2021-03-31 00:00:00,7.0,0.14,
V1000977,2022-06-30 00:00:00,50.0,2022Q2,0,0.0,0.0,0.14
V1000977,2023-09-30 00:00:00,40.0,2023Q3,2023-09-30 00:00:00,40.0,1.0,0.0
V1000981,2021-03-31 00:00:00,60.0,2021Q1,2021-03-31 00:00:00,15.0,0.25,
V1000981,2021-09-30 00:00:00,45.0,2021Q3,2021-09-30 00:00:00,30.0,0.6666666666666666,0.25
V1000981,2021-12-31 00:00:00,45.0,2021Q4,0,0.0,0.0,0.6666666666666666
V1000981,2022-03-31 00:00:00,30.0,2022Q1,0,0.0,0.0,0.0
V1000981,2022-06-30 00:00:00,15.0,2022Q2,2022-06-30 00:00:00,33.0,2.2,0.0
V1000981,2022-12-31 00:00:00,15.0,2022Q4,2022-12-31 00:00:00,76.0,5.066666666666666,2.2
V1000981,2023-03-31 00:00:00,30.0,2023Q1,0,0.0,0.0,5.066666666666666
V1000981,2023-09-30 00:00:00,45.0,2023Q3,2023-09-30 00:00:00,36.0,0.8,0.0
V1000983,2021-06-30 00:00:00,9.0,2021Q2,2021-06-30 00:00:00,4.0,0.4444444444444444,
V1000983,2021-09-30 00:00:00,6.0,2021Q3,2021-09-30 00:00:00,6.0,1.0,0.4444444444444444
V1000983,2021-12-31 00:00:00,12.0,2021Q4,2021-12-31 00:00:00,6.0,0.5,1.0
V1000983,2022-03-31 00:00:00,3.0,2022Q1,0,0.0,0.0,0.5
V1000983,2022-09-30 00:00:00,69.0,2022Q3,2022-09-30 00:00:00,3.0,0.043478260869565216,0.0
V1000986,2021-12-31 00:00:00,150.0,2021Q4,0,0.0,0.0,
V1000990,2021-03-31 00:00:00,50.0,2021Q1,2021-03-31 00:00:00,33.0,0.66,
V1000990,2021-06-30 00:00:00,9.0,2021Q2,2021-06-30 00:00:00,20.0,2.2222222222222223,0.66
V1000990,2021-09-30 00:00:00,150.0,2021Q3,2021-09-30 00:00:00,127.0,0.8466666666666667,2.2222222222222223
V1000990,2021-12-31 00:00:00,50.0,2021Q4,2021-12-31 00:00:00,113.0,2.26,0.8466666666666667
V1000990,2022-03-31 00:00:00,75.0,2022Q1,0,0.0,0.0,2.26
V1000990,2022-06-30 00:00:00,25.0,2022Q2,2022-06-30 00:00:00,1.0,0.04,0.0
V1000990,2022-09-30 00:00:00,25.0,2022Q3,2022-09-30 00:00:00,24.0,0.96,0.04
V1000990,2022-12-31 00:00:00,34.0,2022Q4,2022-12-31 00:00:00,75.0,2.2058823529411766,0.96
V1000990,2023-03-31 00:00:00,65.0,2023Q1,2023-03-31 00:00:00,8.0,0.12307692307692308,2.2058823529411766
V1000990,2023-06-30 00:00:00,8.0,2023Q2,2023-06-30 00:00:00,39.0,4.875,0.12307692307692308
V1000990,2023-09-30 00:00:00,28.0,2023Q3,2023-09-30 00:00:00,32.0,1.1428571428571428,4.875
V1000992,2021-06-30 00:00:00,10.0,2021Q2,0,0.0,0.0,
V1000992,2021-09-30 00:00:00,20.0,2021Q3,2021-09-30 00:00:00,20.0,1.0,0.0
V1000992,2021-12-31 00:00:00,10.0,2021Q4,0,0.0,0.0,1.0
V1000992,2022-03-31 00:00:00,20.0,2022Q1,2022-03-31 00:00:00,30.0,1.5,0.0
V1000992,2022-06-30 00:00:00,20.0,2022Q2,0,0.0,0.0,1.5
V1000992,2022-09-30 00:00:00,30.0,2022Q3,2022-09-30 00:00:00,25.0,0.8333333333333334,0.0
V1000992,2023-03-31 00:00:00,10.0,2023Q1,0,0.0,0.0,0.8333333333333334
V1000992,2023-06-30 00:00:00,10.0,2023Q2,2023-06-30 00:00:00,10.0,1.0,0.0
V1000995,2021-03-31 00:00:00,12.0,2021Q1,2021-03-31 00:00:00,3.0,0.25,
V1000995,2021-06-30 00:00:00,3.0,2021Q2,2021-06-30 00:00:00,9.0,3.0,0.25
V1000995,2021-09-30 00:00:00,18.0,2021Q3,2021-09-30 00:00:00,28.0,1.5555555555555556,3.0
V1000995,2021-12-31 00:00:00,15.0,2021Q4,2021-12-31 00:00:00,21.0,1.4,1.5555555555555556
V1000995,2022-03-31 00:00:00,3.0,2022Q1,2022-03-31 00:00:00,9.0,3.0,1.4
V1000995,2022-06-30 00:00:00,13.0,2022Q2,2022-06-30 00:00:00,10.0,0.7692307692307693,3.0
V1000995,2023-06-30 00:00:00,12.0,2023Q2,2023-06-30 00:00:00,12.0,1.0,0.7692307692307693
V1000995,2023-09-30 00:00:00,18.0,2023Q3,2023-09-30 00:00:00,9.0,0.5,1.0
V1001001,2021-03-31 00:00:00,30.0,2021Q1,2021-03-31 00:00:00,10.0,0.3333333333333333,
V1001001,2021-06-30 00:00:00,10.0,2021Q2,2021-06-30 00:00:00,30.0,3.0,0.3333333333333333
V1001001,2021-09-30 00:00:00,10.0,2021Q3,2021-09-30 00:00:00,20.0,2.0,3.0
V1001001,2021-12-31 00:00:00,30.0,2021Q4,0,0.0,0.0,2.0
V1001001,2022-03-31 00:00:00,40.0,2022Q1,2022-03-31 00:00:00,10.0,0.25,0.0
V1001001,2022-06-30 00:00:00,20.0,2022Q2,2022-06-30 00:00:00,31.0,1.55,0.25
V1001001,2022-09-30 00:00:00,10.0,2022Q3,2022-09-30 00:00:00,8.0,0.8,1.55
V1001001,2022-12-31 00:00:00,10.0,2022Q4,2022-12-31 00:00:00,51.0,5.1,0.8
V1001001,2023-03-31 00:00:00,40.0,2023Q1,0,0.0,0.0,5.1
V1001002,2022-06-30 00:00:00,10.0,2022Q2,2022-06-30 00:00:00,4.0,0.4,
V1001002,2023-03-31 00:00:00,2.0,2023Q1,0,0.0,0.0,0.4
V1001005,2021-06-30 00:00:00,12.0,2021Q2,2021-06-30 00:00:00,4.0,0.3333333333333333,
V1001005,2021-09-30 00:00:00,12.0,2021Q3,2021-09-30 00:00:00,30.0,2.5,0.3333333333333333
V1001005,2022-03-31 00:00:00,12.0,2022Q1,0,0.0,0.0,2.5
V1001005,2023-03-31 00:00:00,12.0,2023Q1,2023-03-31 00:00:00,12.0,1.0,0.0
