item_number,total_overstock_net,latest_inventory,reduction_percentage
227040,-127.0,106.0,-119.81132075471699
228680,-176.0,-111.0,158.55855855855856
228700,-1178.0,-18.0,6544.444444444444
230080,90.0,772.0,11.658031088082902
230120,-910.0,1178.0,-77.24957555178268
230180,-83.0,353.0,-23.512747875354105
230440,-750.0,0.0,-inf
230800,-220.0,-73.0,301.36986301369865
231610,-9.0,0.0,-inf
231900,-1970.0,-1425.0,138.24561403508773
231940,-4028.0,-655.0,614.9618320610687
235061,-1319.0,-388.0,339.9484536082474
235080,-1762.0,-233.0,756.2231759656652
235400,-192.0,-87.0,220.68965517241378
235941,-1921.0,359.0,-535.0974930362117
236320,500.0,0.0,inf
236761,-1744.0,6376.0,-27.352572145545796
238020,-696.0,5.0,-13919.999999999998
238030,-3.0,45.0,-6.666666666666667
238040,-374.0,2935.0,-12.742759795570699
238475,28.0,25.0,112.00000000000001
238480,-1300.0,4.0,-32500.0
239600,89.0,-1112.0,-8.003597122302159
241160,-174.0,54.0,-322.22222222222223
245123,-326.0,-186.0,175.2688172043011
245142,-1533.0,672.0,-228.125
245755,84.0,729.0,11.522633744855968
246271,-813.0,1593.0,-51.03578154425612
247043,-2592.0,0.0,-inf
247182,-6804.0,0.0,-inf
49511-309,-36.0,0.0,-inf
500089,-163.0,0.0,-inf
509101,-1131.0,-541.0,209.0573012939002
510296,-100.0,0.0,-inf
510368,-476.0,518.0,-91.8918918918919
510762,-1648.0,2183.0,-75.49244159413651
510824,140.0,3880.0,3.608247422680412
510936,-315.0,1448.0,-21.754143646408842
511142,0.0,0.0,
512025,0.0,8.0,0.0
512027,-629.0,415.0,-151.56626506024097
512620,-1733.0,3138.0,-55.226258763543655
512740,344.0,266.0,129.32330827067668
512794,-197.0,12.0,-1641.6666666666667
513025,-3072.0,0.0,-inf
513046,-635.0,0.0,-inf
513574,-390.0,271.0,-143.91143911439116
513622,-174.0,8.0,-2175.0
514762,-20.0,0.0,-inf
517410,-11980.0,20.0,-59900.0
517411,-3500.0,0.0,-inf
517412,-3550.0,0.0,-inf
517414,-1200.0,-225.0,533.3333333333333
517415,-975.0,-225.0,433.3333333333333
517418,-16200.0,-8100.0,200.0
517419,-9900.0,-4400.0,225.0
517429,-600.0,-455.0,131.86813186813185
517431,-400.0,0.0,-inf
52-115-223-001,-2.0,-18.0,11.11111111111111
52-116-917-501,-5.0,55.0,-9.090909090909092
52-116-917-523,18.0,83.0,21.686746987951807
52-116-918-501,-17.0,127.0,-13.385826771653544
52-116-918-521,-6.0,9.0,-66.66666666666666
52-116-921-501,-5.0,15.0,-33.33333333333333
52-116-923-501,-6.0,53.0,-11.320754716981133
52-116-924-501,34.0,66.0,51.515151515151516
52-116-926-501,-7.0,14.0,-50.0
52-122-982-003,-188.0,0.0,-inf
52-123-957-501,4.0,32.0,12.5
52-126-533-001,0.0,0.0,
52-128-803-501,-5.0,-1.0,500.0
52-129-475-501,-2.0,-1.0,200.0
52-161-003-001,-1.0,0.0,-inf
52-161-304-001,-4.0,0.0,-inf
52-219-923-515,-9.0,18.0,-50.0
52-219-923-519,-16.0,8.0,-200.0
52-229-646-001,5.0,-30.0,-16.666666666666664
52-229-647-001,-21.0,-6.0,350.0
52-233-931-359,0.0,0.0,
52-233-931-413,-1.0,1.0,-100.0
52-233-931-419,2.0,2.0,100.0
52-235-844-001,36.0,36.0,100.0
52-235-854-001,-5.0,0.0,-inf
52-239-343-001,-25.0,20.0,-125.0
52-239-343-003,-52.0,0.0,-inf
52-239-345-001,-76.0,10.0,-760.0
52-239-346-001,-50.0,0.0,-inf
52-239-347-003,-3.0,0.0,-inf
52-239-349-003,60.0,45.0,133.33333333333331
52-239-349-005,-2.0,0.0,-inf
52-239-532-001,-4.0,-2.0,200.0
52-239-537-001,0.0,0.0,
52-239-563-001,-48.0,-16.0,300.0
52-239-611-001,-4.0,-1.0,400.0
52-260-376-003,0.0,0.0,
52-260-537-001,-170.0,-112.0,151.78571428571428
52-261-022-001,-2.0,-3.0,66.66666666666666
52-261-026-001,-1.0,0.0,-inf
52-261-582-001,-15.0,15.0,-100.0
52-261-625-002,-58.0,0.0,-inf
52-322-941-001,-4.0,-7.0,57.14285714285714
52-324-006-039,-1.0,0.0,-inf
52-324-006-075,-19.0,0.0,-inf
52-324-006-087,-10.0,0.0,-inf
52-324-007-098,-6.0,1.0,-600.0
52-324-015-084,-5.0,-6.0,83.33333333333334
52-324-015-092,-2.0,0.0,-inf
52-324-015-140,0.0,0.0,
52-327-220-007,0.0,0.0,
52-360-245-001,-19.0,0.0,-inf
52-360-905-001,-2.0,2.0,-100.0
52-361-106-001,-8.0,16.0,-50.0
52-362-271-001,-60.0,-15.0,400.0
52-362-335-001,-10.0,-5.0,200.0
52-362-387-001,-36.0,35.0,-102.85714285714285
52-427-242-501,-27.0,-48.0,56.25
52-427-243-501,-93.0,27.0,-344.44444444444446
52-427-285-501,-72.0,287.0,-25.087108013937282
52-427-361-501,-44.0,19.0,-231.57894736842107
52-427-932-501,-5.0,18.0,-27.77777777777778
52-429-717-020,-3.0,0.0,-inf
52-460-715-501,-7.0,217.0,-3.225806451612903
52-460-745-501,-8.0,46.0,-17.391304347826086
52-460-754-001,-4.0,-3.0,133.33333333333331
52-460-769-005,-2.0,0.0,-inf
52-460-769-007,-3.0,0.0,-inf
52-460-769-008,-1.0,0.0,-inf
52-460-769-009,2.0,18.0,11.11111111111111
52-460-769-011,10.0,12.0,83.33333333333334
52-460-769-012,-1.0,-3.0,33.33333333333333
52-460-769-016,-5.0,4.0,-125.0
52-460-769-017,-11.0,20.0,-55.00000000000001
52-460-769-019,-12.0,-4.0,300.0
52-460-769-020,-2.0,3.0,-66.66666666666666
52-460-769-021,-4.0,4.0,-100.0
52-460-769-022,-1.0,0.0,-inf
52-460-769-210,-3.0,0.0,-inf
52-460-769-212,-4.0,5.0,-80.0
52-460-769-214,-2.0,-4.0,50.0
52-460-769-216,3.0,6.0,50.0
52-460-769-218,-3.0,0.0,-inf
52-460-769-232,-1.0,0.0,-inf
52-460-769-234,-1.0,0.0,-inf
52-460-769-235,-1.0,0.0,-inf
52-460-769-607,0.0,0.0,
52-460-769-700,0.0,3.0,0.0
52-460-769-702,-3.0,0.0,-inf
52-460-769-704,0.0,0.0,
52-460-769-706,0.0,0.0,
52-460-769-708,0.0,1.0,0.0
52-460-769-714,-2.0,0.0,-inf
52-461-390-001,-8.0,-8.0,100.0
52-461-826-501,-1.0,0.0,-inf
52-461-827-501,-4.0,1.0,-400.0
52-461-828-501,-3.0,-1.0,300.0
52-462-165-501,-80.0,-57.0,140.35087719298244
555036,-20.0,225.0,-8.88888888888889
555038,-274.0,283.0,-96.81978798586573
555039,-18.0,-78.0,23.076923076923077
555062,-85.0,15.0,-566.6666666666667
555069,0.0,0.0,
555072,-12.0,15.0,-80.0
555074,-1.0,3.0,-33.33333333333333
555075,-16.0,-24.0,66.66666666666666
557021,-7.0,0.0,-inf
557023,0.0,0.0,
557024,-10.0,0.0,-inf
557026,-10.0,0.0,-inf
557046,-4.0,5.0,-80.0
557047,-5.0,0.0,-inf
6055B2001,-19.0,0.0,-inf
60A0B1001,-12.0,256.0,-4.6875
60A0B1003,0.0,11.0,0.0
60A0B1004,-8.0,76.0,-10.526315789473683
60A0B1005,-56.0,246.0,-22.76422764227642
60A0B1006,0.0,42.0,0.0
60A0B1007,-24.0,11.0,-218.18181818181816
60A0B3001,0.0,38.0,0.0
60A0B3002,-139.0,1275.0,-10.901960784313726
60A0B3003,13.0,57.0,22.807017543859647
60A0B3004,0.0,33.0,0.0
60B0B1004,-146.0,373.0,-39.14209115281501
70782-202B-5180,-50.0,0.0,-inf
707940270,-7.0,-2.0,350.0
707940350,-14.0,102.0,-13.725490196078432
758017040,-1.0,0.0,-inf
758017070,-2.0,0.0,-inf
758017080,3.0,4.0,75.0
760186040,-14.0,-18.0,77.77777777777779
760186080,-10.0,-5.0,200.0
760186090,-8.0,-27.0,29.629629629629626
760186150,-12.0,13.0,-92.3076923076923
760212040,-18.0,-6.0,300.0
760282000,-123.0,146.0,-84.24657534246576
760282050,-30.0,-1.0,3000.0
760282070,-9.0,0.0,-inf
760311160,0.0,0.0,
760311349,-10.0,18.0,-55.55555555555556
760311389,-4.0,3.0,-133.33333333333331
760382040,-1.0,0.0,-inf
760382700,-1.0,-3.0,33.33333333333333
7604A0080,-3.0,0.0,-inf
7604B0099,-15.0,16.0,-93.75
76068072B,2.0,-4.0,-50.0
760851440,-10.0,-7.0,142.85714285714286
760851460,-2.0,-1.0,200.0
760913420,-113.0,67.0,-168.65671641791045
760913430,-888.0,699.0,-127.03862660944205
760913470,-56.0,92.0,-60.86956521739131
760913490,2.0,2.0,100.0
761210120,-3.0,-2.0,150.0
761270100,-2.0,-19.0,10.526315789473683
7624A0430,-1.0,0.0,-inf
7624A1810,-1.0,0.0,-inf
7624A2870,-1.0,0.0,-inf
7624B0190,0.0,0.0,
7624B1230,0.0,2.0,0.0
7624B1450,-2.0,0.0,-inf
7624B1660,-2.0,0.0,-inf
7624B4450,0.0,0.0,
7624B4930,0.0,0.0,
762503370,-12.0,5.0,-240.0
762503900,-6.0,0.0,-inf
762503910,-10.0,7.0,-142.85714285714286
762503930,-8.0,0.0,-inf
762871000,9.0,-19.0,-47.368421052631575
763380100,-100.0,21.0,-476.1904761904762
763418110,-24.0,-12.0,200.0
763418130,-1.0,30.0,-3.3333333333333335
763478070,2.0,43.0,4.651162790697675
763871060,-19.0,21.0,-90.47619047619048
763871080,-2.0,0.0,-inf
765210120,-5.0,81.0,-6.172839506172839
765210150,-3.0,0.0,-inf
765210230,-19.0,0.0,-inf
765270120,-20.0,0.0,-inf
765270160,-39.0,3.0,-1300.0
765270180,-1.0,0.0,-inf
765270190,0.0,0.0,
765310210,0.0,19.0,0.0
765310250,-3.0,0.0,-inf
765310340,-15.0,3.0,-500.0
765350120,0.0,10.0,0.0
765350160,-58.0,-17.0,341.1764705882353
765350180,3.0,0.0,inf
765560240,-9.0,-2.0,450.0
767780010,-7.0,12.0,-58.333333333333336
768081040,-132.0,204.0,-64.70588235294117
768082350,-135.0,109.0,-123.8532110091743
768082390,2.0,4.0,50.0
768082420,-7.0,3.0,-233.33333333333334
768560020,-12.0,-18.0,66.66666666666666
768560030,-1918.0,2.0,-95900.0
768560850,-55.0,121.0,-45.45454545454545
768567470,4.0,89.0,4.49438202247191
769180450,-9.0,74.0,-12.162162162162163
769580070,-36.0,-2.0,1800.0
769580090,-21.0,2.0,-1050.0
769580920,3.0,7.0,42.857142857142854
769580930,0.0,0.0,
769580940,-2.0,0.0,-inf
771750142,-23.0,11.0,-209.0909090909091
772210001,-12.0,12.0,-100.0
772210202,-184.0,-3.0,6133.333333333334
772221421,-100.0,1.0,-10000.0
772240530,-17.0,0.0,-inf
772240649,0.0,0.0,
772310457,-5.0,1.0,-500.0
772543004,-3.0,-1.0,300.0
772610211,-80.0,60.0,-133.33333333333331
772610734,-190.0,-20.0,950.0
772611207,-246.0,0.0,-inf
772611246,-221.0,150.0,-147.33333333333334
772612606,-168.0,1032.0,-16.27906976744186
772614121,-92.0,100.0,-92.0
772614122,85.0,100.0,85.0
772614325,-7.0,0.0,-inf
772615715,-116.0,4.0,-2900.0
772615716,-23.0,4.0,-575.0
772618921,-42.0,-2.0,2100.0
772634152,-459.0,327.0,-140.36697247706422
772634336,-228.0,-26.0,876.923076923077
772640853,-6.0,-60.0,10.0
772650347,-4.0,1.0,-400.0
772650797,-145.0,26.0,-557.6923076923076
772762040,-166.0,-19.0,873.6842105263157
772762044,-6.0,0.0,-inf
773344006,-1.0,0.0,-inf
7C0154010,-74.0,0.0,-inf
7C0154040,-150.0,-21.0,714.2857142857143
7C0154050,-113.0,73.0,-154.7945205479452
7C0154060,-5.0,0.0,-inf
7C0154150,-10.0,-4.0,250.0
7C0252010,-7.0,-35.0,20.0
7C0252020,-117.0,145.0,-80.6896551724138
7C0252050,-20.0,0.0,-inf
7C0252060,-8.0,0.0,-inf
7C0252070,-12.0,9.0,-133.33333333333331
7C0342220,-1.0,6.0,-16.666666666666664
7C0342480,-1.0,-5.0,20.0
7C0342490,-12.0,0.0,-inf
7C0342530,0.0,5.0,0.0
7C0352440,3.0,4.0,75.0
7C0352790,-1.0,0.0,-inf
7C0449030,-5.0,-6.0,83.33333333333334
7C0449080,-34.0,34.0,-100.0
7C0449190,5.0,1.0,500.0
7C064101A,-225.0,303.0,-74.25742574257426
7C064102B,-50.0,67.0,-74.6268656716418
7C064103B,-21.0,-4.0,525.0
7C0851390,-5.0,0.0,-inf
7C105250B,-2.0,9.0,-22.22222222222222
7C1252110,-329.0,220.0,-149.54545454545453
7C1252120,-68.0,30.0,-226.66666666666666
7C1252130,-39.0,20.0,-195.0
7C1252160,-180.0,121.0,-148.7603305785124
7C1252170,-29.0,9.0,-322.22222222222223
7C1252180,-75.0,0.0,-inf
7C1951020,-22.0,-3.0,733.3333333333333
7C5350210,-1.0,0.0,-inf
7C5350230,-5.0,0.0,-inf
7C5750500,4.0,7.0,57.14285714285714
7C5750530,-9.0,0.0,-inf
7C8051020,-5.0,116.0,-4.310344827586207
7C8051030,-12.0,-21.0,57.14285714285714
902793,-4.0,0.0,-inf
902896,-12.0,0.0,-inf
902897,-1.0,0.0,-inf
902909,-2.0,0.0,-inf
902930,-6.0,6.0,-100.0
903277,-3.0,0.0,-inf
903401,-3.0,0.0,-inf
903568,-22.0,-6.0,366.66666666666663
903574,5.0,142.0,3.5211267605633805
903575,-188.0,77.0,-244.15584415584414
903576,-24.0,843.0,-2.8469750889679712
903577,-65.0,47.0,-138.29787234042556
903578,-131.0,823.0,-15.91737545565006
903579,-58.0,37.0,-156.75675675675674
903580,-74.0,912.0,-8.114035087719298
903581,-143.0,368.0,-38.858695652173914
903582,933.0,451.0,206.87361419068736
903583,-55.0,309.0,-17.79935275080906
903584,-109.0,388.0,-28.09278350515464
903585,235.0,181.0,129.8342541436464
903586,-90.0,22.0,-409.09090909090907
903587,-30.0,-58.0,51.724137931034484
903588,-20.0,19.0,-105.26315789473684
903589,-37.0,20.0,-185.0
903590,-76.0,27.0,-281.48148148148147
903591,-60.0,0.0,-inf
A03830,-120.0,-141.0,85.1063829787234
A07018,1.0,25.0,4.0
A07029,-20.0,0.0,-inf
A07031,-50.0,-19.0,263.15789473684214
A07032,0.0,0.0,
A07033,-46.0,232.0,-19.82758620689655
A07034,-44.0,24.0,-183.33333333333331
A07035,-4.0,6.0,-66.66666666666666
A91243,127.0,41.0,309.7560975609756
A91264,-87.0,0.0,-inf
A91265,-196.0,4.0,-4900.0
A91266,0.0,0.0,
A91557,-25.0,14.0,-178.57142857142858
A91558,-25.0,-54.0,46.2962962962963
A91559,-156.0,0.0,-inf
A91560,-141.0,3.0,-4700.0
A91561,-19.0,44.0,-43.18181818181818
AC0410,6.0,-13.0,-46.15384615384615
AC0420,0.0,-24.0,-0.0
AC0480,-26.0,74.0,-35.13513513513514
AC0720,200.0,2945.0,6.791171477079796
AC0732,-40.0,-44.0,90.9090909090909
AC0734,-21.0,56.0,-37.5
AC0803,-10.0,0.0,-inf
AC1204,-1.0,0.0,-inf
AC1401,-2.0,0.0,-inf
AC1408,0.0,0.0,
AC1409,-2.0,0.0,-inf
AC1411,-2.0,9.0,-22.22222222222222
AC1412,-12.0,1.0,-1200.0
AC1440,-2.0,0.0,-inf
AC1445,-20.0,10.0,-200.0
AC1464,-1.0,1.0,-100.0
AC1473,-15.0,0.0,-inf
AC1474,-1.0,0.0,-inf
AC1487,-1.0,0.0,-inf
AC1560,0.0,0.0,
AC1568,-1.0,1.0,-100.0
AC1576,-1.0,0.0,-inf
AC1578,-1.0,0.0,-inf
AC1584,-3.0,0.0,-inf
AC1586,-3.0,0.0,-inf
AC1710,0.0,0.0,
AC1733,0.0,0.0,
AC1849,-4.0,-1.0,400.0
AC1850,-2.0,-1.0,200.0
