item_number,transaction_date_received,Quantity_received,period,transaction_date_shipped,Quantity_shipped,ship_receive_ratio,previous_ratio
P81295,2021-12-31 00:00:00,612.0,2021,2021-12-31 00:00:00,288.0,0.47058823529411764,
P81295,2022-12-31 00:00:00,648.0,2022,2022-12-31 00:00:00,396.0,0.6111111111111112,0.47058823529411764
P81295,2023-12-31 00:00:00,324.0,2023,2023-12-31 00:00:00,396.0,1.2222222222222223,0.6111111111111112
P81312,2021-12-31 00:00:00,140.0,2021,2021-12-31 00:00:00,180.0,1.2857142857142858,
P81312,2022-12-31 00:00:00,216.0,2022,2022-12-31 00:00:00,108.0,0.5,1.2857142857142858
P81314,2021-12-31 00:00:00,216.0,2021,2021-12-31 00:00:00,216.0,1.0,
P81314,2022-12-31 00:00:00,504.0,2022,2022-12-31 00:00:00,360.0,0.7142857142857143,1.0
P81314,2023-12-31 00:00:00,396.0,2023,2023-12-31 00:00:00,252.0,0.6363636363636364,0.7142857142857143
P81334,2021-12-31 00:00:00,1440.0,2021,2021-12-31 00:00:00,1290.0,0.8958333333333334,
P81334,2022-12-31 00:00:00,1764.0,2022,2022-12-31 00:00:00,1301.0,0.7375283446712018,0.8958333333333334
P81334,2023-12-31 00:00:00,936.0,2023,2023-12-31 00:00:00,937.0,1.001068376068376,0.7375283446712018
P81354,2021-12-31 00:00:00,252.0,2021,2021-12-31 00:00:00,324.0,1.2857142857142858,
P81354,2022-12-31 00:00:00,540.0,2022,2022-12-31 00:00:00,324.0,0.6,1.2857142857142858
P81354,2023-12-31 00:00:00,432.0,2023,2023-12-31 00:00:00,432.0,1.0,0.6
P81357,2021-12-31 00:00:00,432.0,2021,2021-12-31 00:00:00,348.0,0.8055555555555556,
P81357,2022-12-31 00:00:00,864.0,2022,2022-12-31 00:00:00,444.0,0.5138888888888888,0.8055555555555556
P81357,2023-12-31 00:00:00,72.0,2023,2023-12-31 00:00:00,432.0,6.0,0.5138888888888888
P81485,2021-12-31 00:00:00,4600.0,2021,2021-12-31 00:00:00,3000.0,0.6521739130434783,
P81485,2022-12-31 00:00:00,2400.0,2022,2022-12-31 00:00:00,2073.0,0.86375,0.6521739130434783
P81485,2023-12-31 00:00:00,1202.0,2023,2023-12-31 00:00:00,1201.0,0.9991680532445923,0.86375
P81486,2021-12-31 00:00:00,9100.0,2021,2021-12-31 00:00:00,8600.0,0.945054945054945,
P81486,2022-12-31 00:00:00,7000.0,2022,2022-12-31 00:00:00,5134.0,0.7334285714285714,0.945054945054945
P81486,2023-12-31 00:00:00,2584.0,2023,2023-12-31 00:00:00,3792.0,1.4674922600619196,0.7334285714285714
P81487,2021-12-31 00:00:00,3100.0,2021,2021-12-31 00:00:00,2480.0,0.8,
P81487,2022-12-31 00:00:00,1500.0,2022,2022-12-31 00:00:00,1182.0,0.788,0.8
P81487,2023-12-31 00:00:00,740.0,2023,2023-12-31 00:00:00,1049.0,1.4175675675675676,0.788
P81488,2021-12-31 00:00:00,5400.0,2021,2021-12-31 00:00:00,4889.0,0.9053703703703704,
P81488,2022-12-31 00:00:00,4203.0,2022,2022-12-31 00:00:00,2605.0,0.6197953842493457,0.9053703703703704
P81488,2023-12-31 00:00:00,1057.0,2023,2023-12-31 00:00:00,2315.0,2.1901608325449384,0.6197953842493457
P81496,2021-12-31 00:00:00,214.0,2021,2021-12-31 00:00:00,214.0,1.0,
P81496,2022-12-31 00:00:00,749.0,2022,2022-12-31 00:00:00,739.0,0.986648865153538,1.0
P81496,2023-12-31 00:00:00,544.0,2023,2023-12-31 00:00:00,323.0,0.59375,0.986648865153538
P81497,2021-12-31 00:00:00,700.0,2021,2021-12-31 00:00:00,300.0,0.42857142857142855,
P81497,2022-12-31 00:00:00,400.0,2022,2022-12-31 00:00:00,412.0,1.03,0.42857142857142855
P81498,2021-12-31 00:00:00,50.0,2021,2021-12-31 00:00:00,25.0,0.5,
P81498,2022-12-31 00:00:00,75.0,2022,2022-12-31 00:00:00,73.0,0.9733333333333334,0.5
P81498,2023-12-31 00:00:00,82.0,2023,2023-12-31 00:00:00,57.0,0.6951219512195121,0.9733333333333334
P81771,2021-12-31 00:00:00,37500.0,2021,2021-12-31 00:00:00,27500.0,0.7333333333333333,
P81933,2022-12-31 00:00:00,32.0,2022,2022-12-31 00:00:00,4.0,0.125,
P81933,2023-12-31 00:00:00,89.0,2023,2023-12-31 00:00:00,67.0,0.7528089887640449,0.125
P81950,2021-12-31 00:00:00,3072.0,2021,2021-12-31 00:00:00,1408.0,0.4583333333333333,
P81950,2022-12-31 00:00:00,2048.0,2022,2022-12-31 00:00:00,2688.0,1.3125,0.4583333333333333
P81952,2021-12-31 00:00:00,2048.0,2021,2021-12-31 00:00:00,1536.0,0.75,
P81952,2022-12-31 00:00:00,2304.0,2022,2022-12-31 00:00:00,2215.0,0.9613715277777778,0.75
P81952,2023-12-31 00:00:00,384.0,2023,2023-12-31 00:00:00,512.0,1.3333333333333333,0.9613715277777778
P82096,2022-12-31 00:00:00,1.0,2022,0,0.0,0.0,
P82098,2022-12-31 00:00:00,2.0,2022,0,0.0,0.0,
P82098,2023-12-31 00:00:00,30.0,2023,2023-12-31 00:00:00,2.0,0.06666666666666667,0.0
P82099,2022-12-31 00:00:00,2.0,2022,0,0.0,0.0,
P82099,2023-12-31 00:00:00,2.0,2023,2023-12-31 00:00:00,2.0,1.0,0.0
P82155,2022-12-31 00:00:00,2.0,2022,0,0.0,0.0,
P82155,2023-12-31 00:00:00,3.0,2023,2023-12-31 00:00:00,3.0,1.0,0.0
P82160,2022-12-31 00:00:00,1.0,2022,0,0.0,0.0,
P82160,2023-12-31 00:00:00,3.0,2023,2023-12-31 00:00:00,1.0,0.3333333333333333,0.0
P82169,2022-12-31 00:00:00,24.0,2022,0,0.0,0.0,
P82169,2023-12-31 00:00:00,71.0,2023,2023-12-31 00:00:00,61.0,0.8591549295774648,0.0
P82170,2022-12-31 00:00:00,9.0,2022,0,0.0,0.0,
P82170,2023-12-31 00:00:00,16.0,2023,2023-12-31 00:00:00,16.0,1.0,0.0
P82329,2021-12-31 00:00:00,930.0,2021,2021-12-31 00:00:00,750.0,0.8064516129032258,
P82329,2022-12-31 00:00:00,690.0,2022,2022-12-31 00:00:00,514.0,0.744927536231884,0.8064516129032258
P82329,2023-12-31 00:00:00,298.0,2023,2023-12-31 00:00:00,358.0,1.2013422818791946,0.744927536231884
P82331,2021-12-31 00:00:00,576.0,2021,2021-12-31 00:00:00,448.0,0.7777777777777778,
P82331,2022-12-31 00:00:00,448.0,2022,2022-12-31 00:00:00,346.0,0.7723214285714286,0.7777777777777778
P82331,2023-12-31 00:00:00,224.0,2023,2023-12-31 00:00:00,262.0,1.1696428571428572,0.7723214285714286
P82333,2021-12-31 00:00:00,24.0,2021,2021-12-31 00:00:00,24.0,1.0,
P82333,2022-12-31 00:00:00,48.0,2022,2022-12-31 00:00:00,44.0,0.9166666666666666,1.0
P82333,2023-12-31 00:00:00,75.0,2023,2023-12-31 00:00:00,55.0,0.7333333333333333,0.9166666666666666
P82363,2021-12-31 00:00:00,4.0,2021,2021-12-31 00:00:00,2.0,0.5,
P82364,2021-12-31 00:00:00,92.0,2021,2021-12-31 00:00:00,99.0,1.076086956521739,
P82364,2022-12-31 00:00:00,86.0,2022,2022-12-31 00:00:00,60.0,0.6976744186046512,1.076086956521739
P82364,2023-12-31 00:00:00,47.0,2023,2023-12-31 00:00:00,48.0,1.0212765957446808,0.6976744186046512
P82437,2021-12-31 00:00:00,4.0,2021,2021-12-31 00:00:00,5.0,1.25,
P82437,2023-12-31 00:00:00,2.0,2023,0,0.0,0.0,1.25
P82444,2021-12-31 00:00:00,1.0,2021,2021-12-31 00:00:00,1.0,1.0,
P82641,2022-12-31 00:00:00,6.0,2022,0,0.0,0.0,
P82641,2023-12-31 00:00:00,6.0,2023,2023-12-31 00:00:00,8.0,1.3333333333333333,0.0
P82643,2022-12-31 00:00:00,21.0,2022,0,0.0,0.0,
P82643,2023-12-31 00:00:00,95.0,2023,2023-12-31 00:00:00,61.0,0.6421052631578947,0.0
P82645,2022-12-31 00:00:00,12.0,2022,0,0.0,0.0,
P82645,2023-12-31 00:00:00,40.0,2023,2023-12-31 00:00:00,32.0,0.8,0.0
P82646,2022-12-31 00:00:00,20.0,2022,2022-12-31 00:00:00,4.0,0.2,
P82646,2023-12-31 00:00:00,50.0,2023,2023-12-31 00:00:00,46.0,0.92,0.2
P82859,2022-12-31 00:00:00,3.0,2022,2022-12-31 00:00:00,3.0,1.0,
P82860,2021-12-31 00:00:00,4.0,2021,2021-12-31 00:00:00,6.0,1.5,
P82873,2021-12-31 00:00:00,20.0,2021,2021-12-31 00:00:00,40.0,2.0,
P82888,2021-12-31 00:00:00,36.0,2021,2021-12-31 00:00:00,73.0,2.0277777777777777,
P82888,2022-12-31 00:00:00,1398.0,2022,2022-12-31 00:00:00,1068.0,0.7639484978540773,2.0277777777777777
P82888,2023-12-31 00:00:00,809.0,2023,2023-12-31 00:00:00,565.0,0.6983930778739185,0.7639484978540773
P82929,2021-12-31 00:00:00,7.0,2021,2021-12-31 00:00:00,17.0,2.4285714285714284,
P82929,2022-12-31 00:00:00,6.0,2022,2022-12-31 00:00:00,8.0,1.3333333333333333,2.4285714285714284
P82929,2023-12-31 00:00:00,19.0,2023,2023-12-31 00:00:00,15.0,0.7894736842105263,1.3333333333333333
P82946,2021-12-31 00:00:00,18.0,2021,2021-12-31 00:00:00,19.0,1.0555555555555556,
P82946,2022-12-31 00:00:00,18.0,2022,2022-12-31 00:00:00,19.0,1.0555555555555556,1.0555555555555556
P82946,2023-12-31 00:00:00,19.0,2023,2023-12-31 00:00:00,11.0,0.5789473684210527,1.0555555555555556
P85018,2021-12-31 00:00:00,31.0,2021,2021-12-31 00:00:00,46.0,1.4838709677419355,
P85018,2022-12-31 00:00:00,38.0,2022,2022-12-31 00:00:00,38.0,1.0,1.4838709677419355
P85025,2023-12-31 00:00:00,9.0,2023,2023-12-31 00:00:00,9.0,1.0,
P85075,2021-12-31 00:00:00,689.0,2021,2021-12-31 00:00:00,115.0,0.16690856313497823,
P85075,2022-12-31 00:00:00,266.0,2022,2022-12-31 00:00:00,200.0,0.7518796992481203,0.16690856313497823
P85164,2021-12-31 00:00:00,5.0,2021,2021-12-31 00:00:00,6.0,1.2,
P85164,2022-12-31 00:00:00,5.0,2022,2022-12-31 00:00:00,5.0,1.0,1.2
P85164,2023-12-31 00:00:00,11.0,2023,0,0.0,0.0,1.0
P85166,2021-12-31 00:00:00,912.0,2021,2021-12-31 00:00:00,768.0,0.8421052631578947,
P85166,2022-12-31 00:00:00,648.0,2022,2022-12-31 00:00:00,515.0,0.7947530864197531,0.8421052631578947
P85166,2023-12-31 00:00:00,336.0,2023,2023-12-31 00:00:00,421.0,1.2529761904761905,0.7947530864197531
P85180,2021-12-31 00:00:00,50.0,2021,2021-12-31 00:00:00,50.0,1.0,
P85180,2022-12-31 00:00:00,100.0,2022,2022-12-31 00:00:00,50.0,0.5,1.0
P85180,2023-12-31 00:00:00,50.0,2023,2023-12-31 00:00:00,50.0,1.0,0.5
P85237,2021-12-31 00:00:00,1680.0,2021,2021-12-31 00:00:00,1440.0,0.8571428571428571,
P85237,2022-12-31 00:00:00,1200.0,2022,2022-12-31 00:00:00,759.0,0.6325,0.8571428571428571
P85237,2023-12-31 00:00:00,576.0,2023,2023-12-31 00:00:00,629.0,1.0920138888888888,0.6325
P85238,2021-12-31 00:00:00,1392.0,2021,2021-12-31 00:00:00,1152.0,0.8275862068965517,
P85238,2022-12-31 00:00:00,1056.0,2022,2022-12-31 00:00:00,763.0,0.7225378787878788,0.8275862068965517
P85238,2023-12-31 00:00:00,528.0,2023,2023-12-31 00:00:00,576.0,1.0909090909090908,0.7225378787878788
P85239,2021-12-31 00:00:00,3690.0,2021,2021-12-31 00:00:00,3600.0,0.975609756097561,
P85239,2022-12-31 00:00:00,2610.0,2022,2022-12-31 00:00:00,1715.0,0.657088122605364,0.975609756097561
P85239,2023-12-31 00:00:00,1259.0,2023,2023-12-31 00:00:00,1521.0,1.2081016679904686,0.657088122605364
P85240,2022-12-31 00:00:00,128.0,2022,2022-12-31 00:00:00,69.0,0.5390625,
P85240,2023-12-31 00:00:00,79.0,2023,2023-12-31 00:00:00,96.0,1.2151898734177216,0.5390625
P85242,2021-12-31 00:00:00,612.0,2021,2021-12-31 00:00:00,504.0,0.8235294117647058,
P85242,2022-12-31 00:00:00,432.0,2022,2022-12-31 00:00:00,322.0,0.7453703703703703,0.8235294117647058
P85242,2023-12-31 00:00:00,216.0,2023,2023-12-31 00:00:00,252.0,1.1666666666666667,0.7453703703703703
P85243,2021-12-31 00:00:00,4722.0,2021,2021-12-31 00:00:00,3672.0,0.7776365946632783,
P85243,2022-12-31 00:00:00,2970.0,2022,2022-12-31 00:00:00,2429.0,0.8178451178451178,0.7776365946632783
P85243,2023-12-31 00:00:00,1672.0,2023,2023-12-31 00:00:00,1934.0,1.1566985645933014,0.8178451178451178
P85245,2021-12-31 00:00:00,1184.0,2021,2021-12-31 00:00:00,1216.0,1.027027027027027,
P85245,2022-12-31 00:00:00,960.0,2022,2022-12-31 00:00:00,569.0,0.5927083333333333,1.027027027027027
P85245,2023-12-31 00:00:00,450.0,2023,2023-12-31 00:00:00,601.0,1.3355555555555556,0.5927083333333333
P85246,2021-12-31 00:00:00,1584.0,2021,2021-12-31 00:00:00,1224.0,0.7727272727272727,
P85246,2022-12-31 00:00:00,1044.0,2022,2022-12-31 00:00:00,699.0,0.6695402298850575,0.7727272727272727
P85246,2023-12-31 00:00:00,506.0,2023,2023-12-31 00:00:00,633.0,1.2509881422924902,0.6695402298850575
P85248,2021-12-31 00:00:00,3140.0,2021,2021-12-31 00:00:00,3060.0,0.9745222929936306,
P85248,2022-12-31 00:00:00,2160.0,2022,2022-12-31 00:00:00,1565.0,0.7245370370370371,0.9745222929936306
P85248,2023-12-31 00:00:00,1452.0,2023,2023-12-31 00:00:00,1489.0,1.0254820936639117,0.7245370370370371
P85249,2021-12-31 00:00:00,295.0,2021,2021-12-31 00:00:00,240.0,0.8135593220338984,
P85249,2022-12-31 00:00:00,128.0,2022,2022-12-31 00:00:00,112.0,0.875,0.8135593220338984
P85249,2023-12-31 00:00:00,62.0,2023,2023-12-31 00:00:00,94.0,1.5161290322580645,0.875
P85250,2021-12-31 00:00:00,816.0,2021,2021-12-31 00:00:00,562.0,0.6887254901960784,
P85250,2022-12-31 00:00:00,384.0,2022,2022-12-31 00:00:00,312.0,0.8125,0.6887254901960784
P85250,2023-12-31 00:00:00,286.0,2023,2023-12-31 00:00:00,284.0,0.993006993006993,0.8125
P85251,2021-12-31 00:00:00,20.0,2021,2021-12-31 00:00:00,27.0,1.35,
P85251,2023-12-31 00:00:00,37.0,2023,2023-12-31 00:00:00,18.0,0.4864864864864865,1.35
P85252,2021-12-31 00:00:00,50.0,2021,2021-12-31 00:00:00,60.0,1.2,
P85252,2022-12-31 00:00:00,10.0,2022,2022-12-31 00:00:00,18.0,1.8,1.2
P85252,2023-12-31 00:00:00,40.0,2023,2023-12-31 00:00:00,22.0,0.55,1.8
P85254,2021-12-31 00:00:00,1152.0,2021,2021-12-31 00:00:00,1056.0,0.9166666666666666,
P85254,2022-12-31 00:00:00,696.0,2022,2022-12-31 00:00:00,528.0,0.7586206896551724,0.9166666666666666
P85254,2023-12-31 00:00:00,576.0,2023,2023-12-31 00:00:00,623.0,1.0815972222222223,0.7586206896551724
P85255,2021-12-31 00:00:00,748.0,2021,2021-12-31 00:00:00,720.0,0.9625668449197861,
P85255,2022-12-31 00:00:00,540.0,2022,2022-12-31 00:00:00,445.0,0.8240740740740741,0.9625668449197861
P85255,2023-12-31 00:00:00,324.0,2023,2023-12-31 00:00:00,361.0,1.1141975308641976,0.8240740740740741
P85258,2021-12-31 00:00:00,192.0,2021,2021-12-31 00:00:00,176.0,0.9166666666666666,
P85258,2022-12-31 00:00:00,112.0,2022,2022-12-31 00:00:00,64.0,0.5714285714285714,0.9166666666666666
P85258,2023-12-31 00:00:00,51.0,2023,2023-12-31 00:00:00,79.0,1.5490196078431373,0.5714285714285714
P85265,2021-12-31 00:00:00,160.0,2021,2021-12-31 00:00:00,160.0,1.0,
P85265,2022-12-31 00:00:00,100.0,2022,2022-12-31 00:00:00,80.0,0.8,1.0
P85265,2023-12-31 00:00:00,40.0,2023,2023-12-31 00:00:00,60.0,1.5,0.8
P85266,2021-12-31 00:00:00,538.0,2021,2021-12-31 00:00:00,455.0,0.845724907063197,
P85266,2022-12-31 00:00:00,350.0,2022,2022-12-31 00:00:00,277.0,0.7914285714285715,0.845724907063197
P85266,2023-12-31 00:00:00,140.0,2023,2023-12-31 00:00:00,218.0,1.5571428571428572,0.7914285714285715
P85267,2021-12-31 00:00:00,486.0,2021,2021-12-31 00:00:00,445.0,0.9156378600823045,
P85267,2022-12-31 00:00:00,380.0,2022,2022-12-31 00:00:00,360.0,0.9473684210526315,0.9156378600823045
P85267,2023-12-31 00:00:00,181.0,2023,2023-12-31 00:00:00,208.0,1.149171270718232,0.9473684210526315
P85268,2021-12-31 00:00:00,237.0,2021,2021-12-31 00:00:00,100.0,0.4219409282700422,
P85268,2022-12-31 00:00:00,105.0,2022,2022-12-31 00:00:00,92.0,0.8761904761904762,0.4219409282700422
P85268,2023-12-31 00:00:00,60.0,2023,2023-12-31 00:00:00,75.0,1.25,0.8761904761904762
P85285,2021-12-31 00:00:00,2040.0,2021,2021-12-31 00:00:00,1158.0,0.5676470588235294,
P85285,2022-12-31 00:00:00,1212.0,2022,2022-12-31 00:00:00,840.0,0.693069306930693,0.5676470588235294
P85285,2023-12-31 00:00:00,480.0,2023,2023-12-31 00:00:00,558.0,1.1625,0.693069306930693
P85286,2021-12-31 00:00:00,5919.0,2021,2021-12-31 00:00:00,3684.0,0.6224024328433857,
P85286,2022-12-31 00:00:00,3684.0,2022,2022-12-31 00:00:00,2940.0,0.7980456026058632,0.6224024328433857
P85286,2023-12-31 00:00:00,1962.0,2023,2023-12-31 00:00:00,2009.0,1.0239551478083588,0.7980456026058632
P85287,2021-12-31 00:00:00,5988.0,2021,2021-12-31 00:00:00,3730.0,0.6229124916499666,
P85287,2022-12-31 00:00:00,4026.0,2022,2022-12-31 00:00:00,3089.0,0.7672627918529558,0.6229124916499666
P85287,2023-12-31 00:00:00,2016.0,2023,2023-12-31 00:00:00,2239.0,1.1106150793650793,0.7672627918529558
P85288,2021-12-31 00:00:00,1953.0,2021,2021-12-31 00:00:00,1338.0,0.685099846390169,
P85288,2022-12-31 00:00:00,1206.0,2022,2022-12-31 00:00:00,930.0,0.7711442786069652,0.685099846390169
P85288,2023-12-31 00:00:00,654.0,2023,2023-12-31 00:00:00,708.0,1.0825688073394495,0.7711442786069652
P85289,2021-12-31 00:00:00,3216.0,2021,2021-12-31 00:00:00,2523.0,0.7845149253731343,
P85289,2022-12-31 00:00:00,2220.0,2022,2022-12-31 00:00:00,1687.0,0.7599099099099099,0.7845149253731343
P85289,2023-12-31 00:00:00,1193.0,2023,2023-12-31 00:00:00,1283.0,1.0754400670578375,0.7599099099099099
P85290,2021-12-31 00:00:00,3150.0,2021,2021-12-31 00:00:00,1921.0,0.6098412698412699,
P85290,2022-12-31 00:00:00,1542.0,2022,2022-12-31 00:00:00,1368.0,0.8871595330739299,0.6098412698412699
P85290,2023-12-31 00:00:00,1266.0,2023,2023-12-31 00:00:00,1266.0,1.0,0.8871595330739299
P85291,2021-12-31 00:00:00,1692.0,2021,2021-12-31 00:00:00,978.0,0.5780141843971631,
P85291,2022-12-31 00:00:00,996.0,2022,2022-12-31 00:00:00,853.0,0.856425702811245,0.5780141843971631
P85291,2023-12-31 00:00:00,594.0,2023,2023-12-31 00:00:00,569.0,0.9579124579124579,0.856425702811245
P85298,2021-12-31 00:00:00,1746.0,2021,2021-12-31 00:00:00,1200.0,0.6872852233676976,
P85298,2022-12-31 00:00:00,1032.0,2022,2022-12-31 00:00:00,840.0,0.813953488372093,0.6872852233676976
P85298,2023-12-31 00:00:00,666.0,2023,2023-12-31 00:00:00,726.0,1.09009009009009,0.813953488372093
P85299,2021-12-31 00:00:00,90.0,2021,2021-12-31 00:00:00,45.0,0.5,
P85299,2022-12-31 00:00:00,64.0,2022,2022-12-31 00:00:00,64.0,1.0,0.5
P85299,2023-12-31 00:00:00,52.0,2023,2023-12-31 00:00:00,60.0,1.1538461538461537,1.0
P85304,2021-12-31 00:00:00,410.0,2021,2021-12-31 00:00:00,2.0,0.004878048780487805,
P85304,2022-12-31 00:00:00,1.0,2022,2022-12-31 00:00:00,4.0,4.0,0.004878048780487805
P85311,2021-12-31 00:00:00,65.0,2021,2021-12-31 00:00:00,1.0,0.015384615384615385,
P85337,2021-12-31 00:00:00,68.0,2021,2021-12-31 00:00:00,125.0,1.838235294117647,
P85337,2023-12-31 00:00:00,9.0,2023,0,0.0,0.0,1.838235294117647
P85343,2021-12-31 00:00:00,2.0,2021,0,0.0,0.0,
P85419,2022-12-31 00:00:00,40.0,2022,0,0.0,0.0,
P85426,2021-12-31 00:00:00,1.0,2021,0,0.0,0.0,
P85426,2022-12-31 00:00:00,4.0,2022,2022-12-31 00:00:00,3.0,0.75,0.0
P85693,2021-12-31 00:00:00,55.0,2021,0,0.0,0.0,
P86111,2021-12-31 00:00:00,20.0,2021,2021-12-31 00:00:00,22.0,1.1,
P86111,2022-12-31 00:00:00,20.0,2022,2022-12-31 00:00:00,25.0,1.25,1.1
P86111,2023-12-31 00:00:00,7.0,2023,2023-12-31 00:00:00,4.0,0.5714285714285714,1.25
P86130,2021-12-31 00:00:00,9.0,2021,2021-12-31 00:00:00,12.0,1.3333333333333333,
P86130,2022-12-31 00:00:00,6.0,2022,2022-12-31 00:00:00,6.0,1.0,1.3333333333333333
P86132,2021-12-31 00:00:00,19.0,2021,0,0.0,0.0,
P86234,2021-12-31 00:00:00,3.0,2021,0,0.0,0.0,
P86236,2021-12-31 00:00:00,47.0,2021,2021-12-31 00:00:00,49.0,1.0425531914893618,
P86236,2022-12-31 00:00:00,12.0,2022,2022-12-31 00:00:00,23.0,1.9166666666666667,1.0425531914893618
P86236,2023-12-31 00:00:00,18.0,2023,2023-12-31 00:00:00,17.0,0.9444444444444444,1.9166666666666667
P90351,2021-12-31 00:00:00,22.0,2021,2021-12-31 00:00:00,12.0,0.5454545454545454,
P90523,2021-12-31 00:00:00,2215.0,2021,2021-12-31 00:00:00,2705.0,1.2212189616252822,
P90523,2022-12-31 00:00:00,12002.0,2022,2022-12-31 00:00:00,2012.0,0.16763872687885353,1.2212189616252822
P90524,2021-12-31 00:00:00,2338.0,2021,2021-12-31 00:00:00,1247.0,0.5333618477331052,
P90524,2022-12-31 00:00:00,1960.0,2022,2022-12-31 00:00:00,935.0,0.4770408163265306,0.5333618477331052
P90524,2023-12-31 00:00:00,400.0,2023,2023-12-31 00:00:00,752.0,1.88,0.4770408163265306
P90527,2021-12-31 00:00:00,3084.0,2021,2021-12-31 00:00:00,3099.0,1.004863813229572,
P90527,2022-12-31 00:00:00,2659.0,2022,2022-12-31 00:00:00,1607.0,0.6043625423091388,1.004863813229572
P90527,2023-12-31 00:00:00,841.0,2023,2023-12-31 00:00:00,2057.0,2.44589774078478,0.6043625423091388
P90528,2021-12-31 00:00:00,3255.0,2021,2021-12-31 00:00:00,2308.0,0.709062980030722,
P90528,2022-12-31 00:00:00,2448.0,2022,2022-12-31 00:00:00,1644.0,0.6715686274509803,0.709062980030722
P90528,2023-12-31 00:00:00,256.0,2023,2023-12-31 00:00:00,192.0,0.75,0.6715686274509803
P90532,2021-12-31 00:00:00,176.0,2021,2021-12-31 00:00:00,139.0,0.7897727272727273,
P90532,2022-12-31 00:00:00,357.0,2022,2022-12-31 00:00:00,74.0,0.20728291316526612,0.7897727272727273
P90532,2023-12-31 00:00:00,17.0,2023,2023-12-31 00:00:00,79.0,4.647058823529412,0.20728291316526612
P90570,2021-12-31 00:00:00,10.0,2021,2021-12-31 00:00:00,16.0,1.6,
P90573,2021-12-31 00:00:00,3.0,2021,2021-12-31 00:00:00,1.0,0.3333333333333333,
QFK460C,2023-12-31 00:00:00,1.0,2023,2023-12-31 00:00:00,1.0,1.0,
QFL138B,2023-12-31 00:00:00,3.0,2023,2023-12-31 00:00:00,3.0,1.0,
QX6170D,2023-12-31 00:00:00,1.0,2023,2023-12-31 00:00:00,1.0,1.0,
R02940,2021-12-31 00:00:00,472.0,2021,2021-12-31 00:00:00,504.0,1.0677966101694916,
R02940,2022-12-31 00:00:00,200.0,2022,2022-12-31 00:00:00,284.0,1.42,1.0677966101694916
R02940,2023-12-31 00:00:00,424.0,2023,2023-12-31 00:00:00,356.0,0.839622641509434,1.42
R18270,2021-12-31 00:00:00,232.0,2021,2021-12-31 00:00:00,256.0,1.103448275862069,
R18270,2022-12-31 00:00:00,184.0,2022,2022-12-31 00:00:00,219.0,1.190217391304348,1.103448275862069
R18270,2023-12-31 00:00:00,300.0,2023,2023-12-31 00:00:00,473.0,1.5766666666666667,1.190217391304348
R18410,2021-12-31 00:00:00,36.0,2021,2021-12-31 00:00:00,59.0,1.6388888888888888,
R18410,2022-12-31 00:00:00,144.0,2022,2022-12-31 00:00:00,80.0,0.5555555555555556,1.6388888888888888
R18410,2023-12-31 00:00:00,128.0,2023,2023-12-31 00:00:00,192.0,1.5,0.5555555555555556
S100089,2023-12-31 00:00:00,12.0,2023,2023-12-31 00:00:00,11.0,0.9166666666666666,
S100091,2023-12-31 00:00:00,8.0,2023,2023-12-31 00:00:00,7.0,0.875,
SM0001,2021-12-31 00:00:00,17.0,2021,2021-12-31 00:00:00,20.0,1.1764705882352942,
SM0001,2022-12-31 00:00:00,19.0,2022,2022-12-31 00:00:00,15.0,0.7894736842105263,1.1764705882352942
SM0001,2023-12-31 00:00:00,30.0,2023,2023-12-31 00:00:00,26.0,0.8666666666666667,0.7894736842105263
SM0002,2022-12-31 00:00:00,3.0,2022,2022-12-31 00:00:00,3.0,1.0,
SM0002,2023-12-31 00:00:00,23.0,2023,2023-12-31 00:00:00,19.0,0.8260869565217391,1.0
SM0003,2022-12-31 00:00:00,3.0,2022,2022-12-31 00:00:00,3.0,1.0,
SM0003,2023-12-31 00:00:00,6.0,2023,2023-12-31 00:00:00,5.0,0.8333333333333334,1.0
SM0004,2023-12-31 00:00:00,1.0,2023,2023-12-31 00:00:00,1.0,1.0,
SM0005,2021-12-31 00:00:00,8.0,2021,2021-12-31 00:00:00,4.0,0.5,
SM0005,2023-12-31 00:00:00,14.0,2023,2023-12-31 00:00:00,14.0,1.0,0.5
SM0006,2022-12-31 00:00:00,2.0,2022,0,0.0,0.0,
SM0006,2023-12-31 00:00:00,1.0,2023,2023-12-31 00:00:00,3.0,3.0,0.0
SM0007,2022-12-31 00:00:00,2.0,2022,0,0.0,0.0,
SM0008,2021-12-31 00:00:00,4.0,2021,0,0.0,0.0,
SM0008,2023-12-31 00:00:00,5.0,2023,2023-12-31 00:00:00,4.0,0.8,0.0
SM0009,2023-12-31 00:00:00,3.0,2023,2023-12-31 00:00:00,2.0,0.6666666666666666,
SM0010,2021-12-31 00:00:00,1.0,2021,0,0.0,0.0,
SM0010,2023-12-31 00:00:00,11.0,2023,2023-12-31 00:00:00,8.0,0.7272727272727273,0.0
SM0011,2021-12-31 00:00:00,6.0,2021,2021-12-31 00:00:00,4.0,0.6666666666666666,
SM0011,2022-12-31 00:00:00,6.0,2022,2022-12-31 00:00:00,4.0,0.6666666666666666,0.6666666666666666
SM0011,2023-12-31 00:00:00,6.0,2023,2023-12-31 00:00:00,10.0,1.6666666666666667,0.6666666666666666
SM0012,2021-12-31 00:00:00,1.0,2021,0,0.0,0.0,
