year,item_number,Quantity_shipped,average_inventory,turnover_rate
2023,52-460-769-214,10.0,-3.625,-2.7586206896551726
2023,52-460-769-216,10.0,4.5,2.2222222222222223
2023,52-460-769-218,5.0,1.0,5.0
2023,52-460-769-232,1.0,0.5,2.0
2023,52-460-769-234,1.0,0.5,2.0
2023,52-460-769-607,1.0,0.0,inf
2023,52-460-769-700,19.0,0.9375,20.266666666666666
2023,52-460-769-702,12.0,0.6,20.0
2023,52-460-769-708,0.0,0.5,0.0
2023,52-460-769-714,1.0,0.5,2.0
2023,52-460-808-501,23.0,64.5,0.35658914728682173
2023,52-460-848-001,0.0,1.0,0.0
2023,52-461-103-501,1.0,-0.5,-2.0
2023,52-461-395-001,10.0,777.0,0.01287001287001287
2023,52-461-475-000,4.0,5.5,0.7272727272727273
2023,52-461-827-501,4.0,1.8333333333333333,2.181818181818182
2023,52-461-828-501,2.0,0.0,inf
2023,52-462-165-501,182.0,39.6,4.595959595959596
2023,52-462-482-501,75.0,-118.83333333333333,-0.6311360448807855
2023,52-462-487-501,20.0,327.0,0.06116207951070336
2023,52-462-489-501,0.0,106.0,0.0
2023,52-462-491-501,0.0,-124.5,-0.0
2023,555039,50.0,-57.5,-0.8695652173913043
2023,555060,100.0,-24.166666666666668,-4.137931034482758
2023,555062,135.0,35.833333333333336,3.767441860465116
2023,555069,8.0,0.0,inf
2023,555071,2.0,-1.0,-2.0
2023,555072,27.0,12.3,2.195121951219512
2023,555074,9.0,0.6666666666666666,13.5
2023,555075,12.0,-33.0,-0.36363636363636365
2023,557021,7.0,3.5,2.0
2023,557023,10.0,0.0,inf
2023,557024,10.0,5.0,2.0
2023,557026,10.0,5.0,2.0
2023,557046,15.0,2.5,6.0
2023,557047,5.0,2.5,2.0
2023,572651075,6.0,13.0,0.46153846153846156
2023,572651076,60.0,84.0,0.7142857142857143
2023,6050B7016,72.0,59.5,1.2100840336134453
2023,6055B2001,19.0,8.0,2.375
2023,6099B1750,0.0,4.0,0.0
2023,60A0B1001,416.0,157.0,2.6496815286624202
2023,60A0B1002,31.0,49.1,0.6313645621181263
2023,60A0B1003,30.0,12.5,2.4
2023,60A0B1004,213.0,24.428571428571427,8.719298245614036
2023,60A0B1005,72.0,70.16666666666667,1.026128266033254
2023,60A0B1006,71.0,11.6,6.120689655172414
2023,60A0B1007,51.0,19.416666666666668,2.6266094420600856
2023,60A0B3001,115.0,12.0,9.583333333333334
2023,60A0B3002,2631.0,853.875,3.0812472551602985
2023,60A0B3003,103.0,34.75,2.964028776978417
2023,60A0B3004,91.0,27.375,3.324200913242009
2023,60A0B6001,85.0,291.4166666666667,0.2916785816414069
2023,60A0B6002,63.0,57.9,1.0880829015544042
2023,60AABT001,312.0,534.6666666666666,0.5835411471321696
2023,60B0B1000,1170.0,2064.5,0.5667231775248244
2023,60B0B1001,1618.0,1330.7857142857142,1.2158230905480114
2023,60B0B1002,0.0,292.0,0.0
2023,60B0B1003,143.0,149.75,0.9549248747913188
2023,60B0B1004,464.0,308.64285714285717,1.5033557046979864
2023,70782-202B-5180,50.0,25.0,2.0
2023,707940240,0.0,-34.0,-0.0
2023,707940250,25.0,108.16666666666667,0.23112480739599384
2023,707940270,11.0,4.25,2.588235294117647
2023,71-001-016,1.0,-0.5,-2.0
2023,750310010,0.0,1.0,0.0
2023,750380090,0.0,0.5,0.0
2023,750610140,0.0,6.5,0.0
2023,758016790,0.0,0.5,0.0
2023,758016970,2.0,2.0,1.0
2023,758017040,1.0,0.5,2.0
2023,758017080,3.0,1.5,2.0
2023,758017690,0.0,0.5,0.0
2023,760116040,8.0,-4.0,-2.0
2023,760116050,16.0,-8.0,-2.0
2023,760116100,4.0,22.0,0.18181818181818182
2023,760116110,20.0,37.0,0.5405405405405406
2023,760116150,1.0,23.5,0.0425531914893617
2023,760186000,1.0,4.5,0.2222222222222222
2023,760186050,64.0,-118.0,-0.5423728813559322
2023,760186060,3.0,21.5,0.13953488372093023
2023,760186070,7.0,-14.5,-0.4827586206896552
2023,760186080,1.0,-4.5,-0.2222222222222222
2023,760186090,20.0,-17.0,-1.1764705882352942
2023,760186130,3.0,3.5,0.8571428571428571
2023,760186150,10.0,13.0,0.7692307692307693
2023,760212030,0.0,103.0,0.0
2023,760282000,22.0,158.5,0.138801261829653
2023,760282010,0.0,32.5,0.0
2023,760282020,4.0,164.0,0.024390243902439025
2023,760311060,0.0,1.0,0.0
2023,760311160,4.0,0.0,inf
2023,760311349,0.0,8.0,0.0
2023,760311400,0.0,2.0,0.0
2023,760311660,0.0,2.5,0.0
2023,760311689,0.0,9.5,0.0
2023,760382020,0.0,-0.5,-0.0
2023,760382349,0.0,4.5,0.0
2023,760382389,0.0,-4.5,-0.0
2023,760382729,0.0,-6.0,-0.0
2023,760382760,0.0,0.5,0.0
2023,7604A0070,0.0,1.0,0.0
2023,7604A0099,0.0,32.0,0.0
2023,7604A0130,0.0,2.0,0.0
2023,7604A0159,0.0,-15.0,-0.0
2023,7604B0009,0.0,41.0,0.0
2023,7604B0099,0.0,13.0,0.0
2023,76061070A,0.0,167.0,0.0
2023,76061072B,0.0,44.5,0.0
2023,76068072B,11.0,-3.0,-3.6666666666666665
2023,76085117A,0.0,3.0,0.0
2023,760851440,2.0,-5.833333333333333,-0.34285714285714286
2023,760913420,14.0,74.0,0.1891891891891892
2023,760913430,18.0,708.0,0.025423728813559324
2023,760913460,0.0,19.0,0.0
2023,760913470,14.0,99.0,0.1414141414141414
2023,76120050A,6.0,6.0,1.0
2023,761200510,25.0,87.375,0.2861230329041488
2023,761200530,4.0,30.0,0.13333333333333333
2023,761270100,19.0,-9.5,-2.0
2023,761911530,0.0,25.0,0.0
2023,761911670,0.0,29.0,0.0
2023,761981520,0.0,34.0,0.0
2023,7624A0060,0.0,0.5,0.0
2023,7624A0170,0.0,2.5,0.0
2023,7624A0210,0.0,0.5,0.0
2023,7624A0330,0.0,1.5,0.0
2023,7624A0340,0.0,1.5,0.0
2023,7624A0430,2.0,1.0,2.0
2023,7624A1460,0.0,0.5,0.0
2023,7624A2200,20.0,22.5,0.8888888888888888
2023,7624B0350,0.0,1.5,0.0
2023,7624B1230,0.0,1.0,0.0
2023,7624B1240,0.0,0.5,0.0
2023,7624B1450,1.0,0.5,2.0
2023,762503060,0.0,2.5,0.0
2023,762503080,0.0,13.5,0.0
2023,762503090,0.0,5.0,0.0
2023,762503100,0.0,2.5,0.0
2023,762503130,0.0,2.5,0.0
2023,762503290,0.0,6.5,0.0
2023,762503320,0.0,-6.0,-0.0
2023,762503350,1.0,2.5,0.4
2023,762503370,2.0,1.75,1.1428571428571428
2023,762503630,0.0,32.0,0.0
2023,762503640,0.0,4.0,0.0
2023,762503650,0.0,1.5,0.0
2023,762503660,10.0,8.166666666666666,1.2244897959183674
2023,762503900,6.0,3.0,2.0
2023,762503910,2.0,6.833333333333333,0.29268292682926833
2023,762503930,8.0,4.0,2.0
2023,762503950,0.0,7.5,0.0
2023,762811010,11.0,-12.25,-0.8979591836734694
2023,762871000,19.0,-9.5,-2.0
2023,762871010,41.0,34.75,1.1798561151079137
2023,762881000,14.0,-52.666666666666664,-0.2658227848101266
2023,762881010,87.0,170.375,0.5106382978723404
2023,762881030,15.0,-13.25,-1.1320754716981132
2023,763380100,129.0,68.125,1.8935779816513763
2023,763418110,10.0,-7.0,-1.4285714285714286
2023,763418220,2.0,35.0,0.05714285714285714
2023,763478060,74.0,179.0,0.4134078212290503
2023,763478070,7.0,45.833333333333336,0.1527272727272727
2023,763478080,0.0,18.0,0.0
2023,763871010,63.0,471.1666666666667,0.13371064732932436
2023,763871020,17.0,34.75,0.4892086330935252
2023,763871050,0.0,6.0,0.0
2023,763871060,19.0,10.75,1.7674418604651163
2023,763871080,2.0,1.0,2.0
2023,763970600,60.0,161.0,0.37267080745341613
2023,763970700,16.0,30.5,0.5245901639344263
2023,765270160,24.0,3.75,6.4
2023,765270190,5.0,0.0,inf
2023,765270210,0.0,1.0,0.0
2023,765310160,1.0,135.5,0.007380073800738007
2023,765310340,1.0,0.8333333333333334,1.2
2023,765350180,3.0,0.0,inf
2023,765560200,6.0,42.0,0.14285714285714285
2023,765560210,3.0,8.5,0.35294117647058826
2023,765560230,1.0,33.5,0.029850746268656716
2023,765560250,3.0,31.5,0.09523809523809523
2023,765560260,27.0,-19.5,-1.3846153846153846
2023,765560270,24.0,-18.0,-1.3333333333333333
2023,767780010,27.0,5.25,5.142857142857143
2023,767780020,9.0,3.75,2.4
2023,768080060,50.0,-37.0,-1.3513513513513513
2023,768081040,156.0,68.0,2.2941176470588234
2023,768081100,100.0,-74.0,-1.3513513513513513
2023,768081200,40.0,-28.0,-1.4285714285714286
2023,768081980,45.0,-54.5,-0.8256880733944955
2023,768082350,32.0,99.0,0.32323232323232326
2023,768082420,7.0,4.375,1.6
2023,768560020,0.0,-19.25,-0.0
2023,768560030,2941.0,1696.25,1.7338246131171702
2023,768560840,161.0,-117.5,-1.3702127659574468
2023,768560850,500.0,12.8,39.0625
2023,768567470,79.0,144.25,0.5476603119584056
2023,769180400,101.0,-138.5,-0.7292418772563177
2023,769180450,64.0,62.75,1.0199203187250996
2023,769580070,52.0,11.166666666666666,4.656716417910448
2023,769580090,21.0,5.75,3.652173913043478
2023,769580920,0.0,5.0,0.0
2023,769580930,1.0,0.0,inf
2023,769582630,40.0,167.0,0.23952095808383234
2023,769582720,10.0,-17.0,-0.5882352941176471
2023,769582730,93.0,679.1666666666666,0.13693251533742332
2023,769582760,43.0,-69.9,-0.6151645207439198
2023,771750142,25.0,28.75,0.8695652173913043
2023,772210001,13.0,7.125,1.8245614035087718
2023,772210202,184.0,89.0,2.067415730337079
2023,772221407,1.0,-8.5,-0.11764705882352941
2023,772221409,40.0,140.0,0.2857142857142857
2023,772221421,119.0,10.875,10.942528735632184
2023,772221445,1.0,-0.5,-2.0
2023,772221446,2.0,-15.0,-0.13333333333333333
2023,772230301,20.0,-10.0,-2.0
2023,772230321,100.0,-22.666666666666668,-4.411764705882352
2023,772230442,4.0,6.5,0.6153846153846154
2023,772230674,0.0,2.5,0.0
2023,772240530,17.0,8.5,2.0
2023,772310225,3.0,-1.25,-2.4
2023,772310235,22.0,119.0,0.18487394957983194
2023,772310408,40.0,151.66666666666666,0.26373626373626374
2023,772543004,3.0,0.5,6.0
2023,772610723,500.0,2001.0,0.24987506246876562
2023,772610734,220.0,130.0,1.6923076923076923
2023,772610807,548.0,-129.5,-4.231660231660232
2023,772611228,0.0,34.0,0.0
2023,772611233,58.0,-29.333333333333332,-1.9772727272727273
2023,772611246,0.0,100.0,0.0
2023,772611251,148.0,-74.0,-2.0
2023,772611306,453.0,634.3571428571429,0.7141087715347371
2023,772611307,192.0,-64.0,-3.0
2023,772611406,0.0,347.0,0.0
2023,772612606,0.0,607.0,0.0
2023,772613407,299.0,10.666666666666666,28.03125
2023,772614121,100.0,64.0,1.5625
2023,772614141,1.0,-3.5,-0.2857142857142857
2023,772614325,74.0,28.5,2.5964912280701755
2023,772615712,434.0,1325.8333333333333,0.32734129478315527
2023,772615713,73.0,363.5,0.20082530949105915
2023,772615714,16.0,35.0,0.45714285714285713
2023,772615715,119.0,91.75,1.2970027247956404
2023,772615716,29.0,9.833333333333334,2.949152542372881
2023,772618921,52.0,32.0,1.625
2023,772630056,1038.0,877.2,1.183310533515732
2023,772630152,48.0,-50.0,-0.96
2023,772630154,400.0,-200.0,-2.0
2023,772630422,244.0,646.0,0.37770897832817335
2023,772630425,100.0,-29.0,-3.4482758620689653
2023,772631312,10.0,35.0,0.2857142857142857
2023,772631350,0.0,220.0,0.0
2023,772634054,100.0,116.66666666666667,0.8571428571428571
2023,772634056,200.0,1433.3333333333333,0.13953488372093023
2023,772634058,0.0,350.0,0.0
2023,772634070,298.0,939.6666666666666,0.3171337353671515
2023,772634104,2541.0,-277.875,-9.144399460188934
2023,772634152,567.0,308.25,1.8394160583941606
2023,772634153,503.0,682.1666666666666,0.7373564622526265
2023,772640852,4.0,-5.5,-0.7272727272727273
2023,772640853,66.0,-7.75,-8.516129032258064
2023,772640930,28.0,-7.5,-3.7333333333333334
2023,772640931,30.0,-8.5,-3.5294117647058822
2023,772650305,95.0,135.3,0.7021433850702142
2023,772650321,0.0,26.0,0.0
2023,772650348,40.0,-21.0,-1.9047619047619047
2023,772650353,35.0,202.16666666666666,0.1731244847485573
2023,772650413,20.0,-5.0,-4.0
2023,772650797,0.0,6.0,0.0
2023,772650798,12.0,36.0,0.3333333333333333
2023,772662002,370.0,-87.0,-4.252873563218391
2023,772720339,69.0,107.0,0.6448598130841121
2023,772762007,45.0,-22.0,-2.0454545454545454
2023,772762044,6.0,3.0,2.0
2023,772762087,8.0,201.0,0.03980099502487562
2023,772762103,0.0,768.0,0.0
2023,772818941,550.0,1488.0,0.3696236559139785
2023,773341058,0.0,3.0,0.0
2023,773344006,4.0,0.3333333333333333,12.0
2023,7C0252000,39.0,-16.75,-2.328358208955224
2023,7C0252010,48.0,-20.833333333333332,-2.3040000000000003
2023,7C0252020,91.0,60.166666666666664,1.5124653739612188
2023,7C0252030,40.0,-4.0,-10.0
2023,7C0252040,0.0,-18.0,-0.0
2023,7C0252050,20.0,6.25,3.2
2023,7C0252070,3.0,10.5,0.2857142857142857
2023,7C0342260,2.0,-3.0,-0.6666666666666666
2023,7C0342270,0.0,3.0,0.0
2023,7C0342289,0.0,1.5,0.0
2023,7C0342300,0.0,1.0,0.0
2023,7C0342329,0.0,7.5,0.0
2023,7C0342429,0.0,7.0,0.0
2023,7C0342440,1.0,-5.5,-0.18181818181818182
2023,7C034244A,0.0,0.5,0.0
2023,7C0342480,5.0,-2.25,-2.2222222222222223
2023,7C0342490,24.0,-4.0,-6.0
2023,7C0342700,4.0,-4.666666666666667,-0.8571428571428571
2023,7C0352440,0.0,3.5,0.0
2023,7C0352480,0.0,5.5,0.0
2023,7C0449020,1.0,13.5,0.07407407407407407
2023,7C0449030,9.0,-1.75,-5.142857142857143
2023,7C0449080,20.0,43.5,0.45977011494252873
2023,7C0449099,0.0,16.0,0.0
2023,7C0449140,4.0,20.5,0.1951219512195122
2023,7C0449159,5.0,13.0,0.38461538461538464
2023,7C0449190,5.0,1.3,3.846153846153846
2023,7C0455140,0.0,1.0,0.0
2023,7C064101A,100.0,335.75,0.29784065524944153
2023,7C064102B,3.0,46.333333333333336,0.06474820143884892
2023,7C064103B,32.0,6.5,4.923076923076923
2023,7C0851350,2.0,3.5,0.5714285714285714
2023,7C0851370,1.0,7.75,0.12903225806451613
2023,7C0851390,0.0,-0.5,-0.0
2023,7C0851400,4.0,-19.0,-0.21052631578947367
2023,7C0851430,0.0,1.0,0.0
2023,7C0851490,2.0,10.0,0.2
2023,7C105250B,4.0,11.0,0.36363636363636365
2023,7C1052510,80.0,272.0,0.29411764705882354
2023,7C1052520,4.0,24.0,0.16666666666666666
2023,7C105252A,0.0,114.25,0.0
2023,7C105252B,0.0,32.5,0.0
2023,7C1052530,6.0,10.0,0.6
2023,7C105253B,9.0,23.5,0.3829787234042553
2023,7C1252110,96.0,170.5,0.5630498533724341
2023,7C1252130,47.0,12.5,3.76
2023,7C1252150,92.0,3.0,30.666666666666668
2023,7C1252160,0.0,66.0,0.0
2023,7C1252180,59.0,19.625,3.0063694267515926
2023,7C1252210,6.0,50.0,0.12
2023,7C1252220,12.0,33.0,0.36363636363636365
2023,7C1252230,2.0,25.0,0.08
2023,7C1252250,10.0,12.5,0.8
2023,7C1252260,2.0,32.0,0.0625
2023,7C1252270,3.0,-8.5,-0.35294117647058826
2023,7C1941010,0.0,180.5,0.0
2023,7C1941020,10.0,17.0,0.5882352941176471
2023,7C1941030,0.0,13.5,0.0
2023,7C1951010,0.0,2.5,0.0
2023,7C1951020,12.0,3.0,4.0
2023,7C5350180,14.0,41.7,0.3357314148681055
2023,7C5350210,5.0,0.5,10.0
2023,7C5350230,5.0,2.5,2.0
2023,7C5750500,4.0,9.0,0.4444444444444444
2023,7C5750530,9.0,4.5,2.0
2023,7C8051000,6.0,74.5,0.08053691275167785
2023,7C8051030,59.0,1.1666666666666667,50.57142857142857
2023,7C8051060,19.0,-12.666666666666666,-1.5
2023,7C8051070,10.0,-10.0,-1.0
2023,7C8051080,2.0,-4.0,-0.5
2023,7C8051140,58.0,197.83333333333334,0.2931760741364785
2023,7C9550100,28.0,-21.0,-1.3333333333333333
2023,7C9550120,5.0,-4.5,-1.1111111111111112
2023,7C9550130,0.0,1.0,0.0
2023,85-002-091,1.0,-0.5,-2.0
2023,902793,4.0,1.0,4.0
2023,902897,4.0,0.25,16.0
2023,902909,2.0,1.0,2.0
2023,902930,6.0,3.0,2.0
2023,903401,1.0,0.5,2.0
2023,903568,33.0,-22.875,-1.4426229508196722
2023,903574,354.0,64.0,5.53125
2023,903575,90.0,4.875,18.46153846153846
2023,903576,339.0,406.375,0.8342048600430637
2023,903577,79.0,35.5,2.2253521126760565
2023,903578,264.0,553.0625,0.4773420725505707
2023,903579,24.0,26.5,0.9056603773584906
2023,903580,1000.0,490.42857142857144,2.0390329158170695
2023,903581,430.0,207.5625,2.0716651610960555
2023,903582,1208.0,98.625,12.248415716096325
2023,903583,955.0,53.6875,17.78812572759022
2023,903584,466.0,278.5,1.6732495511669658
2023,903585,749.0,-0.3125,-2396.8
2023,903586,50.0,-0.5714285714285714,-87.5
2023,903587,135.0,-26.125,-5.167464114832536
2023,903588,80.0,24.916666666666668,3.2107023411371234
2023,903589,127.0,-3.5,-36.285714285714285
2023,903590,25.0,14.5,1.7241379310344827
2023,A03830,100.0,-152.0,-0.6578947368421053
2023,A03833,28.0,-9.0,-3.111111111111111
2023,A07001,4.0,-8.0,-0.5
2023,A07018,8.0,4.5,1.7777777777777777
2023,A07030,48.0,-17.333333333333332,-2.7692307692307696
2023,A07033,0.0,207.0,0.0
2023,A07034,12.0,15.0,0.8
2023,A07035,0.0,3.0,0.0
2023,A89300,216.0,-214.0,-1.0093457943925233
2023,A90503,0.0,126.0,0.0
2023,A91250,0.0,7.0,0.0
2023,A91261,6.0,136.0,0.04411764705882353
2023,A91555,23.0,122.875,0.1871820956256358
2023,A91556,0.0,12.5,0.0
2023,A91557,0.0,4.0,0.0
2023,A91558,50.0,-29.0,-1.7241379310344827
2023,A91560,21.0,12.75,1.6470588235294117
2023,A91561,0.0,11.5,0.0
2023,AC0274,6.0,17.25,0.34782608695652173
2023,AC0306,49.0,-4.375,-11.2
2023,AC0394,18.0,29.0,0.6206896551724138
2023,AC0480,2.0,75.0,0.02666666666666667
2023,AC0592,0.0,5.0,0.0
2023,AC0720,2503.0,3446.1875,0.7263098714158762
2023,AC0730,25.0,82.75,0.3021148036253776
2023,AC0732,94.0,-27.875,-3.3721973094170403
2023,AC0734,17.0,16.0,1.0625
2023,AC0803,10.0,5.0,2.0
2023,AC1204,1.0,0.5,2.0
2023,AC1282,2.0,-1.0,-2.0
2023,AC1401,2.0,1.0,2.0
2023,AC1402,0.0,1.0,0.0
2023,AC1408,2.0,1.0,2.0
2023,AC1409,2.0,1.0,2.0
2023,AC1411,6.0,2.625,2.2857142857142856
2023,AC1412,20.0,10.166666666666666,1.9672131147540985
2023,AC1440,2.0,1.0,2.0
2023,AC1441,0.0,0.5,0.0
2023,AC1444,3.0,34.333333333333336,0.08737864077669902
2023,AC1445,10.0,5.0,2.0
2023,AC1446,0.0,15.0,0.0
2023,AC1464,2.0,1.5,1.3333333333333333
2023,AC1465,0.0,0.5,0.0
2023,AC1467,0.0,2.5,0.0
2023,AC1470,0.0,1.5,0.0
2023,AC1471,2.0,7.0,0.2857142857142857
2023,AC1473,15.0,7.5,2.0
2023,AC1474,1.0,0.5,2.0
2023,AC1475,0.0,2.0,0.0
2023,AC1487,1.0,0.5,2.0
2023,AC1560,1.0,0.0,inf
2023,AC1565,0.0,0.5,0.0
2023,AC1568,0.0,0.5,0.0
2023,AC1576,1.0,0.5,2.0
2023,AC1578,1.0,0.5,2.0
2023,AC1584,5.0,2.8333333333333335,1.7647058823529411
2023,AC1586,6.0,2.3333333333333335,2.571428571428571
2023,AC1850,1.0,-0.5,-2.0
2023,AC1854,44.0,10.857142857142858,4.052631578947368
2023,AC1859,3.0,2.5,1.2
2023,AC1860,36.0,37.0,0.972972972972973
2023,AC1863,51.0,49.9,1.0220440881763528
2023,AC1864,40.0,19.285714285714285,2.0740740740740744
2023,AC1866,24.0,18.0,1.3333333333333333
2023,AC1867,14.0,8.333333333333334,1.68
2023,AC1868,8.0,18.0,0.4444444444444444
2023,AC1869,20.0,13.0,1.5384615384615385
2023,AC1871,18.0,-1.6,-11.25
2023,AC1878,1.0,-4.5,-0.2222222222222222
2023,AC2175,10.0,1.0,10.0
2023,AC2315,1.0,0.0,inf
2023,AC2397,1.0,0.0,inf
2023,AC2399,8.0,4.0,2.0
2023,AC2425,0.0,6.5,0.0
2023,AC2459,10.0,5.666666666666667,1.7647058823529411
2023,AC2461,1.0,-5.25,-0.19047619047619047
2023,AC2462,3.0,-3.0,-1.0
2023,AC2465,9.0,-1.625,-5.538461538461538
2023,AC2469,7.0,4.0,1.75
2023,AC2471,1.0,-1.5,-0.6666666666666666
2023,AC2477,4.0,0.0,inf
2023,AC2486,1.0,-1.5,-0.6666666666666666
2023,AC2516,0.0,12.5,0.0
2023,AC2531,2.0,-6.0,-0.3333333333333333
2023,AC2532,10.0,7.0,1.4285714285714286
2023,AC2535,3.0,-8.75,-0.34285714285714286
2023,AC2537,2.0,-6.0,-0.3333333333333333
2023,AC2554,2.0,-2.0,-1.0
2023,AC2555,0.0,-7.5,-0.0
2023,AC2559,4.0,-1.6666666666666667,-2.4
2023,AC2560,0.0,2.5,0.0
2023,AC2582,1.0,0.0,inf
2023,AC2585,5.0,-1.5,-3.3333333333333335
2023,AC2588,0.0,4.0,0.0
2023,AC2602,28.0,4.125,6.787878787878788
2023,AC2603,8.0,-1.3333333333333333,-6.0
2023,AC2606,5.0,-1.5,-3.3333333333333335
2023,AC2607,6.0,-2.0,-3.0
2023,AC2608,29.0,-2.2142857142857144,-13.096774193548386
2023,AC2609,11.0,0.5,22.0
2023,AC2610,1.0,-4.5,-0.2222222222222222
2023,AC2615,1.0,-1.5,-0.6666666666666666
2023,AC2699,0.0,2.5,0.0
2023,AC5261,3.0,2.1,1.4285714285714286
2023,AC5263,2.0,0.8,2.5
2023,AC5315,1.0,0.5,2.0
2023,AC5354,1.0,0.5,2.0
2023,AC5361,5.0,0.75,6.666666666666667
2023,AC5570,1.0,0.25,4.0
2023,AC5583,1.0,0.5,2.0
2023,AC5595,1.0,-0.5,-2.0
2023,AC5603,0.0,1.0,0.0
2023,AC5720,0.0,16.0,0.0
2023,AC5721,6.0,11.166666666666666,0.5373134328358209
2023,AC5724,8.0,34.75,0.2302158273381295
2023,AC5728,0.0,2.0,0.0
2023,AC5729,15.0,-21.333333333333332,-0.703125
2023,AC5745,0.0,0.5,0.0
2023,AC5768,2.0,-24.0,-0.08333333333333333
2023,AC5909,0.0,2.1666666666666665,0.0
2023,AC5918,0.0,17.5,0.0
2023,AC5919,0.0,3.0,0.0
2023,AC6113,829.0,250.8125,3.3052579117866934
2023,AC6131,0.0,82.5,0.0
2023,AC6142,0.0,-1.0,-0.0
2023,AC6394,0.0,8.0,0.0
2023,AC6395,58.0,0.0,inf
2023,AC6397,28.0,14.0,2.0
2023,AC6399,0.0,1.0,0.0
2023,AC6503,0.0,-32.5,-0.0
2023,AC6513,16.0,-8.5,-1.8823529411764706
2023,AC8021,1.0,0.5,2.0
2023,AC8116,1.0,0.0,inf
2023,AC8431,1.0,-7.5,-0.13333333333333333
2023,AC8479,4.0,2.25,1.7777777777777777
2023,AC8480,5.0,-12.0,-0.4166666666666667
2023,AC8490,4.0,1.5,2.6666666666666665
2023,AC8522,0.0,5.0,0.0
2023,AC8597,0.0,1.0,0.0
2023,AC8631,3.0,0.25,12.0
2023,AC8633,1.0,-0.5,-2.0
2023,AC8668,7.0,-13.666666666666666,-0.5121951219512195
2023,AC8810,40.0,15.583333333333334,2.5668449197860963
2023,AC8812,1.0,0.75,1.3333333333333333
2023,AC8817,3.0,0.75,4.0
2023,AC8822,10.0,-3.5,-2.857142857142857
2023,AC8830,2.0,0.0,inf
2023,AC8835,2.0,3.5,0.5714285714285714
2023,AC8838,48.0,5.6,8.571428571428571
2023,AC8846,2.0,0.0,inf
2023,AC8850,1.0,0.5,2.0
2023,AC9023,2.0,-1.0,-2.0
2023,AC9032,0.0,0.5,0.0
2023,AC9038,0.0,1.0,0.0
2023,AC9044,0.0,0.5,0.0
2023,AM3841901,15.0,40.5,0.37037037037037035
2023,AM4749000,0.0,0.5,0.0
2023,AP0043,28.0,-73.0,-0.3835616438356164
2023,AP0051,20.0,-11.0,-1.8181818181818181
2023,AP0089,2.0,-9.0,-0.2222222222222222
2023,AP0099,50.0,-76.0,-0.6578947368421053
2023,AP0114,0.0,-2.5,-0.0
2023,AP0124,1.0,0.0,inf
2023,AP0128,1.0,0.6666666666666666,1.5
2023,AP0129,0.0,0.0,
2023,AP0139,1.0,-5.0,-0.2
2023,AP0144,0.0,-0.5,-0.0
2023,AP0148,15.0,-1.875,-8.0
2023,AP0150,9.0,-1.25,-7.2
2023,AP0151,4.0,4.5,0.8888888888888888
2023,AP0152,7.0,-5.125,-1.3658536585365855
2023,AP0154,0.0,-17.0,-0.0
2023,AP0156,4.0,-7.5,-0.5333333333333333
2023,AP0163,2.0,1.0,2.0
2023,AP3985,3.0,-9.666666666666666,-0.3103448275862069
2023,CM1011,2.0,0.25,8.0
2023,CM1039,3.0,1.6666666666666667,1.7999999999999998
2023,CM1040,1.0,0.6666666666666666,1.5
2023,CM1054,10.0,2.3333333333333335,4.285714285714286
2023,CM1083,0.0,-1.5,-0.0
2023,CM1096,2.0,0.3333333333333333,6.0
2023,CM1100,14.0,0.5,28.0
2023,CM1101,7.0,2.9166666666666665,2.4
2023,CM1102,25.0,-1.75,-14.285714285714286
2023,CP-611-271-620,61.0,30.5,2.0
2023,CP-617-511-654,54.0,27.0,2.0
2023,CP-617-511-694,0.0,19.5,0.0
2023,CP-617-511-723,100.0,50.0,2.0
2023,CP-737-051-002,9.0,9.5,0.9473684210526315
2023,CP-751-531-914,0.0,38.5,0.0
2023,D81500,1800.0,637.5,2.823529411764706
2023,D90014,0.0,36.0,0.0
2023,DA0021,0.0,444.0,0.0
2023,DA0022,0.0,69.5,0.0
2023,DA0149,93.0,22.5,4.133333333333334
2023,DA0264,0.0,1.5,0.0
2023,DA0332,0.0,79.0,0.0
2023,DA0742,2.0,1.0,2.0
2023,DA0743,0.0,0.5,0.0
2023,DB0113,0.0,-0.5,-0.0
2023,DB0116,0.0,-0.5,-0.0
2023,DB0118,1.0,1.5,0.6666666666666666
2023,DB0216,1.0,-6.5,-0.15384615384615385
2023,DE0951,913.0,470.7,1.9396643297216911
2023,DE0954,0.0,3.75,0.0
2023,DE1745,0.0,5.75,0.0
2023,DE1751,12.0,6.0,2.0
2023,DE1758,0.0,22.5,0.0
2023,DE1992,0.0,2.5,0.0
2023,DF0284,35.0,-0.5,-70.0
2023,DF0676,144.0,-32.0,-4.5
2023,DF0678,263.0,-12.75,-20.627450980392158
2023,DJ0259,0.0,6.0,0.0
2023,DL0599,12.0,6.0,2.0
2023,DL0613,1.0,-1.5,-0.6666666666666666
2023,DM0005,2043.0,1013.5625,2.0156625763088116
2023,DM0020,57.0,51.875,1.0987951807228915
2023,DM0040,54.0,5.5,9.818181818181818
2023,DM0041,10.0,7.75,1.2903225806451613
2023,DM0055,65.0,68.16666666666667,0.9535452322738386
2023,DM0056,2.0,0.0,inf
2023,DM0070,5.0,5.166666666666667,0.9677419354838709
2023,DM0084,5.0,0.0,inf
2023,DM0090,5.0,0.0,inf
