,year_month,item_number,Quantity_received,Quantity_shipped,monthly_net,cumulative_inventory,average_inventory,turnover_ratio,stock_status,turnover_change
35445,2021-07,SM0758,4.0,2.0,2.0,3.0,2.0,1.0,Normal,-1.0
35446,2021-08,SM0758,10.0,0.0,10.0,13.0,8.0,0.0,,-1.0
35447,2021-09,SM0758,0.0,24.0,-24.0,-11.0,1.0,24.0,Understocking,24.0
35448,2021-10,SM0758,0.0,2.0,-2.0,-13.0,-12.0,-0.16666666666666666,,-24.166666666666668
35449,2021-11,SM0758,3.0,0.0,3.0,-10.0,-11.5,-0.0,,0.16666666666666666
35450,2021-12,SM0758,0.0,2.0,-2.0,-12.0,-11.0,-0.18181818181818182,,-0.18181818181818182
35451,2022-01,SM0758,8.0,0.0,8.0,-4.0,-8.0,-0.0,,0.18181818181818182
35452,2022-02,SM0758,10.0,2.0,8.0,4.0,0.0,inf,Understocking,inf
35453,2022-03,SM0758,4.0,13.0,-9.0,-5.0,-0.5,-26.0,,-inf
35454,2022-04,SM0758,7.0,0.0,7.0,2.0,-1.5,-0.0,,26.0
35455,2022-05,SM0758,2.0,2.0,0.0,2.0,2.0,1.0,Normal,1.0
35456,2022-06,SM0758,0.0,2.0,-2.0,0.0,1.0,2.0,Understocking,1.0
35457,2022-07,SM0758,0.0,6.0,-6.0,-6.0,-3.0,-2.0,,-4.0
35458,2022-08,SM0758,0.0,8.0,-8.0,-14.0,-10.0,-0.8,,1.2
35459,2022-09,SM0758,2.0,0.0,2.0,-12.0,-13.0,-0.0,,0.8
35460,2022-10,SM0758,0.0,2.0,-2.0,-14.0,-13.0,-0.15384615384615385,,-0.15384615384615385
35461,2023-01,SM0758,10.0,0.0,10.0,-4.0,-9.0,-0.0,,0.15384615384615385
35462,2023-02,SM0758,2.0,12.0,-10.0,-14.0,-9.0,-1.3333333333333333,,-1.3333333333333333
35463,2023-03,SM0758,6.0,6.0,0.0,-14.0,-14.0,-0.42857142857142855,,0.9047619047619047
35464,2023-04,SM0758,12.0,2.0,10.0,-4.0,-9.0,-0.2222222222222222,,0.20634920634920634
35465,2023-05,SM0758,10.0,7.0,3.0,-1.0,-2.5,-2.8,,-2.5777777777777775
35466,2023-06,SM0758,0.0,8.0,-8.0,-9.0,-5.0,-1.6,,1.1999999999999997
35467,2023-08,SM0758,4.0,3.0,1.0,-8.0,-8.5,-0.35294117647058826,,1.2470588235294118
35468,2021-07,SM0759,9.0,1.0,8.0,8.0,4.0,0.25,Overstocking,
35469,2021-08,SM0759,9.0,12.0,-3.0,5.0,6.5,1.8461538461538463,Understocking,1.5961538461538463
35470,2021-09,SM0759,8.0,16.0,-8.0,-3.0,1.0,16.0,Understocking,14.153846153846153
35471,2021-10,SM0759,6.0,3.0,3.0,0.0,-1.5,-2.0,,-18.0
35472,2021-11,SM0759,11.0,7.0,4.0,4.0,2.0,3.5,Understocking,5.5
35473,2021-12,SM0759,6.0,11.0,-5.0,-1.0,1.5,7.333333333333333,Understocking,3.833333333333333
35474,2022-01,SM0759,4.0,11.0,-7.0,-8.0,-4.5,-2.4444444444444446,,-9.777777777777779
35475,2022-02,SM0759,6.0,0.0,6.0,-2.0,-5.0,-0.0,,2.4444444444444446
35476,2022-03,SM0759,8.0,8.0,0.0,-2.0,-2.0,-4.0,,-4.0
35477,2022-05,SM0759,3.0,0.0,3.0,1.0,-0.5,-0.0,,4.0
35478,2022-06,SM0759,0.0,5.0,-5.0,-4.0,-1.5,-3.3333333333333335,,-3.3333333333333335
35479,2022-07,SM0759,0.0,3.0,-3.0,-7.0,-5.5,-0.5454545454545454,,2.787878787878788
35480,2022-08,SM0759,0.0,5.0,-5.0,-12.0,-9.5,-0.5263157894736842,,0.019138755980861233
35481,2022-09,SM0759,3.0,0.0,3.0,-9.0,-10.5,-0.0,,0.5263157894736842
35482,2022-10,SM0759,5.0,3.0,2.0,-7.0,-8.0,-0.375,,-0.375
35483,2022-11,SM0759,7.0,10.0,-3.0,-10.0,-8.5,-1.1764705882352942,,-0.8014705882352942
35484,2022-12,SM0759,3.0,8.0,-5.0,-15.0,-12.5,-0.64,,0.5364705882352941
35485,2023-01,SM0759,4.0,4.0,0.0,-15.0,-15.0,-0.26666666666666666,,0.37333333333333335
35486,2023-02,SM0759,4.0,3.0,1.0,-14.0,-14.5,-0.20689655172413793,,0.059770114942528735
35487,2023-03,SM0759,3.0,4.0,-1.0,-15.0,-14.5,-0.27586206896551724,,-0.06896551724137931
35488,2023-04,SM0759,6.0,3.0,3.0,-12.0,-13.5,-0.2222222222222222,,0.05363984674329503
35489,2023-05,SM0759,6.0,3.0,3.0,-9.0,-10.5,-0.2857142857142857,,-0.06349206349206349
35490,2023-06,SM0759,4.0,10.0,-6.0,-15.0,-12.0,-0.8333333333333334,,-0.5476190476190477
35491,2023-07,SM0759,8.0,1.0,7.0,-8.0,-11.5,-0.08695652173913043,,0.7463768115942029
35492,2023-08,SM0759,5.0,4.0,1.0,-7.0,-7.5,-0.5333333333333333,,-0.4463768115942029
35493,2021-07,SM0760,3.0,0.0,3.0,3.0,1.5,0.0,,
35494,2021-08,SM0760,7.0,0.0,7.0,10.0,6.5,0.0,,0.0
35495,2021-10,SM0760,0.0,10.0,-10.0,0.0,5.0,2.0,Understocking,2.0
35496,2021-12,SM0760,6.0,5.0,1.0,1.0,0.5,10.0,Understocking,8.0
35497,2022-01,SM0760,0.0,4.0,-4.0,-3.0,-1.0,-4.0,,-14.0
35498,2022-02,SM0760,5.0,0.0,5.0,2.0,-0.5,-0.0,,4.0
35499,2022-03,SM0760,4.0,4.0,0.0,2.0,2.0,2.0,Understocking,2.0
35500,2022-05,SM0760,2.0,8.0,-6.0,-4.0,-1.0,-8.0,,-10.0
35501,2022-10,SM0760,0.0,1.0,-1.0,-5.0,-4.5,-0.2222222222222222,,7.777777777777778
35502,2022-12,SM0760,6.0,0.0,6.0,1.0,-2.0,-0.0,,0.2222222222222222
35503,2023-01,SM0760,0.0,6.0,-6.0,-5.0,-2.0,-3.0,,-3.0
35504,2023-02,SM0760,2.0,2.0,0.0,-5.0,-5.0,-0.4,,2.6
35505,2023-03,SM0760,2.0,1.0,1.0,-4.0,-4.5,-0.2222222222222222,,0.1777777777777778
35506,2023-04,SM0760,4.0,0.0,4.0,0.0,-2.0,-0.0,,0.2222222222222222
35507,2023-05,SM0760,9.0,11.0,-2.0,-2.0,-1.0,-11.0,,-11.0
35508,2023-06,SM0760,1.0,0.0,1.0,-1.0,-1.5,-0.0,,11.0
35509,2021-04,SM0761,2.0,0.0,2.0,2.0,1.0,0.0,,
35510,2021-10,SM0761,2.0,4.0,-2.0,0.0,1.0,4.0,Understocking,4.0
35511,2021-11,SM0761,6.0,2.0,4.0,4.0,2.0,1.0,Normal,-3.0
35512,2021-12,SM0761,0.0,3.0,-3.0,1.0,2.5,1.2,Understocking,0.19999999999999996
35513,2022-01,SM0761,4.0,5.0,-1.0,0.0,0.5,10.0,Understocking,8.8
35514,2022-03,SM0761,4.0,3.0,1.0,1.0,0.5,6.0,Understocking,-4.0
35515,2022-06,SM0761,0.0,5.0,-5.0,-4.0,-1.5,-3.3333333333333335,,-9.333333333333334
35516,2022-07,SM0761,6.0,2.0,4.0,0.0,-2.0,-1.0,,2.3333333333333335
35517,2022-08,SM0761,0.0,4.0,-4.0,-4.0,-2.0,-2.0,,-1.0
35518,2022-09,SM0761,4.0,0.0,4.0,0.0,-2.0,-0.0,,2.0
35519,2022-10,SM0761,7.0,0.0,7.0,7.0,3.5,0.0,,0.0
35520,2023-01,SM0761,5.0,9.0,-4.0,3.0,5.0,1.8,Understocking,1.8
35521,2023-03,SM0761,2.0,7.0,-5.0,-2.0,0.5,14.0,Understocking,12.2
35522,2023-04,SM0761,2.0,0.0,2.0,0.0,-1.0,-0.0,,-14.0
35523,2023-05,SM0761,2.0,3.0,-1.0,-1.0,-0.5,-6.0,,-6.0
35524,2023-06,SM0761,2.0,0.0,2.0,1.0,0.0,,,
35525,2023-07,SM0761,4.0,5.0,-1.0,0.0,0.5,10.0,Understocking,
35526,2021-07,SM0762,3.0,0.0,3.0,3.0,1.5,0.0,,
35527,2021-09,SM0762,5.0,0.0,5.0,8.0,5.5,0.0,,0.0
35528,2021-11,SM0762,2.0,7.0,-5.0,3.0,5.5,1.2727272727272727,Understocking,1.2727272727272727
35529,2022-02,SM0762,0.0,1.0,-1.0,2.0,2.5,0.4,Overstocking,-0.8727272727272727
35530,2022-03,SM0762,2.0,3.0,-1.0,1.0,1.5,2.0,Understocking,1.6
35531,2022-04,SM0762,3.0,0.0,3.0,4.0,2.5,0.0,,-2.0
35532,2022-05,SM0762,3.0,1.0,2.0,6.0,5.0,0.2,Overstocking,0.2
35533,2022-06,SM0762,1.0,4.0,-3.0,3.0,4.5,0.8888888888888888,Normal,0.6888888888888889
35534,2022-08,SM0762,0.0,2.0,-2.0,1.0,2.0,1.0,Normal,0.11111111111111116
35535,2022-10,SM0762,1.0,1.0,0.0,1.0,1.0,1.0,Normal,0.0
35536,2022-11,SM0762,0.0,2.0,-2.0,-1.0,0.0,inf,Understocking,inf
35537,2022-12,SM0762,4.0,2.0,2.0,1.0,0.0,inf,Understocking,
35538,2023-01,SM0762,3.0,4.0,-1.0,0.0,0.5,8.0,Understocking,-inf
35539,2023-02,SM0762,5.0,3.0,2.0,2.0,1.0,3.0,Understocking,-5.0
35540,2023-03,SM0762,13.0,14.0,-1.0,1.0,1.5,9.333333333333334,Understocking,6.333333333333334
35541,2023-04,SM0762,5.0,0.0,5.0,6.0,3.5,0.0,,-9.333333333333334
35542,2023-05,SM0762,11.0,6.0,5.0,11.0,8.5,0.7058823529411765,Normal,0.7058823529411765
35543,2023-06,SM0762,3.0,12.0,-9.0,2.0,6.5,1.8461538461538463,Understocking,1.1402714932126696
35544,2023-07,SM0762,4.0,0.0,4.0,6.0,4.0,0.0,,-1.8461538461538463
35545,2023-08,SM0762,1.0,3.0,-2.0,4.0,5.0,0.6,Normal,0.6
35546,2022-12,SM0805,1.0,0.0,1.0,1.0,0.5,0.0,,
35547,2023-02,SM0805,0.0,1.0,-1.0,0.0,0.5,2.0,Understocking,2.0
35548,2021-09,SM0806,0.0,2.0,-2.0,-2.0,-1.0,-2.0,,
35549,2023-05,SM0807,1.0,0.0,1.0,1.0,0.5,0.0,,
35550,2022-12,SM0808,3.0,0.0,3.0,3.0,1.5,0.0,,
35551,2023-01,SM0808,0.0,3.0,-3.0,0.0,1.5,2.0,Understocking,2.0
35552,2023-06,SM0808,1.0,1.0,0.0,0.0,0.0,inf,Understocking,inf
35553,2023-08,SM0808,2.0,1.0,1.0,1.0,0.5,2.0,Understocking,-inf
35554,2023-09,SM0808,2.0,0.0,2.0,3.0,2.0,0.0,,-2.0
35555,2023-05,SM0809,3.0,0.0,3.0,3.0,1.5,0.0,,
35556,2023-06,SM0809,0.0,3.0,-3.0,0.0,1.5,2.0,Understocking,2.0
35557,2023-09,SM0809,1.0,0.0,1.0,1.0,0.5,0.0,,-2.0
35558,2023-02,SM0810,1.0,0.0,1.0,1.0,0.5,0.0,,
35559,2023-08,SM0811,1.0,0.0,1.0,1.0,0.5,0.0,,
35560,2023-09,SM0811,1.0,0.0,1.0,2.0,1.5,0.0,,0.0
35561,2021-11,SM0897,2.0,0.0,2.0,2.0,1.0,0.0,,
35562,2022-01,SM0897,0.0,2.0,-2.0,0.0,1.0,2.0,Understocking,2.0
35563,2021-11,SM0929,0.0,1.0,-1.0,-1.0,-0.5,-2.0,,
35564,2023-07,SM0929,2.0,2.0,0.0,-1.0,-1.0,-2.0,,0.0
35565,2023-04,SM1120,5.0,5.0,0.0,0.0,0.0,inf,Understocking,
35566,2023-04,SM1122,2.0,2.0,0.0,0.0,0.0,inf,Understocking,
35567,2022-09,SM1123,2.0,0.0,2.0,2.0,1.0,0.0,,
35568,2022-10,SM1123,0.0,2.0,-2.0,0.0,1.0,2.0,Understocking,2.0
35569,2022-10,SM1241,2.0,2.0,0.0,0.0,0.0,inf,Understocking,
35570,2023-08,SM1241,2.0,0.0,2.0,2.0,1.0,0.0,,-inf
35571,2023-04,SM1242,1.0,0.0,1.0,1.0,0.5,0.0,,
35572,2023-05,SM1242,0.0,1.0,-1.0,0.0,0.5,2.0,Understocking,2.0
35573,2022-10,SM1243,1.0,0.0,1.0,1.0,0.5,0.0,,
35574,2023-02,SM1243,0.0,1.0,-1.0,0.0,0.5,2.0,Understocking,2.0
35575,2021-12,SM1248,6.0,1.0,5.0,5.0,2.5,0.4,Overstocking,
35576,2022-03,SM1248,0.0,2.0,-2.0,3.0,4.0,0.5,Overstocking,0.09999999999999998
35577,2022-06,SM1248,1.0,1.0,0.0,3.0,3.0,0.3333333333333333,Overstocking,-0.16666666666666669
35578,2022-09,SM1248,1.0,1.0,0.0,3.0,3.0,0.3333333333333333,Overstocking,0.0
35579,2023-05,SM1248,1.0,1.0,0.0,3.0,3.0,0.3333333333333333,Overstocking,0.0
35580,2022-11,SM1249,2.0,0.0,2.0,2.0,1.0,0.0,,
35581,2022-12,SM1249,2.0,2.0,0.0,2.0,2.0,1.0,Normal,1.0
35582,2023-02,SM1249,0.0,2.0,-2.0,0.0,1.0,2.0,Understocking,1.0
35583,2023-07,SM1249,2.0,2.0,0.0,0.0,0.0,inf,Understocking,inf
35584,2023-01,SM1251,2.0,2.0,0.0,0.0,0.0,inf,Understocking,
35585,2023-02,SM1251,1.0,1.0,0.0,0.0,0.0,inf,Understocking,
35586,2022-04,SM1252,2.0,0.0,2.0,2.0,1.0,0.0,,
35587,2022-05,SM1252,0.0,2.0,-2.0,0.0,1.0,2.0,Understocking,2.0
35588,2022-12,SM1252,2.0,0.0,2.0,2.0,1.0,0.0,,-2.0
35589,2023-01,SM1252,1.0,3.0,-2.0,0.0,1.0,3.0,Understocking,3.0
35590,2023-04,SM1252,1.0,0.0,1.0,1.0,0.5,0.0,,-3.0
35591,2023-05,SM1252,0.0,1.0,-1.0,0.0,0.5,2.0,Understocking,2.0
35592,2021-10,SM1253,1.0,0.0,1.0,1.0,0.5,0.0,,
35593,2023-04,SM1257,4.0,0.0,4.0,4.0,2.0,0.0,,
35594,2023-05,SM1257,0.0,4.0,-4.0,0.0,2.0,2.0,Understocking,2.0
35595,2023-05,SM1258,1.0,1.0,0.0,0.0,0.0,inf,Understocking,
35596,2023-02,SM1261,2.0,2.0,0.0,0.0,0.0,inf,Understocking,
35597,2022-10,SM1263,1.0,0.0,1.0,1.0,0.5,0.0,,
35598,2023-02,SM1263,0.0,1.0,-1.0,0.0,0.5,2.0,Understocking,2.0
35599,2021-11,SM1264,1.0,0.0,1.0,1.0,0.5,0.0,,
35600,2022-04,SM1264,0.0,1.0,-1.0,0.0,0.5,2.0,Understocking,2.0
35601,2023-04,SM1264,1.0,0.0,1.0,1.0,0.5,0.0,,-2.0
35602,2023-06,SM1264,0.0,1.0,-1.0,0.0,0.5,2.0,Understocking,2.0
35603,2021-11,SM1265,1.0,0.0,1.0,1.0,0.5,0.0,,
35604,2021-12,SM1265,0.0,1.0,-1.0,0.0,0.5,2.0,Understocking,2.0
35605,2021-07,SM1267,0.0,2.0,-2.0,-2.0,-1.0,-2.0,,
35606,2021-12,SM1267,1.0,0.0,1.0,-1.0,-1.5,-0.0,,2.0
35607,2023-03,SM1268,3.0,3.0,0.0,0.0,0.0,inf,Understocking,
35608,2023-07,SM1268,1.0,0.0,1.0,1.0,0.5,0.0,,-inf
35609,2023-08,SM1268,1.0,0.0,1.0,2.0,1.5,0.0,,0.0
35610,2021-12,SM1488,1.0,0.0,1.0,1.0,0.5,0.0,,
35611,2022-02,SM1488,0.0,1.0,-1.0,0.0,0.5,2.0,Understocking,2.0
35612,2022-09,SM1488,2.0,1.0,1.0,1.0,0.5,2.0,Understocking,0.0
35613,2022-10,SM1488,0.0,1.0,-1.0,0.0,0.5,2.0,Understocking,0.0
35614,2023-04,SM1489,1.0,0.0,1.0,1.0,0.5,0.0,,
35615,2023-03,SM1491,2.0,0.0,2.0,2.0,1.0,0.0,,
35616,2023-04,SM1491,0.0,2.0,-2.0,0.0,1.0,2.0,Understocking,2.0
35617,2023-05,SM1491,2.0,0.0,2.0,2.0,1.0,0.0,,-2.0
35618,2023-06,SM1497,3.0,0.0,3.0,3.0,1.5,0.0,,
35619,2023-07,SM1497,0.0,3.0,-3.0,0.0,1.5,2.0,Understocking,2.0
35620,2023-03,SM1514,2.0,0.0,2.0,2.0,1.0,0.0,,
35621,2023-04,SM1514,0.0,2.0,-2.0,0.0,1.0,2.0,Understocking,2.0
35622,2023-07,SM1582,3.0,3.0,0.0,0.0,0.0,inf,Understocking,
35623,2021-10,SM1600,0.0,2.0,-2.0,-2.0,-1.0,-2.0,,
35624,2023-03,SM1601,1.0,1.0,0.0,0.0,0.0,inf,Understocking,
35625,2023-09,SM1601,1.0,0.0,1.0,1.0,0.5,0.0,,-inf
35626,2021-03,SM1629,0.0,1.0,-1.0,-1.0,-0.5,-2.0,,
35627,2023-04,SM1629,1.0,0.0,1.0,0.0,-0.5,-0.0,,2.0
35628,2023-04,SM1712,1.0,0.0,1.0,1.0,0.5,0.0,,
35629,2023-05,SM1712,0.0,1.0,-1.0,0.0,0.5,2.0,Understocking,2.0
35630,2023-07,SM1815,1.0,1.0,0.0,0.0,0.0,inf,Understocking,
35631,2021-07,SM1816,2.0,0.0,2.0,2.0,1.0,0.0,,
35632,2021-11,SM1816,2.0,0.0,2.0,4.0,3.0,0.0,,0.0
35633,2021-12,SM1816,0.0,1.0,-1.0,3.0,3.5,0.2857142857142857,Overstocking,0.2857142857142857
35634,2022-02,SM1816,1.0,2.0,-1.0,2.0,2.5,0.8,Normal,0.5142857142857143
35635,2022-03,SM1816,0.0,2.0,-2.0,0.0,1.0,2.0,Understocking,1.2
35636,2022-04,SM1816,6.0,0.0,6.0,6.0,3.0,0.0,,-2.0
35637,2023-07,SM1816,0.0,2.0,-2.0,4.0,5.0,0.4,Overstocking,0.4
35638,2022-12,SM1817,1.0,0.0,1.0,1.0,0.5,0.0,,
35639,2023-01,SM1817,1.0,1.0,0.0,1.0,1.0,1.0,Normal,1.0
35640,2023-03,SM1817,2.0,1.0,1.0,2.0,1.5,0.6666666666666666,Normal,-0.33333333333333337
35641,2023-04,SM1817,0.0,2.0,-2.0,0.0,1.0,2.0,Understocking,1.3333333333333335
35642,2023-08,SM1817,3.0,0.0,3.0,3.0,1.5,0.0,,-2.0
35643,2022-12,SM1818,2.0,1.0,1.0,1.0,0.5,2.0,Understocking,
35644,2023-01,SM1818,0.0,1.0,-1.0,0.0,0.5,2.0,Understocking,0.0
35645,2023-03,SM1818,2.0,2.0,0.0,0.0,0.0,inf,Understocking,inf
35646,2023-05,SM1818,2.0,0.0,2.0,2.0,1.0,0.0,,-inf
35647,2023-06,SM1818,2.0,2.0,0.0,2.0,2.0,1.0,Normal,1.0
35648,2023-07,SM1818,1.0,2.0,-1.0,1.0,1.5,1.3333333333333333,Understocking,0.33333333333333326
35649,2023-05,SM1819,2.0,2.0,0.0,0.0,0.0,inf,Understocking,
35650,2022-11,SM1851,2.0,0.0,2.0,2.0,1.0,0.0,,
35651,2023-01,SM1851,0.0,2.0,-2.0,0.0,1.0,2.0,Understocking,2.0
35652,2023-07,SM1858,2.0,2.0,0.0,0.0,0.0,inf,Understocking,
35653,2023-09,SM1858,1.0,0.0,1.0,1.0,0.5,0.0,,-inf
35654,2022-09,SM1861,2.0,0.0,2.0,2.0,1.0,0.0,,
35655,2023-02,SM1861,0.0,2.0,-2.0,0.0,1.0,2.0,Understocking,2.0
35656,2023-04,SM1864,2.0,2.0,0.0,0.0,0.0,inf,Understocking,
35657,2023-06,SM1878,2.0,2.0,0.0,0.0,0.0,inf,Understocking,
35658,2023-04,SM1907,2.0,0.0,2.0,2.0,1.0,0.0,,
35659,2023-07,SM1910,1.0,0.0,1.0,1.0,0.5,0.0,,
35660,2023-08,SM1910,1.0,2.0,-1.0,0.0,0.5,4.0,Understocking,4.0
35661,2022-07,SM2053,48.0,0.0,48.0,48.0,24.0,0.0,,
35662,2022-10,SM2053,0.0,48.0,-48.0,0.0,24.0,2.0,Understocking,2.0
35663,2021-07,SM2060,0.0,24.0,-24.0,-24.0,-12.0,-2.0,,
35664,2021-12,SM2060,48.0,48.0,0.0,-24.0,-24.0,-2.0,,0.0
35665,2022-01,SM2060,12.0,0.0,12.0,-12.0,-18.0,-0.0,,2.0
35666,2021-07,SM2061,30.0,48.0,-18.0,-18.0,-9.0,-5.333333333333333,,
35667,2021-11,SM2061,30.0,0.0,30.0,12.0,-3.0,-0.0,,5.333333333333333
35668,2022-01,SM2061,0.0,36.0,-36.0,-24.0,-6.0,-6.0,,-6.0
35669,2022-05,SM2061,18.0,0.0,18.0,-6.0,-15.0,-0.0,,6.0
35670,2022-06,SM2061,0.0,10.0,-10.0,-16.0,-11.0,-0.9090909090909091,,-0.9090909090909091
35671,2022-07,SM2061,0.0,4.0,-4.0,-20.0,-18.0,-0.2222222222222222,,0.6868686868686869
35672,2022-08,SM2061,0.0,4.0,-4.0,-24.0,-22.0,-0.18181818181818182,,0.04040404040404039
35673,2022-09,SM2061,12.0,12.0,0.0,-24.0,-24.0,-0.5,,-0.3181818181818182
35674,2021-09,SM2062,48.0,96.0,-48.0,-48.0,-24.0,-4.0,,
35675,2021-12,SM2062,36.0,36.0,0.0,-48.0,-48.0,-0.75,,3.25
35676,2022-01,SM2062,72.0,0.0,72.0,24.0,-12.0,-0.0,,0.75
35677,2022-02,SM2062,0.0,72.0,-72.0,-48.0,-12.0,-6.0,,-6.0
35678,2022-03,SM2062,60.0,0.0,60.0,12.0,-18.0,-0.0,,6.0
35679,2022-06,SM2062,108.0,35.0,73.0,85.0,48.5,0.7216494845360825,Normal,0.7216494845360825
35680,2022-07,SM2062,0.0,25.0,-25.0,60.0,72.5,0.3448275862068966,Overstocking,-0.3768218983291859
35681,2022-09,SM2062,0.0,96.0,-96.0,-36.0,12.0,8.0,Understocking,7.655172413793103
35682,2023-03,SM2062,48.0,0.0,48.0,12.0,-12.0,-0.0,,-8.0
35683,2023-03,SM2063,24.0,0.0,24.0,24.0,12.0,0.0,,
35684,2023-04,SM2063,24.0,48.0,-24.0,0.0,12.0,4.0,Understocking,4.0
35685,2021-08,SM2074,48.0,0.0,48.0,48.0,24.0,0.0,,
35686,2021-11,SM2074,0.0,48.0,-48.0,0.0,24.0,2.0,Understocking,2.0
35687,2022-01,SM2074,12.0,0.0,12.0,12.0,6.0,0.0,,-2.0
35688,2022-09,SM2074,0.0,12.0,-12.0,0.0,6.0,2.0,Understocking,2.0
35689,2021-09,SM2075,48.0,0.0,48.0,48.0,24.0,0.0,,
35690,2021-12,SM2075,0.0,48.0,-48.0,0.0,24.0,2.0,Understocking,2.0
35691,2023-03,SM2075,24.0,0.0,24.0,24.0,12.0,0.0,,-2.0
35692,2023-04,SM2075,0.0,24.0,-24.0,0.0,12.0,2.0,Understocking,2.0
35693,2023-05,SM2075,24.0,0.0,24.0,24.0,12.0,0.0,,-2.0
35694,2023-06,SM2075,48.0,0.0,48.0,72.0,48.0,0.0,,0.0
35695,2021-10,SM2081,18.0,0.0,18.0,18.0,9.0,0.0,,
35696,2021-11,SM2081,18.0,0.0,18.0,36.0,27.0,0.0,,0.0
35697,2021-12,SM2081,108.0,0.0,108.0,144.0,90.0,0.0,,0.0
35698,2022-03,SM2081,108.0,36.0,72.0,216.0,180.0,0.2,Overstocking,0.2
35699,2022-05,SM2081,0.0,46.0,-46.0,170.0,193.0,0.23834196891191708,Overstocking,0.038341968911917074
35700,2022-06,SM2081,0.0,52.0,-52.0,118.0,144.0,0.3611111111111111,Overstocking,0.12276914219919402
35701,2022-07,SM2081,0.0,9.0,-9.0,109.0,113.5,0.07929515418502203,Overstocking,-0.2818159569260891
35702,2022-08,SM2081,36.0,108.0,-72.0,37.0,73.0,1.4794520547945205,Understocking,1.4001569006094985
35703,2022-09,SM2081,0.0,36.0,-36.0,1.0,19.0,1.894736842105263,Understocking,0.4152847873107426
35704,2023-03,SM2081,8.0,0.0,8.0,9.0,5.0,0.0,,-1.894736842105263
35705,2023-04,SM2081,36.0,0.0,36.0,45.0,27.0,0.0,,0.0
35706,2021-11,SM2083,36.0,36.0,0.0,0.0,0.0,inf,Understocking,
35707,2021-12,SM2083,36.0,0.0,36.0,36.0,18.0,0.0,,-inf
35708,2022-03,SM2083,36.0,0.0,36.0,72.0,54.0,0.0,,0.0
35709,2022-04,SM2083,36.0,0.0,36.0,108.0,90.0,0.0,,0.0
35710,2022-06,SM2083,0.0,58.0,-58.0,50.0,79.0,0.7341772151898734,Normal,0.7341772151898734
35711,2022-07,SM2083,0.0,14.0,-14.0,36.0,43.0,0.32558139534883723,Overstocking,-0.4085958198410362
35712,2022-08,SM2083,0.0,36.0,-36.0,0.0,18.0,2.0,Understocking,1.6744186046511627
35713,2023-04,SM2083,36.0,0.0,36.0,36.0,18.0,0.0,,-2.0
35714,2023-09,SM2083,36.0,0.0,36.0,72.0,54.0,0.0,,0.0
35715,2021-07,SM2085,32.0,0.0,32.0,32.0,16.0,0.0,,
35716,2021-10,SM2085,0.0,64.0,-64.0,-32.0,0.0,inf,Understocking,inf
35717,2022-04,SM2085,32.0,0.0,32.0,0.0,-16.0,-0.0,,-inf
35718,2022-07,SM2085,0.0,3.0,-3.0,-3.0,-1.5,-2.0,,-2.0
35719,2022-08,SM2085,0.0,29.0,-29.0,-32.0,-17.5,-1.6571428571428573,,0.34285714285714275
35720,2022-11,SM2085,32.0,0.0,32.0,0.0,-16.0,-0.0,,1.6571428571428573
35721,2023-03,SM2085,0.0,32.0,-32.0,-32.0,-16.0,-2.0,,-2.0
35722,2021-06,SM2087,66.0,0.0,66.0,66.0,33.0,0.0,,
35723,2021-07,SM2087,66.0,132.0,-66.0,0.0,33.0,4.0,Understocking,4.0
35724,2021-12,SM2087,0.0,66.0,-66.0,-66.0,-33.0,-2.0,,-6.0
35725,2022-01,SM2087,66.0,0.0,66.0,0.0,-33.0,-0.0,,2.0
35726,2022-08,SM2087,0.0,66.0,-66.0,-66.0,-33.0,-2.0,,-2.0
35727,2023-08,SM2087,64.0,0.0,64.0,-2.0,-34.0,-0.0,,2.0
35728,2021-09,SM2088,64.0,64.0,0.0,0.0,0.0,inf,Understocking,
35729,2021-10,SM2088,0.0,64.0,-64.0,-64.0,-32.0,-2.0,,-inf
35730,2021-11,SM2088,32.0,0.0,32.0,-32.0,-48.0,-0.0,,2.0
35731,2022-08,SM2088,0.0,32.0,-32.0,-64.0,-48.0,-0.6666666666666666,,-0.6666666666666666
35732,2021-10,SM2089,32.0,0.0,32.0,32.0,16.0,0.0,,
35733,2022-01,SM2089,0.0,32.0,-32.0,0.0,16.0,2.0,Understocking,2.0
35734,2023-04,SM2089,32.0,32.0,0.0,0.0,0.0,inf,Understocking,inf
35735,2022-07,SM2090,1.0,0.0,1.0,1.0,0.5,0.0,,
35736,2022-08,SM2090,0.0,1.0,-1.0,0.0,0.5,2.0,Understocking,2.0
35737,2022-10,SM2090,29.0,0.0,29.0,29.0,14.5,0.0,,-2.0
35738,2023-04,SM2090,0.0,29.0,-29.0,0.0,14.5,2.0,Understocking,2.0
35739,2023-06,SM2092,43.0,0.0,43.0,43.0,21.5,0.0,,
35740,2023-08,SM2092,0.0,43.0,-43.0,0.0,21.5,2.0,Understocking,2.0
35741,2021-09,SM2093,36.0,0.0,36.0,36.0,18.0,0.0,,
35742,2021-11,SM2093,108.0,36.0,72.0,108.0,72.0,0.5,Overstocking,0.5
35743,2021-12,SM2093,0.0,36.0,-36.0,72.0,90.0,0.4,Overstocking,-0.09999999999999998
35744,2022-02,SM2093,18.0,0.0,18.0,90.0,81.0,0.0,,-0.4
